,title_name,title_id,primary_genre_desc,program_type,air_date,theatrical_release_date,asset_run_time,offering_start_date,offering_end_date,territory,licensor
234,Last Man Standing,GYGdcDQfa7Lm2wgEAAAQg,action,acquired,1996-09-20,,6059.0,2021-05-17 03:00:00,2021-11-01 02:59:00,BRAZIL,Lone Wolf Film|Arthur Sarkissian Production|New Line Cinema
235,Last Man Standing,GYGdcDQfa7Lm2wgEAAAQg,action,acquired,1996-09-20,,6059.0,2021-05-17 03:00:00,2021-11-01 02:59:00,ARGENTINA,Lone Wolf Film|Arthur Sarkissian Production|New Line Cinema
236,Last Man Standing,GYGdcDQfa7Lm2wgEAAAQg,action,acquired,1996-09-20,,6059.0,2021-05-17 05:00:00,2021-11-01 04:59:00,COLOMBIA,Lone Wolf Film|Arthur Sarkissian Production|New Line Cinema
237,Last Man Standing,GYGdcDQfa7Lm2wgEAAAQg,action,acquired,1996-09-20,,6059.0,2021-05-17 03:00:00,2021-11-01 02:59:00,CARIBBEAN,Lone Wolf Film|Arthur Sarkissian Production|New Line Cinema
238,Last Man Standing,GYGdcDQfa7Lm2wgEAAAQg,action,acquired,1996-09-20,,6059.0,2021-05-17 03:00:00,2021-11-01 02:59:00,REST OF LATAM,Lone Wolf Film|Arthur Sarkissian Production|New Line Cinema
239,Last Man Standing,GYGdcDQfa7Lm2wgEAAAQg,action,acquired,1996-09-20,,6059.0,2021-01-04 03:00:00,2021-01-05 02:59:00,BRAZIL,Lone Wolf Film|Arthur Sarkissian Production|New Line Cinema
240,Last Man Standing,GYGdcDQfa7Lm2wgEAAAQg,action,acquired,1996-09-20,,6059.0,2021-05-17 05:00:00,2021-11-01 05:59:00,MEXICO,Lone Wolf Film|Arthur Sarkissian Production|New Line Cinema
241,Last Man Standing,GYGdcDQfa7Lm2wgEAAAQg,action,acquired,1996-09-20,,6059.0,2021-01-04 03:00:00,2021-01-05 02:59:00,ARGENTINA,Lone Wolf Film|Arthur Sarkissian Production|New Line Cinema
242,The Number 23,GYKa20wrwCLjCQAEAAACP,drama,acquired,2007-02-23,,5763.0,2021-05-03 05:00:00,2022-06-29 04:59:00,COLOMBIA,New Line Cinema|New Line Home Entertainment|Contrafilm|Firm Films|Warner Home Video
243,The Number 23,GYKa20wrwCLjCQAEAAACP,drama,acquired,2007-02-23,,5763.0,2021-05-03 03:00:00,2022-06-29 02:59:00,BRAZIL,New Line Cinema|New Line Home Entertainment|Contrafilm|Firm Films|Warner Home Video
244,The Number 23,GYKa20wrwCLjCQAEAAACP,drama,acquired,2007-02-23,,5763.0,2021-05-03 03:00:00,2022-06-29 02:59:00,REST OF LATAM,New Line Cinema|New Line Home Entertainment|Contrafilm|Firm Films|Warner Home Video
245,The Number 23,GYKa20wrwCLjCQAEAAACP,drama,acquired,2007-02-23,,5763.0,2021-05-03 05:00:00,2022-06-29 04:59:00,MEXICO,New Line Cinema|New Line Home Entertainment|Contrafilm|Firm Films|Warner Home Video
246,The Number 23,GYKa20wrwCLjCQAEAAACP,drama,acquired,2007-02-23,,5763.0,2021-05-03 03:00:00,2022-06-29 02:59:00,ARGENTINA,New Line Cinema|New Line Home Entertainment|Contrafilm|Firm Films|Warner Home Video
247,The Number 23,GYKa20wrwCLjCQAEAAACP,drama,acquired,2007-02-23,,5763.0,2021-05-03 03:00:00,2022-06-29 02:59:00,CARIBBEAN,New Line Cinema|New Line Home Entertainment|Contrafilm|Firm Films|Warner Home Video
248,The Number 23,GYKa20wrwCLjCQAEAAACP,drama,acquired,2007-02-23,,5763.0,2021-09-13 22:00:00,2021-10-30 22:00:00,NORDICS,New Line Cinema|New Line Home Entertainment|Contrafilm|Firm Films|Warner Home Video
249,Keanu,GYMCwIgxlnoe7vwEAAAAI,action,acquired,2016-04-29,,5985.0,2021-05-03 03:00:00,2022-06-29 02:59:00,CARIBBEAN,Warner Home Video|Detroit Pictures|RatPac Entertainment|Monkey Paw/Detroit Pictures|Monkeypaw Productions|New Line Cinema|Warner Bros.
250,Keanu,GYMCwIgxlnoe7vwEAAAAI,action,acquired,2016-04-29,,5985.0,2021-05-03 05:00:00,2022-06-29 04:59:00,MEXICO,Warner Home Video|Detroit Pictures|RatPac Entertainment|Monkey Paw/Detroit Pictures|Monkeypaw Productions|New Line Cinema|Warner Bros.
251,Keanu,GYMCwIgxlnoe7vwEAAAAI,action,acquired,2016-04-29,,5985.0,2021-05-03 03:00:00,2022-06-29 02:59:00,ARGENTINA,Warner Home Video|Detroit Pictures|RatPac Entertainment|Monkey Paw/Detroit Pictures|Monkeypaw Productions|New Line Cinema|Warner Bros.
252,Keanu,GYMCwIgxlnoe7vwEAAAAI,action,acquired,2016-04-29,,5985.0,2021-05-03 03:00:00,2022-06-29 02:59:00,BRAZIL,Warner Home Video|Detroit Pictures|RatPac Entertainment|Monkey Paw/Detroit Pictures|Monkeypaw Productions|New Line Cinema|Warner Bros.
253,Keanu,GYMCwIgxlnoe7vwEAAAAI,action,acquired,2016-04-29,,5985.0,2021-05-03 05:00:00,2022-06-29 04:59:00,COLOMBIA,Warner Home Video|Detroit Pictures|RatPac Entertainment|Monkey Paw/Detroit Pictures|Monkeypaw Productions|New Line Cinema|Warner Bros.
254,Keanu,GYMCwIgxlnoe7vwEAAAAI,action,acquired,2016-04-29,,5985.0,2021-05-03 03:00:00,2022-06-29 02:59:00,REST OF LATAM,Warner Home Video|Detroit Pictures|RatPac Entertainment|Monkey Paw/Detroit Pictures|Monkeypaw Productions|New Line Cinema|Warner Bros.
255,The Lighthouse,GYF4hcA4qAITCwgEAAALQ,drama,acquired,2019-01-01,,6561.0,2021-05-31 05:00:00,2021-09-18 04:59:00,MEXICO,New Regency|A24|New Regency Pictures|RT Features|New Regency Productions|Parts & Labor|Amazon Prime Video
256,The Lighthouse,GYF4hcA4qAITCwgEAAALQ,drama,acquired,2019-01-01,,6561.0,2021-05-31 05:00:00,2021-09-18 04:59:00,COLOMBIA,New Regency|A24|New Regency Pictures|RT Features|New Regency Productions|Parts & Labor|Amazon Prime Video
257,The Lighthouse,GYF4hcA4qAITCwgEAAALQ,drama,acquired,2019-01-01,,6561.0,2021-05-31 03:00:00,2021-09-18 02:59:00,REST OF LATAM,New Regency|A24|New Regency Pictures|RT Features|New Regency Productions|Parts & Labor|Amazon Prime Video
258,The Lighthouse,GYF4hcA4qAITCwgEAAALQ,drama,acquired,2019-01-01,,6561.0,2021-05-31 03:00:00,2021-09-18 02:59:00,CARIBBEAN,New Regency|A24|New Regency Pictures|RT Features|New Regency Productions|Parts & Labor|Amazon Prime Video
259,The Lighthouse,GYF4hcA4qAITCwgEAAALQ,drama,acquired,2019-01-01,,6561.0,2021-01-11 03:00:00,2021-01-11 03:00:00,BRAZIL,New Regency|A24|New Regency Pictures|RT Features|New Regency Productions|Parts & Labor|Amazon Prime Video
260,The Lighthouse,GYF4hcA4qAITCwgEAAALQ,drama,acquired,2019-01-01,,6561.0,2021-05-31 03:00:00,2021-09-18 02:59:00,ARGENTINA,New Regency|A24|New Regency Pictures|RT Features|New Regency Productions|Parts & Labor|Amazon Prime Video
261,The Good Liar,GXpTQtgV6ax-auwEAABc3,crime,acquired,2019-11-15,2019-11-15,6574.0,2020-06-14 00:00:00,2021-03-01 10:59:00,HBO MAX DOMESTIC,WARNER BROS. INC.
262,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2022-03-07 22:00:00,2032-02-09 21:59:59,BULGARIA,"New Line Productions, Inc., WarnerMedia Direct, LLC"
263,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2021-01-11 00:00:00,2021-01-12 00:00:00,PORTUGAL,"New Line Productions, Inc., WarnerMedia Direct, LLC"
264,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2021-01-10 23:00:00,2021-01-11 23:00:00,HUNGARY,"New Line Productions, Inc., WarnerMedia Direct, LLC"
265,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2022-02-10 08:00:00,2030-02-10 03:59:00,CARIBBEAN,"New Line Productions, Inc., WarnerMedia Direct, LLC"
266,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2022-03-07 23:00:00,2032-02-09 22:59:59,HUNGARY,"New Line Productions, Inc., WarnerMedia Direct, LLC"
267,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2022-03-07 23:00:00,2032-02-09 22:59:00,CZECHIA_SLOVAKIA,"New Line Productions, Inc., WarnerMedia Direct, LLC"
268,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2021-01-10 23:00:00,2021-01-11 23:00:00,NORDICS,"New Line Productions, Inc., WarnerMedia Direct, LLC"
269,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2022-02-10 08:00:00,2030-02-10 02:59:00,BRAZIL,"New Line Productions, Inc., WarnerMedia Direct, LLC"
270,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2021-01-10 23:00:00,2021-01-11 23:00:00,ADRIA,"New Line Productions, Inc., WarnerMedia Direct, LLC"
271,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2022-02-10 08:01:00,2036-02-01 04:59:00,HBO MAX DOMESTIC,"New Line Productions, Inc., WarnerMedia Direct, LLC"
272,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2022-03-08 05:00:00,2032-02-09 22:59:59,POLAND,"New Line Productions, Inc., WarnerMedia Direct, LLC"
273,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2022-02-10 08:01:00,2032-02-09 22:59:00,NORDICS,"New Line Productions, Inc., WarnerMedia Direct, LLC"
274,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2022-03-07 23:00:00,2032-02-09 22:59:00,ADRIA,"New Line Productions, Inc., WarnerMedia Direct, LLC"
275,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2022-02-10 08:01:00,2032-02-09 22:59:00,SPAIN,"New Line Productions, Inc., WarnerMedia Direct, LLC"
276,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2022-03-08 00:00:00,2032-02-09 23:59:00,PORTUGAL,"New Line Productions, Inc., WarnerMedia Direct, LLC"
277,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2021-01-10 22:00:00,2021-01-11 22:00:00,BULGARIA,"New Line Productions, Inc., WarnerMedia Direct, LLC"
278,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2022-02-10 08:00:00,2030-02-10 04:59:00,COLOMBIA,"New Line Productions, Inc., WarnerMedia Direct, LLC"
279,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2021-01-10 22:00:00,2021-01-11 22:00:00,ROMANIA,"New Line Productions, Inc., WarnerMedia Direct, LLC"
280,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2022-02-10 08:00:00,2030-02-10 05:59:00,MEXICO,"New Line Productions, Inc., WarnerMedia Direct, LLC"
281,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2021-01-10 23:00:00,2021-01-11 23:00:00,CZECHIA_SLOVAKIA,"New Line Productions, Inc., WarnerMedia Direct, LLC"
282,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2022-03-07 23:00:00,2032-02-09 22:59:00,NETHERLANDS,"New Line Productions, Inc., WarnerMedia Direct, LLC"
283,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2021-01-10 23:00:00,2021-01-11 23:00:00,SPAIN,"New Line Productions, Inc., WarnerMedia Direct, LLC"
284,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2022-02-10 08:00:00,2030-02-10 02:59:00,ARGENTINA,"New Line Productions, Inc., WarnerMedia Direct, LLC"
285,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2022-02-10 08:00:00,2030-02-10 02:59:00,REST OF LATAM,"New Line Productions, Inc., WarnerMedia Direct, LLC"
286,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2022-03-07 22:00:00,2032-02-09 21:59:00,ROMANIA,"New Line Productions, Inc., WarnerMedia Direct, LLC"
287,Kimi,GYeB2LgKJ1cIOjAEAAABQ,crime,acquired,2022-01-01,,5237.0,2021-01-10 23:00:00,2021-01-11 23:00:00,POLAND,"New Line Productions, Inc., WarnerMedia Direct, LLC"
288,The Nun II,GZNuevgZakcMrwwEAAAMd,horror,acquired,2023-08-09,,6581.0,2023-10-27 07:01:00,2024-10-26 21:59:00,NETHERLANDS,New Line Cinema|Warner Bros|The Safran Company|Atomic Monster
289,The Nun II,GZNuevgZakcMrwwEAAAMd,horror,acquired,2023-08-09,,6581.0,2023-10-27 07:01:00,2025-02-25 04:59:00,COLOMBIA,New Line Cinema|Warner Bros|The Safran Company|Atomic Monster
290,The Nun II,GZNuevgZakcMrwwEAAAMd,horror,acquired,2023-08-09,,6581.0,2023-10-27 07:01:00,2025-02-25 02:59:00,REST OF LATAM,New Line Cinema|Warner Bros|The Safran Company|Atomic Monster
291,The Nun II,GZNuevgZakcMrwwEAAAMd,horror,acquired,2023-08-09,,6581.0,2023-10-27 07:01:00,2025-04-26 20:59:00,BULGARIA,New Line Cinema|Warner Bros|The Safran Company|Atomic Monster
292,The Nun II,GZNuevgZakcMrwwEAAAMd,horror,acquired,2023-08-09,,6581.0,2023-10-27 07:01:00,2025-04-26 21:59:00,ADRIA,New Line Cinema|Warner Bros|The Safran Company|Atomic Monster
293,The Nun II,GZNuevgZakcMrwwEAAAMd,horror,acquired,2023-08-09,,6581.0,2023-10-27 07:01:00,2024-10-26 22:59:00,PORTUGAL,New Line Cinema|Warner Bros|The Safran Company|Atomic Monster
294,The Nun II,GZNuevgZakcMrwwEAAAMd,horror,acquired,2023-08-09,,6581.0,2023-10-27 07:01:00,2025-04-26 21:59:00,POLAND,New Line Cinema|Warner Bros|The Safran Company|Atomic Monster
295,The Nun II,GZNuevgZakcMrwwEAAAMd,horror,acquired,2023-08-09,,6581.0,2023-10-27 07:01:00,2025-02-25 02:59:00,BRAZIL,New Line Cinema|Warner Bros|The Safran Company|Atomic Monster
296,The Nun II,GZNuevgZakcMrwwEAAAMd,horror,acquired,2023-08-09,,6581.0,2023-10-27 07:01:00,2024-10-26 21:59:00,SPAIN,New Line Cinema|Warner Bros|The Safran Company|Atomic Monster
297,The Nun II,GZNuevgZakcMrwwEAAAMd,horror,acquired,2023-08-09,,6581.0,2023-10-27 07:01:00,2025-02-25 02:59:00,ARGENTINA,New Line Cinema|Warner Bros|The Safran Company|Atomic Monster
298,The Nun II,GZNuevgZakcMrwwEAAAMd,horror,acquired,2023-08-09,,6581.0,2023-10-27 07:01:00,2025-04-20 21:59:00,CZECHIA_SLOVAKIA,New Line Cinema|Warner Bros|The Safran Company|Atomic Monster
299,The Nun II,GZNuevgZakcMrwwEAAAMd,horror,acquired,2023-08-09,,6581.0,2023-10-27 07:01:00,2025-04-26 20:59:00,ROMANIA,New Line Cinema|Warner Bros|The Safran Company|Atomic Monster
300,The Nun II,GZNuevgZakcMrwwEAAAMd,horror,acquired,2023-08-09,,6581.0,2023-10-27 07:01:00,2024-10-26 21:59:00,NORDICS,New Line Cinema|Warner Bros|The Safran Company|Atomic Monster
301,The Nun II,GZNuevgZakcMrwwEAAAMd,horror,acquired,2023-08-09,,6581.0,2023-10-27 07:01:00,2025-02-25 03:59:00,CARIBBEAN,New Line Cinema|Warner Bros|The Safran Company|Atomic Monster
302,The Nun II,GZNuevgZakcMrwwEAAAMd,horror,acquired,2023-08-09,,6581.0,2023-10-27 07:01:00,2025-04-26 21:59:00,HUNGARY,New Line Cinema|Warner Bros|The Safran Company|Atomic Monster
303,The Nun II,GZNuevgZakcMrwwEAAAMd,horror,acquired,2023-08-09,,6581.0,2023-10-27 07:01:00,2025-02-25 05:59:00,MEXICO,New Line Cinema|Warner Bros|The Safran Company|Atomic Monster
304,The Corruptor,GYGKgtQAs_MIcAQEAAAAD,crime,,1999-03-12,,6607.0,2022-02-12 06:00:00,2022-08-01 02:59:00,ARGENTINA,New Line Cinema|Illusion Entertainment Group production|James Foley Film
305,The Corruptor,GYGKgtQAs_MIcAQEAAAAD,crime,,1999-03-12,,6607.0,2022-02-12 06:00:00,2022-08-01 02:59:00,CARIBBEAN,New Line Cinema|Illusion Entertainment Group production|James Foley Film
306,The Corruptor,GYGKgtQAs_MIcAQEAAAAD,crime,,1999-03-12,,6607.0,2022-02-12 06:00:00,2022-08-01 04:59:00,COLOMBIA,New Line Cinema|Illusion Entertainment Group production|James Foley Film
307,The Corruptor,GYGKgtQAs_MIcAQEAAAAD,crime,,1999-03-12,,6607.0,2022-02-12 06:00:00,2022-08-01 04:59:00,MEXICO,New Line Cinema|Illusion Entertainment Group production|James Foley Film
308,The Corruptor,GYGKgtQAs_MIcAQEAAAAD,crime,,1999-03-12,,6607.0,2022-02-12 06:00:00,2022-08-01 02:59:00,BRAZIL,New Line Cinema|Illusion Entertainment Group production|James Foley Film
309,The Corruptor,GYGKgtQAs_MIcAQEAAAAD,crime,,1999-03-12,,6607.0,2022-02-12 06:00:00,2022-08-01 02:59:00,REST OF LATAM,New Line Cinema|Illusion Entertainment Group production|James Foley Film
310,Knockaround Guys,GYIjckQahooeedgEAAABi,action,acquired,2002-10-11,,5496.0,2022-02-07 04:00:00,2023-02-07 03:59:00,CARIBBEAN,New Line Cinema|Lawrence Bender Production
311,Knockaround Guys,GYIjckQahooeedgEAAABi,action,acquired,2002-10-11,,5496.0,2022-02-07 03:00:00,2023-02-07 02:59:00,ARGENTINA,New Line Cinema|Lawrence Bender Production
312,Knockaround Guys,GYIjckQahooeedgEAAABi,action,acquired,2002-10-11,,5496.0,2022-02-07 03:00:00,2023-02-07 02:59:00,BRAZIL,New Line Cinema|Lawrence Bender Production
313,Knockaround Guys,GYIjckQahooeedgEAAABi,action,acquired,2002-10-11,,5496.0,2021-05-31 03:00:00,2022-02-07 03:59:00,CARIBBEAN,New Line Cinema|Lawrence Bender Production
314,Knockaround Guys,GYIjckQahooeedgEAAABi,action,acquired,2002-10-11,,5496.0,2021-05-31 03:00:00,2022-02-07 02:59:00,BRAZIL,New Line Cinema|Lawrence Bender Production
315,Knockaround Guys,GYIjckQahooeedgEAAABi,action,acquired,2002-10-11,,5496.0,2021-05-31 05:00:00,2022-02-07 05:59:00,MEXICO,New Line Cinema|Lawrence Bender Production
316,Knockaround Guys,GYIjckQahooeedgEAAABi,action,acquired,2002-10-11,,5496.0,2021-05-31 05:00:00,2022-02-07 04:59:00,COLOMBIA,New Line Cinema|Lawrence Bender Production
317,Knockaround Guys,GYIjckQahooeedgEAAABi,action,acquired,2002-10-11,,5496.0,2021-05-31 03:00:00,2022-02-07 02:59:00,ARGENTINA,New Line Cinema|Lawrence Bender Production
318,Knockaround Guys,GYIjckQahooeedgEAAABi,action,acquired,2002-10-11,,5496.0,2022-02-07 03:00:00,2023-02-07 02:59:00,REST OF LATAM,New Line Cinema|Lawrence Bender Production
319,Knockaround Guys,GYIjckQahooeedgEAAABi,action,acquired,2002-10-11,,5496.0,2021-05-31 03:00:00,2022-02-07 02:59:00,REST OF LATAM,New Line Cinema|Lawrence Bender Production
320,Knockaround Guys,GYIjckQahooeedgEAAABi,action,acquired,2002-10-11,,5496.0,2022-02-07 05:00:00,2023-02-07 04:59:00,COLOMBIA,New Line Cinema|Lawrence Bender Production
321,Knockaround Guys,GYIjckQahooeedgEAAABi,action,acquired,2002-10-11,,5496.0,2022-02-07 06:00:00,2023-02-07 05:59:00,MEXICO,New Line Cinema|Lawrence Bender Production
322,Game Night,GYK0FNAd52b2ElQEAAABP,action,acquired,2018-02-23,,5838.0,2021-07-28 03:00:00,2025-01-01 02:59:00,ARGENTINA,New Line Cinema|Davis Entertainment|Aggregate Films
323,Game Night,GYK0FNAd52b2ElQEAAABP,action,acquired,2018-02-23,,5838.0,2021-07-28 03:00:00,2025-01-01 02:59:00,REST OF LATAM,New Line Cinema|Davis Entertainment|Aggregate Films
324,Game Night,GYK0FNAd52b2ElQEAAABP,action,acquired,2018-02-23,,5838.0,2021-12-09 23:00:00,2022-10-25 21:59:59,NORDICS,New Line Cinema|Davis Entertainment|Aggregate Films
325,Game Night,GYK0FNAd52b2ElQEAAABP,action,acquired,2018-02-23,,5838.0,2021-07-28 03:00:00,2025-01-01 03:59:00,CARIBBEAN,New Line Cinema|Davis Entertainment|Aggregate Films
326,Game Night,GYK0FNAd52b2ElQEAAABP,action,acquired,2018-02-23,,5838.0,2021-07-28 05:00:00,2025-01-01 04:59:00,COLOMBIA,New Line Cinema|Davis Entertainment|Aggregate Films
327,Game Night,GYK0FNAd52b2ElQEAAABP,action,acquired,2018-02-23,,5838.0,2021-07-28 03:00:00,2025-01-01 02:59:00,BRAZIL,New Line Cinema|Davis Entertainment|Aggregate Films
328,Game Night,GYK0FNAd52b2ElQEAAABP,action,acquired,2018-02-23,,5838.0,2022-06-03 22:00:00,2024-05-31 21:59:00,SPAIN,New Line Cinema|Davis Entertainment|Aggregate Films
329,Game Night,GYK0FNAd52b2ElQEAAABP,action,acquired,2018-02-23,,5838.0,2022-11-20 23:00:00,2023-04-30 21:59:00,NETHERLANDS,New Line Cinema|Davis Entertainment|Aggregate Films
330,Game Night,GYK0FNAd52b2ElQEAAABP,action,acquired,2018-02-23,,5838.0,2021-07-28 05:00:00,2025-01-01 05:59:00,MEXICO,New Line Cinema|Davis Entertainment|Aggregate Films
331,A Hollywood Christmas,GY1_uNgldOTqGwwEAAABU,comedy,acquired,2022-01-01,,5460.0,2022-12-01 08:01:00,2032-11-30 22:59:00,CZECHIA_SLOVAKIA,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
332,A Hollywood Christmas,GY1_uNgldOTqGwwEAAABU,comedy,acquired,2022-01-01,,5460.0,2022-12-01 08:01:00,2036-02-01 04:59:00,HBO MAX DOMESTIC,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
333,A Hollywood Christmas,GY1_uNgldOTqGwwEAAABU,comedy,acquired,2022-01-01,,5460.0,2022-12-01 08:01:00,2032-11-30 21:59:00,BULGARIA,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
334,A Hollywood Christmas,GY1_uNgldOTqGwwEAAABU,comedy,acquired,2022-01-01,,5460.0,2022-12-01 08:00:00,2030-12-01 02:59:00,ARGENTINA,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
335,A Hollywood Christmas,GY1_uNgldOTqGwwEAAABU,comedy,acquired,2022-01-01,,5460.0,2022-12-01 08:01:00,2032-11-30 22:59:00,SPAIN,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
336,A Hollywood Christmas,GY1_uNgldOTqGwwEAAABU,comedy,acquired,2022-01-01,,5460.0,2022-12-01 08:00:00,2030-12-01 04:59:00,COLOMBIA,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
337,A Hollywood Christmas,GY1_uNgldOTqGwwEAAABU,comedy,acquired,2022-01-01,,5460.0,2022-12-01 08:01:00,2032-11-30 22:59:00,POLAND,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
338,A Hollywood Christmas,GY1_uNgldOTqGwwEAAABU,comedy,acquired,2022-01-01,,5460.0,2022-12-01 08:00:00,2030-12-01 02:59:00,REST OF LATAM,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
339,A Hollywood Christmas,GY1_uNgldOTqGwwEAAABU,comedy,acquired,2022-01-01,,5460.0,2022-12-01 08:00:00,2030-12-01 05:59:00,MEXICO,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
340,A Hollywood Christmas,GY1_uNgldOTqGwwEAAABU,comedy,acquired,2022-01-01,,5460.0,2022-12-01 08:00:00,2030-12-01 03:59:00,CARIBBEAN,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
341,A Hollywood Christmas,GY1_uNgldOTqGwwEAAABU,comedy,acquired,2022-01-01,,5460.0,2022-12-01 09:01:00,2032-11-30 23:59:00,PORTUGAL,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
342,A Hollywood Christmas,GY1_uNgldOTqGwwEAAABU,comedy,acquired,2022-01-01,,5460.0,2022-12-01 08:01:00,2032-11-30 22:59:00,NETHERLANDS,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
343,A Hollywood Christmas,GY1_uNgldOTqGwwEAAABU,comedy,acquired,2022-01-01,,5460.0,2022-12-01 08:01:00,2032-11-30 22:59:00,NORDICS,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
344,A Hollywood Christmas,GY1_uNgldOTqGwwEAAABU,comedy,acquired,2022-01-01,,5460.0,2022-12-01 08:01:00,2032-11-30 22:59:00,HUNGARY,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
345,A Hollywood Christmas,GY1_uNgldOTqGwwEAAABU,comedy,acquired,2022-01-01,,5460.0,2022-12-01 08:01:00,2032-11-30 22:59:00,ADRIA,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
346,A Hollywood Christmas,GY1_uNgldOTqGwwEAAABU,comedy,acquired,2022-01-01,,5460.0,2022-12-01 08:01:00,2032-11-30 21:59:00,ROMANIA,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
347,A Hollywood Christmas,GY1_uNgldOTqGwwEAAABU,comedy,acquired,2022-01-01,,5460.0,2022-12-01 08:00:00,2030-12-01 02:59:00,BRAZIL,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
348,C'mon C'mon,GYx8Ahg3xWqfDXwEAAAA5,drama,acquired,2023-07-21,,6429.0,2023-07-07 06:00:00,2029-06-24 02:59:00,BRAZIL,A24
349,C'mon C'mon,GYx8Ahg3xWqfDXwEAAAA5,drama,acquired,2023-07-21,,6429.0,2023-07-07 06:00:00,2029-06-24 05:59:00,MEXICO,A24
350,C'mon C'mon,GYx8Ahg3xWqfDXwEAAAA5,drama,acquired,2023-07-21,,6429.0,2023-07-07 06:00:00,2029-06-24 02:59:00,CARIBBEAN,A24
351,C'mon C'mon,GYx8Ahg3xWqfDXwEAAAA5,drama,acquired,2023-07-21,,6429.0,2022-10-01 22:00:00,2024-02-29 22:59:00,CZECHIA_SLOVAKIA,A24
352,C'mon C'mon,GYx8Ahg3xWqfDXwEAAAA5,drama,acquired,2023-07-21,,6429.0,2022-10-01 22:00:00,2024-02-29 22:59:00,HUNGARY,A24
353,C'mon C'mon,GYx8Ahg3xWqfDXwEAAAA5,drama,acquired,2023-07-21,,6429.0,2022-12-01 23:00:00,2023-11-30 22:59:59,POLAND,A24
354,C'mon C'mon,GYx8Ahg3xWqfDXwEAAAA5,drama,acquired,2023-07-21,,6429.0,2022-10-01 21:00:00,2024-02-29 21:59:00,ROMANIA,A24
355,C'mon C'mon,GYx8Ahg3xWqfDXwEAAAA5,drama,acquired,2023-07-21,,6429.0,2023-07-07 06:00:00,2029-06-24 02:59:00,REST OF LATAM,A24
