title_number,title_name,offering_start_date,genre,medal,pred_type,M1,M2,M3,M4,M5
452.0,SHAUN WHITE: THE LAST RUN,2023-07-01,other,Bronze,future,0.0,0.0,0.0,0.0,0.0
453.0,KENDRA SELLS HOLLYWOOD S2,2023-05-01,other,Bronze,future,0.0,0.0,0.0,0.0,0.0
454.0,METAL MONSTERS: THE RIGHTEOUS REDEEMER,2023-07-01,other,Bronze,future,0.0,0.0,0.0,0.0,0.0
455.0,TBD DRAMA B S1 '25,2025-06-01,drama,Platinum,future,-0.016719294489851162,-0.007142916462964312,-0.003679133974740599,-0.002426281477477018,-0.0019731238715256917
456.0,TOTALLY SPIES WOOHP WORLD S1A,2025-05-01,other,Bronze,future,0.0,0.0,0.0,0.0,0.0
457.0,TOTALLY SPIES WOOHP WORLD S1B,2025-11-01,other,Bronze,future,0.0,0.0,0.0,0.0,0.0
458.0,BEAT THE MEAT,2024-01-01,other,Bronze,future,0.0,0.0,0.0,0.0,0.0
459.0,ON THE ROAM WITH JASON MOMOA,2024-01-01,comedy,Platinum,future,-0.006536177052572126,-0.0027924244472161703,-0.0014383065669209385,-0.0009485212026017293,-0.0007713655010249964
460.0,THE TAKEDOWN: AMERICAN ARYANS,2024-11-01,other,Silver,future,-0.0017537737492619655,-0.0007492576551912547,-0.0003859234962835649,-0.00025450528227148985,-0.00020697122429564328
461.0,SERVING THE HAMPTONS S2,2024-02-01,other,Silver,future,-0.002630660623892948,-0.001123886482786882,-0.0005788852444253472,-0.00038175792340723483,-0.000310456836443465
462.0,JUSTICE USA,2024-03-01,other,Gold,future,-0.0027412798084050097,-0.0011711458689201016,-0.0006032273481094152,-0.00039781083034048757,-0.0003235115352372414
463.0,SELLING THE HAMPTONS S2,2024-03-01,other,Gold,future,-0.0036550397445400135,-0.0015615278252268023,-0.0008043031308125539,-0.0005304144404539833,-0.0004313487136496554
464.0,LOVE OFF THE GRID S2,2024-08-01,comedy,Platinum,future,-0.011438309842001216,-0.004886742782628299,-0.002517036492111642,-0.0016599121045530261,-0.0013498896267937436
465.0,TEEN TORTURE INC.,2024-09-01,other,Bronze,future,0.0,0.0,0.0,0.0,0.0
466.0,COMING FROM AMERICA,2024-09-01,other,Bronze,future,0.0,0.0,0.0,0.0,0.0
467.0,THE MAN WHO PLAYED WITH FIRE,2024-12-01,other,Bronze,future,0.0,0.0,0.0,0.0,0.0
468.0,WON'T BE SILENT,2024-04-01,other,Bronze,future,0.0,0.0,0.0,0.0,0.0
469.0,THIRST WITH SHAY MITCHELL,2024-05-01,other,Bronze,future,0.0,0.0,0.0,0.0,0.0
470.0,THEY CALLED HIM MOSTLY HARMLESS,2024-02-01,other,Bronze,future,0.0,0.0,0.0,0.0,0.0
471.0,SONS OF ECSTASY,2024-06-01,other,Bronze,future,0.0,0.0,0.0,0.0,0.0
472.0,TAKEN TOGETHER...,2024-08-01,other,Bronze,future,0.0,0.0,0.0,0.0,0.0
473.0,THE TRUTH ABOUT JIM,2024-02-01,other,Silver,future,-0.0017537737492619655,-0.0007492576551912547,-0.0003859234962835649,-0.00025450528227148985,-0.00020697122429564328
474.0,CHASING FLAVOR WITH CARLA HALL,2024-02-01,other,Bronze,future,0.0,0.0,0.0,0.0,0.0
475.0,BREAKING NEW GROUND,2024-06-01,other,Gold,future,-0.0027412798084050097,-0.0011711458689201016,-0.0006032273481094152,-0.00039781083034048757,-0.0003235115352372414
476.0,BOOKIE S4 / TBD,2026-11-01,action,Gold,future,-0.005184364701698994,-0.002214895132103537,-0.0011408359559097931,-0.0007523480165896596,-0.000611831662982361
477.0,RORY SCOVEL COMEDY SPECIAL,2024-02-01,other,Silver,future,-0.0010840681552599886,-0.00016393265737327226,-0.0001005524565583082,-9.618674100383693e-05,-9.58860245015621e-05
478.0,UNTITLED HOLIDAY MOVIE 1 ('25),2025-11-01,comedy,Bronze,future,0.0,0.0,0.0,0.0,0.0
479.0,UNTITLED HOLIDAY MOVIE 2 ('25),2025-11-01,drama,Bronze,future,0.0,0.0,0.0,0.0,0.0
480.0,UNTITLED HOLIDAY MOVIE 3 ('25),2025-12-01,comedy,Bronze,future,0.0,0.0,0.0,0.0,0.0
481.0,ARKHAM ASYLUM S1 / BOOSTER GOLD S1,2026-09-01,drama,Platinum,future,-0.016719294489851162,-0.007142916462964312,-0.003679133974740599,-0.002426281477477018,-0.0019731238715256917
482.0,GREMLINS: SECRETS OF THE MOGWAI S2B,2025-04-01,comedy,Platinum,future,-0.0020425553289287893,-0.0008726326397550539,-0.0004494708021627933,-0.00029641287581304033,-0.0002410517190703114
512.0,American Masters/PBS Library,2023-06-01,other,Silver,future,-0.001646863780590723,-0.0002490385448314212,-0.00015275441673276113,-0.00014612223333346558,-0.00014566539940340367
513.0,A&E Year 3 - Unscripted Catalog,2023-01-01,other,Silver,future,-0.001646863780590723,-0.0002490385448314212,-0.00015275441673276113,-0.00014612223333346558,-0.00014566539940340367
514.0,A&E Year 3 - Unscripted Catalog,2024-01-01,other,Silver,future,-0.001646863780590723,-0.0002490385448314212,-0.00015275441673276113,-0.00014612223333346558,-0.00014566539940340367
515.0,BBC Titles + Library,2024-01-01,other,Silver,future,-0.001646863780590723,-0.0002490385448314212,-0.00015275441673276113,-0.00014612223333346558,-0.00014566539940340367
516.0,House Party,2023-01-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
517.0,Magic Mike 3,2023-04-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
518.0,Shazam! Fury of the Gods (DC),2023-06-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
519.0,Evil Dead Rise,2023-06-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
520.0,The Flash (DC),2023-09-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
521.0,Barbie,2023-10-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
522.0,The Meg 2,2023-10-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
523.0,Blue Beetle (DC),2023-11-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
524.0,The Nun 2,2023-11-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
525.0,Avatar 2: The Way of Water,2023-04-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
526.0,Dune 2,2024-02-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
527.0,Medium 2,2024-02-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
528.0,Wonka,2024-03-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
529.0,Aquaman & The Lost Kingdom (DC),2024-03-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
530.0,Tentpole 1 (DC),2024-03-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
531.0,Wise Guy,2024-04-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
532.0,Medium 3,2024-04-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
533.0,Tentpole 2 (DC),2024-05-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
534.0,Medium 1,2024-06-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
535.0,Low 2,2024-08-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
536.0,Tentpole 3 (DC),2024-10-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
537.0,Medium 4,2024-11-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
538.0,Tentpole 4,2024-12-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
539.0,Low 3,2025-01-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
540.0,Medium 1,2025-02-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
541.0,Tentpole 1 (DC),2025-03-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
542.0,Low 1,2025-03-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
543.0,Tentpole 2,2025-04-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
544.0,Tentpole 3 (DC),2025-05-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
545.0,Medium 2,2025-06-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
546.0,Low 2,2025-07-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
547.0,Medium 3,2025-08-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
548.0,Low 3,2025-09-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
549.0,Tentpole 4 (DC),2025-10-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
550.0,Low 4,2025-10-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
551.0,Medium 4,2025-11-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
552.0,Tentpole 5,2025-12-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
553.0,Placeholder Pay 1 - Warner US,2026-09-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
554.0,Placeholder Pay 1 - Warner US,2026-10-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
555.0,Placeholder Pay 1 - Warner US,2026-11-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
556.0,Placeholder Pay 1 - Warner US,2026-12-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
557.0,Placeholder Pay 1 - Warner US,2026-01-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
558.0,Placeholder Pay 1 - Warner US,2026-02-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
559.0,Placeholder Pay 1 - Warner US,2026-03-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
560.0,Placeholder Pay 1 - Warner US,2026-04-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
561.0,Placeholder Pay 1 - Warner US,2026-05-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
562.0,Placeholder Pay 1 - Warner US,2026-06-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
563.0,Placeholder Pay 1 - Warner US,2026-07-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
564.0,Placeholder Pay 1 - Warner US,2026-08-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
565.0,Placeholder Pay 1 - Warner US,2026-09-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
566.0,Placeholder Pay 1 - Warner US,2026-10-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
567.0,Placeholder Pay 1 - Warner US,2027-07-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
568.0,Placeholder Pay 1 - Warner US,2027-08-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
569.0,Placeholder Pay 1 - Warner US,2027-09-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
570.0,Placeholder Pay 1 - Warner US,2027-10-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
571.0,Placeholder Pay 1 - Warner US,2027-11-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
572.0,Placeholder Pay 1 - Warner US,2027-12-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
573.0,Placeholder Pay 1 - Warner US,2027-01-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
574.0,Placeholder Pay 1 - Warner US,2027-02-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
575.0,Placeholder Pay 1 - Warner US,2027-03-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
576.0,Placeholder Pay 1 - Warner US,2027-04-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
577.0,Placeholder Pay 1 - Warner US,2027-05-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
578.0,Placeholder Pay 1 - Warner US,2027-06-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
579.0,Placeholder Pay 1 - Warner US,2027-07-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
580.0,Placeholder Pay 1 - Warner US,2027-08-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
581.0,Placeholder Pay 1 - Warner US,2028-05-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
582.0,Placeholder Pay 1 - Warner US,2028-06-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
583.0,Placeholder Pay 1 - Warner US,2028-07-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
584.0,Placeholder Pay 1 - Warner US,2028-08-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
585.0,Placeholder Pay 1 - Warner US,2028-09-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
586.0,Placeholder Pay 1 - Warner US,2028-10-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
587.0,Placeholder Pay 1 - Warner US,2028-11-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
588.0,Placeholder Pay 1 - Warner US,2028-12-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
589.0,Placeholder Pay 1 - Warner US,2028-01-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
590.0,Placeholder Pay 1 - Warner US,2028-02-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
591.0,Placeholder Pay 1 - Warner US,2028-03-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
592.0,Placeholder Pay 1 - Warner US,2028-04-01,other,Gold,future,-0.005902256676948782,-0.0008925385519873549,-0.0005474622653799317,-0.0005236929353281166,-0.0005220556711258537
593.0,Placeholder Pay 1 - Warner US,2028-05-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
594.0,Placeholder Pay 1 - Warner US,2028-06-01,other,Platinum,future,-0.008511978080641181,-0.0012871803119499459,-0.000789526287647178,-0.000755247192808292,-0.0007528860015276234
1346.0,Fox Pay-1 Film US,2024-05-01,other,Gold,future,-0.00447185455517839,-0.0006762333134316198,-0.00041478569286707614,-0.00039677682055203875,-0.00039553634461517986
1347.0,Fox Pay-1 Film US,2024-06-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1348.0,Fox Pay-1 Film US,2024-07-01,other,Gold,future,-0.00447185455517839,-0.0006762333134316198,-0.00041478569286707614,-0.00039677682055203875,-0.00039553634461517986
1349.0,Fox Pay-1 Film US,2024-08-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1350.0,Fox Pay-1 Film US,2024-09-01,other,Gold,future,-0.00447185455517839,-0.0006762333134316198,-0.00041478569286707614,-0.00039677682055203875,-0.00039553634461517986
1351.0,Fox Pay-1 Film US,2024-10-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1352.0,Fox Pay-1 Film US,2024-11-01,other,Gold,future,-0.00447185455517839,-0.0006762333134316198,-0.00041478569286707614,-0.00039677682055203875,-0.00039553634461517986
1353.0,Fox Pay-1 Film US,2024-12-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1354.0,Fox Pay-1 Film US,2025-01-01,other,Gold,future,-0.00447185455517839,-0.0006762333134316198,-0.00041478569286707614,-0.00039677682055203875,-0.00039553634461517986
1355.0,Fox Pay-1 Film US,2025-02-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1356.0,Fox Pay-1 Film US,2025-03-01,other,Gold,future,-0.00447185455517839,-0.0006762333134316198,-0.00041478569286707614,-0.00039677682055203875,-0.00039553634461517986
1357.0,Fox Pay-1 Film US,2025-04-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1358.0,Fox Pay-1 Film US,2025-05-01,other,Gold,future,-0.00447185455517839,-0.0006762333134316198,-0.00041478569286707614,-0.00039677682055203875,-0.00039553634461517986
1359.0,Fox Pay-1 Film US,2025-06-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1360.0,Fox Pay-1 Film US,2025-07-01,other,Gold,future,-0.00447185455517839,-0.0006762333134316198,-0.00041478569286707614,-0.00039677682055203875,-0.00039553634461517986
1361.0,Fox Pay-1 Film US,2025-08-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1362.0,Fox Pay-1 Film US,2025-09-01,other,Gold,future,-0.00447185455517839,-0.0006762333134316198,-0.00041478569286707614,-0.00039677682055203875,-0.00039553634461517986
1363.0,Fox Pay-1 Film US,2025-10-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1364.0,Fox Pay-1 Film US,2025-11-01,other,Gold,future,-0.00447185455517839,-0.0006762333134316198,-0.00041478569286707614,-0.00039677682055203875,-0.00039553634461517986
1365.0,Fox Pay-1 Film US,2025-12-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1366.0,Fox Pay-1 Film US,2026-01-01,other,Gold,future,-0.00447185455517839,-0.0006762333134316198,-0.00041478569286707614,-0.00039677682055203875,-0.00039553634461517986
1367.0,Fox Pay-1 Film US,2026-02-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1368.0,Fox Pay-1 Film US,2026-03-01,other,Gold,future,-0.00447185455517839,-0.0006762333134316198,-0.00041478569286707614,-0.00039677682055203875,-0.00039553634461517986
1369.0,Fox Pay-1 Film US,2026-04-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1370.0,Lionsgate Pay-1 Film US,2024-05-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1371.0,Lionsgate Pay-1 Film US,2024-07-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1372.0,Lionsgate Pay-1 Film US,2024-09-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1373.0,Lionsgate Pay-1 Film US,2024-11-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1374.0,Lionsgate Pay-1 Film US,2025-01-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1375.0,Lionsgate Pay-1 Film US,2025-03-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1376.0,Lionsgate Pay-1 Film US,2025-05-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1377.0,Lionsgate Pay-1 Film US,2025-07-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1378.0,Lionsgate Pay-1 Film US,2025-09-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1379.0,Lionsgate Pay-1 Film US,2025-11-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1380.0,Lionsgate Pay-1 Film US,2026-01-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1381.0,Lionsgate Pay-1 Film US,2026-03-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1382.0,A24 Pay-1 Film,2024-03-01,other,Platinum,future,-0.0064491143026960875,-0.0009752342970460169,-0.000598185900595789,-0.0005722142875682939,-0.0005704253270804615
1383.0,A24 Pay-1 Film,2024-04-01,other,Gold,future,-0.00447185455517839,-0.0006762333134316198,-0.00041478569286707614,-0.00039677682055203875,-0.00039553634461517986
1384.0,A24 Pay-1 Film,2024-05-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1385.0,A24 Pay-1 Film,2024-06-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1386.0,A24 Pay-1 Film,2024-07-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1387.0,A24 Pay-1 Film,2024-08-01,other,Gold,future,-0.00447185455517839,-0.0006762333134316198,-0.00041478569286707614,-0.00039677682055203875,-0.00039553634461517986
1388.0,A24 Pay-1 Film,2024-09-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1389.0,A24 Pay-1 Film,2024-10-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1390.0,A24 Pay-1 Film,2024-11-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1391.0,A24 Pay-1 Film,2024-12-01,other,Gold,future,-0.00447185455517839,-0.0006762333134316198,-0.00041478569286707614,-0.00039677682055203875,-0.00039553634461517986
1392.0,A24 Pay-1 Film,2025-01-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1393.0,A24 Pay-1 Film,2025-02-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1394.0,A24 Pay-1 Film,2025-03-01,other,Platinum,future,-0.0064491143026960875,-0.0009752342970460169,-0.000598185900595789,-0.0005722142875682939,-0.0005704253270804615
1395.0,A24 Pay-1 Film,2025-04-01,other,Gold,future,-0.00447185455517839,-0.0006762333134316198,-0.00041478569286707614,-0.00039677682055203875,-0.00039553634461517986
1396.0,A24 Pay-1 Film,2025-05-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
1397.0,A24 Pay-1 Film,2025-06-01,other,Silver,future,-0.0021150476398396558,-0.000319837252286807,-0.00019618068743355394,-0.0001876630528781129,-0.00018707634647472757
