,genre,medal,category,is_pay_1,hit_series,program_type,days_on_hbo_max,asset_run_time_hours,churn_per_hr_person,change_in_churn_prediction
3310,other,Platinum,movies,0,0,original,10,1.6302582698197332,-0.026196999079803912,-0.00022252168020780907
3311,other,Platinum,movies,0,0,original,11,1.6302582698197332,-0.026196999079803912,-0.0002050414073319503
3312,other,Platinum,movies,0,0,original,12,1.6302582698197332,-0.026196999079803912,-0.0001890525190229033
3313,other,Platinum,movies,0,0,original,13,1.6302582698197332,-0.026196999079803912,-0.00017442777310647996
3314,other,Platinum,movies,0,0,original,14,1.6302582698197332,-0.026196999079803912,-0.00016105078347556753
3315,other,Platinum,movies,0,0,original,15,1.6302582698197332,-0.026196999079803912,-0.0001488150938705543
3316,other,Platinum,movies,0,0,original,16,1.6302582698197332,-0.026196999079803912,-0.0001376233306830982
3317,other,Platinum,movies,0,0,original,17,1.6302582698197332,-0.026196999079803912,-0.00012738642804111075
3318,other,Platinum,movies,0,0,original,18,1.6302582698197332,-0.026196999079803912,-0.00011802291900805827
3319,other,Platinum,movies,0,0,original,19,1.6302582698197332,-0.026196999079803912,-0.00010945828725582809
3320,other,Platinum,movies,0,0,original,20,1.6302582698197332,-0.026196999079803912,-0.00010162437405166711
3321,other,Platinum,movies,0,0,original,21,1.6302582698197332,-0.026196999079803912,-9.445883583989908e-05
3322,other,Platinum,movies,0,0,original,22,1.6302582698197332,-0.026196999079803912,-8.790464810176638e-05
3323,other,Platinum,movies,0,0,original,23,1.6302582698197332,-0.026196999079803912,-8.190965154503321e-05
3324,other,Platinum,movies,0,0,original,24,1.6302582698197332,-0.026196999079803912,-7.642613701185298e-05
3325,other,Platinum,movies,0,0,original,25,1.6302582698197332,-0.026196999079803912,-7.141046580152881e-05
3326,other,Platinum,movies,0,0,original,26,1.6302582698197332,-0.026196999079803912,-6.682272238663455e-05
3327,other,Platinum,movies,0,0,original,27,1.6302582698197332,-0.026196999079803912,-6.26263967587541e-05
3328,other,Platinum,movies,0,0,original,28,1.6302582698197332,-0.026196999079803912,-5.8788093875894986e-05
3329,other,Platinum,movies,0,0,original,29,1.6302582698197332,-0.026196999079803912,-5.527726789931181e-05
3330,other,Platinum,movies,0,0,original,30,1.6302582698197332,-0.026196999079803912,-5.206597910475221e-05
3331,other,Platinum,movies,0,0,original,31,1.6302582698197332,-0.026196999079803912,-4.91286715335862e-05
3332,other,Platinum,movies,0,0,original,32,1.6302582698197332,-0.026196999079803912,-4.644196961433003e-05
3333,other,Platinum,movies,0,0,original,33,1.6302582698197332,-0.026196999079803912,-4.39844921360456e-05
3334,other,Platinum,movies,0,0,original,34,1.6302582698197332,-0.026196999079803912,-4.173668209318561e-05
3335,other,Platinum,movies,0,0,original,35,1.6302582698197332,-0.026196999079803912,-3.968065104776196e-05
3336,other,Platinum,movies,0,0,original,36,1.6302582698197332,-0.026196999079803912,-3.780003677024619e-05
3337,other,Platinum,movies,0,0,original,37,1.6302582698197332,-0.026196999079803912,-3.607987302628508e-05
3338,other,Platinum,movies,0,0,original,38,1.6302582698197332,-0.026196999079803912,-3.4506470472973105e-05
3339,other,Platinum,movies,0,0,original,39,1.6302582698197332,-0.026196999079803912,-3.306730771683456e-05
3340,other,Platinum,movies,0,0,original,40,1.6302582698197332,-0.026196999079803912,-3.175093166653742e-05
3341,other,Platinum,movies,0,0,original,41,1.6302582698197332,-0.026196999079803912,-3.054686638732927e-05
3342,other,Platinum,movies,0,0,original,42,1.6302582698197332,-0.026196999079803912,-2.9445529731844436e-05
3343,other,Platinum,movies,0,0,original,43,1.6302582698197332,-0.026196999079803912,-2.8438157083816404e-05
3344,other,Platinum,movies,0,0,original,44,1.6302582698197332,-0.026196999079803912,-2.751673160783578e-05
3345,other,Platinum,movies,0,0,original,45,1.6302582698197332,-0.026196999079803912,-2.6673920450069998e-05
3346,other,Platinum,movies,0,0,original,46,1.6302582698197332,-0.026196999079803912,-2.5903016382219517e-05
3347,other,Platinum,movies,0,0,original,47,1.6302582698197332,-0.026196999079803912,-2.519788442430403e-05
3348,other,Platinum,movies,0,0,original,48,1.6302582698197332,-0.026196999079803912,-2.4552913021493687e-05
3349,other,Platinum,movies,0,0,original,49,1.6302582698197332,-0.026196999079803912,-2.396296938644288e-05
3350,other,Platinum,movies,0,0,original,50,1.6302582698197332,-0.026196999079803912,-2.3423358651733626e-05
3351,other,Platinum,movies,0,0,original,51,1.6302582698197332,-0.026196999079803912,-2.292978650735683e-05
3352,other,Platinum,movies,0,0,original,52,1.6302582698197332,-0.026196999079803912,-2.2478325025894705e-05
3353,other,Platinum,movies,0,0,original,53,1.6302582698197332,-0.026196999079803912,-2.206538140343537e-05
3354,other,Platinum,movies,0,0,original,54,1.6302582698197332,-0.026196999079803912,-2.168766936745485e-05
3355,other,Platinum,movies,0,0,original,55,1.6302582698197332,-0.026196999079803912,-2.1342183024125752e-05
3356,other,Platinum,movies,0,0,original,56,1.6302582698197332,-0.026196999079803912,-2.102617293692518e-05
3357,other,Platinum,movies,0,0,original,57,1.6302582698197332,-0.026196999079803912,-2.0737124246171604e-05
3358,other,Platinum,movies,0,0,original,58,1.6302582698197332,-0.026196999079803912,-2.0472736655362435e-05
3359,other,Platinum,movies,0,0,original,59,1.6302582698197332,-0.026196999079803912,-2.0230906125040226e-05
3360,other,Platinum,movies,0,0,original,60,1.6302582698197332,-0.026196999079803912,-2.0009708128504403e-05
3361,other,Platinum,movies,0,0,original,61,1.6302582698197332,-0.026196999079803912,-1.980738233611471e-05
3362,other,Platinum,movies,0,0,original,62,1.6302582698197332,-0.026196999079803912,-1.9622318606301548e-05
3363,other,Platinum,movies,0,0,original,63,1.6302582698197332,-0.026196999079803912,-1.9453044171797454e-05
3364,other,Platinum,movies,0,0,original,64,1.6302582698197332,-0.026196999079803912,-1.9298211919115578e-05
3365,other,Platinum,movies,0,0,original,65,1.6302582698197332,-0.026196999079803912,-1.9156589668001433e-05
3366,other,Platinum,movies,0,0,original,66,1.6302582698197332,-0.026196999079803912,-1.9027050365541967e-05
3367,other,Platinum,movies,0,0,original,67,1.6302582698197332,-0.026196999079803912,-1.890856311689514e-05
3368,other,Platinum,movies,0,0,original,68,1.6302582698197332,-0.026196999079803912,-1.880018498126107e-05
3369,other,Platinum,movies,0,0,original,69,1.6302582698197332,-0.026196999079803912,-1.8701053467805744e-05
3370,other,Platinum,movies,0,0,original,70,1.6302582698197332,-0.026196999079803912,-1.8610379671818673e-05
3371,other,Platinum,movies,0,0,original,71,1.6302582698197332,-0.026196999079803912,-1.8527441996480846e-05
3372,other,Platinum,movies,0,0,original,72,1.6302582698197332,-0.026196999079803912,-1.845158041027987e-05
3373,other,Platinum,movies,0,0,original,73,1.6302582698197332,-0.026196999079803912,-1.8382191194371825e-05
3374,other,Platinum,movies,0,0,original,74,1.6302582698197332,-0.026196999079803912,-1.831872213808848e-05
3375,other,Platinum,movies,0,0,original,75,1.6302582698197332,-0.026196999079803912,-1.826066814435498e-05
3376,other,Platinum,movies,0,0,original,76,1.6302582698197332,-0.026196999079803912,-1.8207567210045138e-05
3377,other,Platinum,movies,0,0,original,77,1.6302582698197332,-0.026196999079803912,-1.815899674928542e-05
