,Type,Channel,Title,Year,Genre,Runtime,Bucket,MPM from Prior List,Tentpole,Additional Titles to Pull,PRODUCT ID,Product ID,Co-Fi?,Unnamed: 13,UPDATED PRODUCT ID,Different than Original?,imdb_id,MPM_NUMBER
578,Movie,Westerns,Westbound,1959.0,WESTERN ,1.15,CLASSIC,not in prior list,No,,2000622.0,1000601.0,No,,2000622.0,No,,
579,Movie,Westerns,Gunsmoke in Tucson,1958.0,WESTERN,1.31,CLASSIC,not in prior list,No,,2000953.0,1000706.0,No,,2000953.0,No,,
580,Movie,Westerns,Snowfire,1958.0,WESTERN ,1.21,CLASSIC,not in prior list,No,,2004246.0,1003350.0,No,,2004246.0,No,,
581,Movie,Westerns,Quantrill's Raiders,1958.0,WESTERN ,1.2,CLASSIC,not in prior list,No,,2001083.0,1000706.0,No,,2001083.0,No,,
582,Movie,Westerns,"Cole Younger, Gunfighter",1958.0,WESTERN,1.3,CLASSIC,not in prior list,No,,2000865.0,1000706.0,No,,2000865.0,No,,
583,Movie,Westerns,"Left Handed Gun, The",1958.0,WESTERN ,1.7,CLASSIC,not in prior list,No,,2000596.0,1000575.0,No,,2000596.0,No,,
584,Movie,Westerns,Badman's Country,1958.0,WESTERN,1.2,CLASSIC,not in prior list,No,,2000602.0,1000581.0,No,,2000602.0,No,,
585,Movie,Westerns,Black Patch,1958.0,WESTERN,1.38,CLASSIC,not in prior list,No,,2000583.0,1000562.0,No,,,,,
586,Movie,Westerns,Fort Dobbs,1958.0,WESTERN ,1.5,CLASSIC,not in prior list,No,,2000590.0,1000569.0,No,,2000590.0,No,,
587,Movie,Westerns,Saddle the Wind,1958.0,WESTERN,1.4,CLASSIC,not in prior list,No,,2008991.0,1006927.0,No,,2008991.0,No,,
588,Movie,Westerns,Oregon Passage,1957.0,WESTERN ,1.36,CLASSIC,not in prior list,No,,2000765.0,1000706.0,No,,2000765.0,No,,
589,Movie,Westerns,"Oklahoman, The",1957.0,WESTERN,1.33,CLASSIC,not in prior list,No,,2001057.0,1000706.0,No,,2001057.0,No,,
590,Movie,Westerns,"Burning Hills, The",1957.0,WESTERN ,1.56,CLASSIC,not in prior list,No,,2000530.0,1000509.0,No,,,,,
591,Movie,Westerns,"Hired Gun, The",1957.0,WESTERN ,1.05,CLASSIC,not in prior list,No,,2008969.0,1006910.0,No,,2008969.0,No,,
592,Movie,Westerns,Run of the Arrow,1957.0,WESTERN ,1.43,CLASSIC,not in prior list,No,,2008844.0,1006796.0,No,,2008844.0,No,,
593,Movie,Westerns,Shoot Out at Medicine Bend,1957.0,WESTERN,1.45,CLASSIC,not in prior list,No,,2000540.0,1000519.0,No,,2000540.0,No,,
594,Movie,Westerns,Young Guns,1956.0,WESTERN,1.4,CLASSIC,not in prior list,No,,2003045.0,1002187.0,No,,,,,
595,Movie,Westerns,Canyon River,1956.0,WESTERN,1.33,CLASSIC,not in prior list,No,,2000744.0,1000706.0,No,,2000744.0,No,,
596,Movie,Westerns,"First Texan, The",1956.0,WESTERN ,1.36,CLASSIC,not in prior list,No,,2000913.0,1000706.0,No,,2000913.0,No,,
597,Movie,Westerns,"Naked Hills, The",1956.0,WESTERN,1.21,CLASSIC,not in prior list,No,,2001045.0,1000706.0,No,,2001045.0,No,,
598,Movie,Westerns,"Searchers, The",1956.0,WESTERN,1.98,C,not in prior list,No,,2000488.0,1000467.0,No,,2000488.0,No,tt0049730,2000488.0
599,Movie,Westerns,Wichita,1955.0,WESTERN,1.35,CLASSIC,not in prior list,No,,2001237.0,1000706.0,No,,2001237.0,No,,
600,Movie,Westerns,"Bounty Hunter, the",1955.0,WESTERN,1.31,CLASSIC,not in prior list,No,,2000454.0,1000433.0,No,,,,,
601,Movie,Westerns,Strange Lady in Town,1955.0,WESTERN ,1.88,CLASSIC,not in prior list,No,,2000462.0,1000441.0,No,,2000462.0,No,,
602,Movie,Westerns,Tall Man Riding,1955.0,WESTERN ,1.38,CLASSIC,not in prior list,No,,2000464.0,1000443.0,No,,2000464.0,No,,
603,Movie,Westerns,Desperado,1954.0,WESTERN,1.36,CLASSIC,not in prior list,No,,2032401.0,1023532.0,No,,2000887.0,Yes,,
604,Movie,Westerns,"Forty-Niners, The",1954.0,WESTERN,1.18,CLASSIC,not in prior list,No,,2000922.0,1000706.0,No,,2000922.0,No,,
605,Movie,Westerns,"Boy from Oklahoma, The",1954.0,WESTERN ,1.46,CLASSIC,not in prior list,No,,2000441.0,1000420.0,No,,2000441.0,No,,
606,Movie,Westerns,"Command, The",1954.0,WESTERN ,1.56,CLASSIC,not in prior list,No,,2000440.0,1000419.0,No,,2000440.0,No,,
607,Movie,Westerns,Riding Shotgun,1954.0,WESTERN,1.25,CLASSIC,not in prior list,No,,2000443.0,1000422.0,No,,2000443.0,No,,
608,Movie,Westerns,Thunder Over the Plains,1954.0,WESTERN ,1.36,CLASSIC,not in prior list,No,,2000436.0,1000415.0,No,,,,,
609,Movie,Westerns,"Fighting Lawman, The",1953.0,WESTERN ,1.18,CLASSIC,not in prior list,No,,2000912.0,1000706.0,No,,2000912.0,No,,
610,Movie,Westerns,Son of Belle Star,1953.0,WESTERN,1.21,CLASSIC,not in prior list,No,,2000776.0,1000706.0,No,,2000776.0,No,,
611,Movie,Westerns,Cow Country,1953.0,WESTERN,1.36,CLASSIC,not in prior list,No,,2000870.0,1000706.0,No,,2000870.0,No,,
612,Movie,Westerns,"Homesteaders, The",1953.0,WESTERN,1.03,CLASSIC,not in prior list,No,,2000962.0,1000706.0,No,,2000962.0,No,,
613,Movie,Westerns,Calamity Jane,1953.0,WESTERN ,1.68,CLASSIC,not in prior list,No,,2016538.0,1012864.0,No,,2000496.0,Yes,,
614,Movie,Westerns,Cattle Town,1953.0,WESTERN,0.86,CLASSIC,not in prior list,No,,2000405.0,1000387.0,No,,,,,
615,Movie,Westerns,"Moonlighter, The",1953.0,WESTERN ,1.28,CLASSIC,not in prior list,No,,2000430.0,1000409.0,No,,2000430.0,No,,
616,Movie,Westerns,"Ride, Vaquero",1953.0,WESTERN,1.5,CLASSIC,not in prior list,No,,2008419.0,1006394.0,No,,2008419.0,No,,
617,Movie,Westerns,Springfield Rifle,1953.0,WESTERN ,1.55,CLASSIC,not in prior list,No,,2000402.0,1000384.0,No,,,,,
618,Movie,Westerns,Wyoming Roundup,1952.0,WESTERN,0.88,CLASSIC,not in prior list,No,,2001245.0,1000706.0,No,,2001245.0,No,,
619,Movie,Westerns,"Gunman, The",1952.0,WESTERN,0.86,CLASSIC,not in prior list,No,,2067793.0,1038013.0,No,,2000949.0,Yes,,
620,Movie,Westerns,Carson City,1952.0,WESTERN,1.46,CLASSIC,not in prior list,No,,2000393.0,1000375.0,No,,2000393.0,No,,
621,Movie,Westerns,Desert Passage,1952.0,WESTERN,1.03,CLASSIC,not in prior list,No,,2004506.0,1003602.0,No,,2004506.0,No,,
622,Movie,Westerns,Fort Osage,1952.0,WESTERN,1.25,CLASSIC,not in prior list,No,,2000920.0,1000706.0,No,,2000920.0,No,,
623,Movie,Westerns,"Half-Breed, The",1952.0,WESTERN ,1.35,CLASSIC,not in prior list,No,,2005947.0,1004693.0,No,,2005947.0,No,,
624,Movie,Westerns,Pistol Harvest,1952.0,WESTERN,1.0,CLASSIC,not in prior list,No,,2009877.0,1007767.0,No,,,,,
625,Movie,Westerns,Rancho Notorious,1952.0,WESTERN ,1.48,CLASSIC,not in prior list,No,,2008298.0,1006283.0,No,,2008298.0,No,tt0045070,2008298.0
626,Movie,Westerns,Road Agent,1952.0,WESTERN ,1.0,CLASSIC,not in prior list,No,,2010782.0,1008539.0,No,,2010782.0,No,,
627,Movie,Westerns,Saddle Legion,1952.0,WESTERN,1.01,CLASSIC,not in prior list,No,,2010944.0,1008691.0,No,,,,,
628,Movie,Westerns,Target (1952),1952.0,WESTERN,1.0,CLASSIC,not in prior list,No,,2012459.0,1010059.0,No,,2012459.0,No,,
629,Movie,Westerns,Trail Guide,1952.0,WESTERN,1.0,CLASSIC,not in prior list,No,,2013558.0,1010947.0,No,,2013558.0,No,,
630,Movie,Sports,42 (2013),2013.0,DRAMA ,2.13,A,not in prior list,Yes,,2062442.0,1035784.0,No,,2062442.0,No,tt0453562,2062442.0
631,Movie,Sports,Space Jam,1996.0,COMEDY ,1.45,A,not in prior list,Yes,,2003431.0,1002554.0,No,,2003431.0,No,tt0117705,2003431.0
632,Movie,Sports,"Replacements, The",2000.0,COMEDY ,1.97,A,not in prior list,Yes,,2004598.0,1003689.0,No,,,,,
633,Movie,Sports,We Are Marshall,2006.0,DRAMA ,2.2,A,not in prior list,Yes,,2036909.0,1024674.0,Yes,,2036909.0,No,tt0758794,2036909.0
634,Movie,Sports,Any Given Sunday,1999.0,DRAMA ,2.63,A,not in prior list,Yes,,2003713.0,1002836.0,No,,2003713.0,No,tt0146838,2003713.0
635,Movie,Sports,Million Dollar Baby,2004.0,DRAMA ,2.22,B,not in prior list,Yes,,2008808.0,1006761.0,No,,2028163.0,Yes,tt0405159,2028163.0
636,Movie,Sports,Trouble With The Curve,2012.0,DRAMA ,1.85,B,not in prior list,Yes,,2059722.0,1034992.0,No,,2059722.0,No,tt2083383,2059722.0
637,Movie,Sports,Semi-Pro,2008.0,COMEDY ,1.53,A,not in prior list,Yes,,2046388.0,1028121.0,No,,2046388.0,No,tt0839980,2046388.0
638,Movie,Sports,Point Break,1991.0,ACTION ,2.0,B,not in prior list,Yes,,2041547.0,1023532.0,No,,2041547.0,No,tt0102685,2041547.0
639,Movie,Sports,Torque,2004.0,ACTION ,1.4,C,not in prior list,Yes,,2024153.0,1018481.0,Yes,,2024153.0,No,tt0329691,2024153.0
640,Movie,Sports,American Wrestler: The Wizard (2016),2017.0,DRAMA ,1.95,C,not in prior list,No,x,2077725.0,1043645.0,No,,2077725.0,No,tt4303202,2077725.0
641,Movie,Sports,Grudge Match,2013.0,COMEDY ,1.95,B,not in prior list,No,x,2054937.0,1033015.0,No,,2054937.0,No,tt1661382,2054937.0
642,Movie,Sports,Thunderstruck,2012.0,COMEDY ,1.56,C,not in prior list,No,x,2033128.0,1023532.0,No,,2057997.0,Yes,tt2041488,2057997.0
643,Movie,Sports,Speed Racer,2008.0,ACTION ,2.25,B,not in prior list,No,x,2002833.0,1002164.0,No,,2024975.0,Yes,tt0811080,2024975.0
644,Movie,Sports,"Year Of The Yao, The",2005.0,DOC ,1.5,C,not in prior list,No,x,2036674.0,1024593.0,No,,2036674.0,No,tt0360216,2036674.0
645,Movie,Sports,Racing Stripes,2005.0,COMEDY ,1.68,C,not in prior list,No,x,2025674.0,1019854.0,No,,2025674.0,No,tt0376105,2025674.0
646,Movie,Sports,"NASCAR, VOL. 1",2004.0,DOC ,0.81,C,not in prior list,No,x,2029452.0,1023249.0,No,,2029452.0,No,,
647,Movie,Sports,Ready to Rumble,2000.0,COMEDY ,1.66,C,not in prior list,No,x,2004588.0,1003679.0,No,,,,,
648,Movie,Sports,Price Of Glory,2000.0,DRAMA ,1.96,C,not in prior list,No,x,2017153.0,1013462.0,No,,2017153.0,No,,
649,Movie,Sports,My Giant,1998.0,COMEDY ,1.76,C,not in prior list,No,x,2015348.0,1011899.0,No,,2015348.0,No,,
650,Movie,Sports,Thunderbolt,1995.0,ACTION ,1.8,C,not in prior list,No,x,2017095.0,1013404.0,No,,2017095.0,No,,
651,Movie,Sports,8 Seconds,1994.0,DRAMA ,1.73,C,not in prior list,No,x,2016661.0,1012987.0,No,,2016661.0,No,,
652,Movie,Sports,Hot to Trot,1988.0,COMEDY ,1.38,C,not in prior list,No,x,2002307.0,1001648.0,No,,2002307.0,No,,
653,Movie,Sports,Stealing Home,1988.0,DRAMA ,1.63,C,not in prior list,No,x,2002314.0,1001655.0,No,,2002314.0,No,,
654,Movie,Sports,American Anthem,1986.0,DRAMA ,1.83,C,not in prior list,No,x,2002390.0,1001729.0,No,,2002390.0,No,,
655,Movie,Sports,American Flyers,1985.0,DRAMA ,1.88,C,not in prior list,No,x,2002151.0,1001496.0,No,,2002151.0,No,,
656,Movie,Sports,Vision Quest,1985.0,DRAMA ,1.65,C,not in prior list,No,,2002113.0,1001458.0,No,,2002113.0,No,,
657,Movie,Sports,Personal Best,1985.0,DRAMA ,2.15,CLASSIC,not in prior list,No,,2002026.0,1001375.0,No,,,,,
658,Movie,Sports,Cannonball Run II,1984.0,ACTION ,1.81,CLASSIC,not in prior list,No,,2002084.0,1001429.0,No,,2002084.0,No,tt0087032,2002084.0
659,Movie,Sports,All the Marbles,1981.0,COMEDY ,1.88,CLASSIC,not in prior list,No,,2011951.0,1009606.0,No,,2011951.0,No,,
660,Movie,Sports,"Main Event, The",1979.0,COMEDY ,1.83,CLASSIC,2001923,No,,2001923.0,1001275.0,No,,2001923.0,No,,
661,Movie,Sports,"Champ, The (1979)",1979.0,DRAMA ,2.01,CLASSIC,not in prior list,No,,2011356.0,1009077.0,No,,2011356.0,No,tt0078950,2011356.0
662,Movie,Sports,Big Wednesday,1978.0,DRAMA ,1.73,CLASSIC,not in prior list,No,,2001873.0,1001229.0,No,,2001873.0,No,,
663,Movie,Sports,One On One,1977.0,DRAMA ,1.63,CLASSIC,not in prior list,No,,2001828.0,1001185.0,No,,2001828.0,No,,
664,Movie,Sports,"All American Boy, The",1973.0,DRAMA ,1.98,CLASSIC,not in prior list,No,,2001653.0,1001016.0,No,,2001653.0,No,,
665,Movie,Sports,Kansas City Bomber,1972.0,DRAMA ,1.65,CLASSIC,not in prior list,No,,2010744.0,1008501.0,No,,2010744.0,No,,
666,Movie,Sports,"Great Race, The",1965.0,ADVENTURE ,2.55,CLASSIC,2001428,No,,2001428.0,1000795.0,No,,2001428.0,No,tt0059243,2001428.0
667,Movie,Sports,Loneliness of the Long Distance Runner,1962.0,DRAMA ,1.73,CLASSIC,not in prior list,No,,2020325.0,1015520.0,No,,2020325.0,No,tt0056194,2020325.0
668,Movie,Sports,Jim Thorpe: All American,1957.0,DRAMA ,1.78,CLASSIC,not in prior list,No,,2000548.0,1000527.0,No,,,,,
669,Movie,Sports,White Lightning,1953.0,DRAMA ,1.0,CLASSIC,not in prior list,No,,2010882.0,1008636.0,No,,,,,
670,Movie,Sports,Arena,1953.0,DRAMA ,1.38,CLASSIC,not in prior list,No,,2008414.0,1006389.0,No,,2008414.0,No,,
671,Movie,Sports,Dangerous When Wet,1953.0,COMEDY ,1.58,CLASSIC,not in prior list,No,,2008416.0,1006391.0,No,,2008416.0,No,,
672,Movie,Sports,Glory Alley,1952.0,DRAMA ,1.31,CLASSIC,not in prior list,No,,2008329.0,1006311.0,No,,2008329.0,No,,
673,Movie,Sports,"Lusty Men, The",1952.0,DRAMA ,1.88,CLASSIC,not in prior list,No,,2008295.0,1006281.0,No,,2008295.0,No,,
674,Movie,Sports,Right Cross,1951.0,DRAMA ,1.5,CLASSIC,not in prior list,No,,2008209.0,1006206.0,No,,,,,
675,Movie,Sports,To Please a Lady,1950.0,ACTION ,1.51,CLASSIC,not in prior list,No,,2008211.0,1006208.0,No,,2008211.0,No,,
676,Movie,Sports,Easy Living (1949),1949.0,DRAMA ,1.28,CLASSIC,not in prior list,No,,2005573.0,1004349.0,No,,2005573.0,No,,
677,Movie,Sports,"Set-Up, The",1949.0,DRAMA ,1.2,CLASSIC,2011135,No,,2011135.0,1008875.0,No,,2011135.0,No,tt0041859,2011135.0
678,Movie,Sports,"Stratton Story, The",1949.0,DRAMA ,1.76,CLASSIC,not in prior list,No,,2008090.0,1006106.0,No,,2008090.0,No,,
679,Movie,Sports,Whiplash (1948),1948.0,DRAMA ,1.51,CLASSIC,not in prior list,No,,2014174.0,1011516.0,No,,2014174.0,No,,
680,Movie,Sports,Black Gold (1947),1947.0,DRAMA ,1.53,CLASSIC,not in prior list,No,,2000825.0,1000706.0,No,,2000825.0,No,tt0039191,2000825.0
681,Movie,Sports,Killer McCoy,1947.0,DRAMA ,1.73,CLASSIC,not in prior list,No,,2008015.0,1006036.0,No,,2008015.0,No,,
682,Movie,Sports,Harrigan's Kid,1943.0,DRAMA ,1.33,CLASSIC,not in prior list,No,,2007745.0,1005802.0,No,,2007745.0,No,,
683,Movie,Sports,"Iron Major, The",1943.0,DRAMA ,1.41,CLASSIC,not in prior list,No,,2007626.0,1005696.0,No,,2007626.0,No,,
684,Movie,Sports,Gentleman Jim,1942.0,DRAMA ,1.73,CLASSIC,not in prior list,No,,2005871.0,1004628.0,No,,2005871.0,No,,
685,Movie,Sports,Knockout,1941.0,DRAMA ,1.21,CLASSIC,not in prior list,No,,2007982.0,1006009.0,No,,2007982.0,No,,
686,Movie,Sports,City for Conquest (1940),1940.0,DRAMA ,1.76,CLASSIC,not in prior list,No,,2004419.0,1003519.0,No,,2004419.0,No,,
687,Movie,Sports,KNUTE ROCKNE ALL AMERICAN,1940.0,DRAMA ,1.63,CLASSIC,not in prior list,No,,2007983.0,1006010.0,No,,2007983.0,No,,
688,Movie,Sports,Burn 'em Up O'Connor,1939.0,ACTION ,1.16,CLASSIC,not in prior list,No,,2007433.0,1005562.0,No,,2007433.0,No,,
689,Movie,Sports,Cowboy Quarterback,1939.0,COMEDY ,0.93,CLASSIC,not in prior list,No,,2004492.0,1003588.0,No,,2004492.0,No,,
690,Movie,Sports,"Day the Bookies Wept, The",1939.0,COMEDY ,1.06,CLASSIC,not in prior list,No,,2004493.0,1003589.0,No,,2004493.0,No,,
691,Movie,Sports,Sweepstakes Winner,1939.0,COMEDY ,0.98,CLASSIC,not in prior list,No,,2012420.0,1010024.0,No,,2012420.0,No,,
692,Movie,Sports,Mr. Doodle Kicks Off,1938.0,COMEDY ,1.25,CLASSIC,not in prior list,No,,2008958.0,1006902.0,No,,2008958.0,No,,
693,Movie,Sports,"Crowd Roars, The (1932)",1938.0,ACTION ,1.53,CLASSIC,not in prior list,No,,2004505.0,1003601.0,No,,,,,
694,Movie,Sports,"Kid Comes Back, The",1938.0,DRAMA ,1.01,CLASSIC,not in prior list,No,,2007921.0,1005953.0,No,,2007921.0,No,,
695,Movie,Sports,Little Miss Thoroughbred,1938.0,DRAMA ,1.05,CLASSIC,not in prior list,No,,2008176.0,1006174.0,No,,2008176.0,No,,
696,Movie,Sports,Saturday's Heroes,1938.0,DRAMA ,1.0,CLASSIC,not in prior list,No,,2011051.0,1008795.0,No,,,,,
697,Movie,Sports,Stablemates,1938.0,DRAMA ,1.48,CLASSIC,not in prior list,No,,2007421.0,1005562.0,No,,2007421.0,No,,
698,Movie,Sports,Swing Your Lady,1938.0,COMEDY ,1.31,CLASSIC,not in prior list,No,,2012440.0,1010041.0,No,,2012440.0,No,,
699,Movie,Sports,Kid Galahad,1937.0,DRAMA ,1.68,CLASSIC,not in prior list,No,,2007925.0,1005957.0,No,,2007925.0,No,,
700,Movie,Sports,Racing Lady,1937.0,DRAMA ,0.98,CLASSIC,not in prior list,No,,2010332.0,1008188.0,No,,2010332.0,No,,
701,Movie,Sports,Thoroughbreds Don't Cry,1937.0,COMEDY ,1.33,CLASSIC,not in prior list,No,,2007387.0,1005562.0,No,,2007387.0,No,,
702,Movie,Sports,King of Hockey,1936.0,DRAMA ,0.91,CLASSIC,not in prior list,No,,2007932.0,1005964.0,No,,2007932.0,No,,
703,Movie,Sports,Alibi Ike,1935.0,COMEDY ,1.21,CLASSIC,not in prior list,No,,2000141.0,1000134.0,No,,2000141.0,No,,
704,Movie,Sports,"Gridiron Flash, The",1935.0,COMEDY ,1.03,CLASSIC,not in prior list,No,,2005909.0,1004663.0,No,,,,,
705,Movie,Sports,"Band Plays On, The",1934.0,DRAMA ,1.45,CLASSIC,not in prior list,No,,2007285.0,1005562.0,No,,2007285.0,No,,
706,Movie,Sports,"Personality Kid, The",1934.0,DRAMA ,1.16,CLASSIC,not in prior list,No,,2009885.0,1007775.0,No,,2009885.0,No,,
707,Movie,Sports,College Coach,1933.0,COMEDY ,1.25,CLASSIC,not in prior list,No,,2004447.0,1003546.0,No,,2004447.0,No,,
708,Movie,Sports,Elmer the Great,1933.0,COMEDY ,1.23,CLASSIC,not in prior list,No,,2005632.0,1004404.0,No,,2005632.0,No,,
709,Movie,Sports,"Crowd Roars, The (1932)",1932.0,ACTION ,1.41,CLASSIC,not in prior list,No,,2004505.0,1003601.0,No,,2004505.0,No,,
710,Movie,Sports,Fireman Save My Child,1932.0,COMEDY ,1.11,CLASSIC,not in prior list,No,,2005737.0,1004506.0,No,,2005737.0,No,,
711,Movie,Sports,Flesh,1932.0,DRAMA ,1.58,CLASSIC,not in prior list,No,,2007181.0,1005562.0,No,,2007181.0,No,,
712,Movie,Sports,"Sport Parade, The",1932.0,DRAMA ,1.08,CLASSIC,not in prior list,No,,2011694.0,1009374.0,No,,2011694.0,No,,
713,Movie,Sports,"Champ, The (1931)",1931.0,DRAMA ,1.45,CLASSIC,not in prior list,No,,2007135.0,1005562.0,No,,2007135.0,No,,
714,Movie,Sports,Sporting Blood (1931),1931.0,DRAMA ,1.36,CLASSIC,not in prior list,No,,2007120.0,1005562.0,No,,2007120.0,No,,
715,Movie,Sports,Sweepstakes,1931.0,COMEDY ,1.28,CLASSIC,not in prior list,No,,2012388.0,1009998.0,No,,2012388.0,No,,
716,Movie,Sports,Night Parade,1930.0,DRAMA ,1.2,CLASSIC,not in prior list,No,,2009287.0,1007209.0,No,,,,,
717,Movie,Sports,"Great American Pastime, The",1956.0,COMEDY ,1.48,CLASSIC,not in prior list,No,,2008849.0,1006800.0,No,,2008849.0,No,tt0049277,2008849.0
718,Movie,Sports,"BIG LEAGUER, THE",1953.0,DRAMA ,1.21,CLASSIC,not in prior list,No,,2008423.0,1006398.0,No,,2008423.0,No,,
719,Movie,Sports,Angels in the Outfield,1951.0,COMEDY ,1.7,CLASSIC,not in prior list,No,,2008282.0,1006271.0,No,,2008282.0,No,tt0043286,2008282.0
720,Movie,War,American Sniper,2014.0,DRAMA ,2.2,A,not in prior list,Yes,,2062723.0,1035942.0,Yes,,2062723.0,No,tt2179136,2062723.0
721,Movie,War,"Good German, The",2006.0,DRAMA ,1.8,C,not in prior list,Yes,,2025003.0,1019173.0,Yes,,2025003.0,No,tt0452624,2025003.0
722,Movie,War,Three Kings,1999.0,COMEDY ,1.95,B,not in prior list,Yes,,2003716.0,1002839.0,Yes,,2003716.0,No,tt0120188,2003716.0
723,Movie,War,Heartbreak Ridge,1986.0,ACTION ,2.17,B,not in prior list,Yes,,2002199.0,1001544.0,No,,2002199.0,No,tt0091187,2002199.0
724,Movie,War,"Water Diviner, The",2015.0,DRAMA ,1.85,C,not in prior list,No,x,2071074.0,1039630.0,No,,2071074.0,No,tt3007512,2071074.0
725,Movie,War,Collateral Damage,2002.0,ACTION ,1.81,C,not in prior list,No,x,2004599.0,1003690.0,No,,,,,
726,Movie,War,Beyond Rangoon,1995.0,DRAMA ,1.65,C,not in prior list,No,x,2015313.0,1011866.0,No,,2015313.0,No,,
727,Movie,War,Fifty/Fifty,1993.0,ACTION ,1.6,C,not in prior list,No,x,2002634.0,1001972.0,No,,,,,
728,Movie,War,"Human Shield, The",1992.0,ACTION ,1.6,C,not in prior list,No,x,2002633.0,1001971.0,No,,,,,
729,Movie,War,DELTA FORCE 3: THE KILLING GAME,1991.0,ACTION ,1.6,C,not in prior list,No,x,2002626.0,1001964.0,No,,2002626.0,No,,
730,Movie,War,Code Name: Emerald,1985.0,ACTION ,1.58,C,not in prior list,No,x,2012760.0,1010320.0,No,,2012760.0,No,,
731,Movie,War,Victory,1981.0,ACTION ,1.83,CLASSIC,not in prior list,No,x,2074442.0,1023532.0,No,,,,,
732,Movie,War,Private Benjamin,1980.0,COMEDY ,1.83,C,1017067,No,x,2001968.0,1001318.0,No,,2001968.0,No,tt0081375,2001968.0
733,Movie,War,"Big Red One, The",1980.0,ACTION ,1.88,C,not in prior list,No,x,2011494.0,1009189.0,No,,2011494.0,No,,
734,Movie,War,Zeppelin,1971.0,ADVENTURE ,1.68,CLASSIC,not in prior list,No,x,2010635.0,1008400.0,No,,2010635.0,No,,
735,Movie,War,Which Way to the Front?,1970.0,COMEDY ,1.6,CLASSIC,not in prior list,No,x,2001572.0,1000937.0,No,,2001572.0,No,,
736,Movie,War,Kelly's Heroes,1970.0,ACTION ,2.41,CLASSIC,2010487,No,,2010487.0,1008254.0,No,,2010487.0,No,,
737,Movie,War,"Five Man Army, The",1969.0,WESTERN ,1.78,CLASSIC,not in prior list,No,,2010478.0,1008245.0,No,,2010478.0,No,,
738,Movie,War,Where Eagles Dare,1969.0,ACTION ,2.63,CLASSIC,2010259,No,,2010259.0,1008116.0,No,,2010259.0,No,tt0065207,2010259.0
739,Movie,War,Dark of the Sun,1968.0,ACTION ,1.68,CLASSIC,not in prior list,No,,2010020.0,1007907.0,No,,2010020.0,No,,
740,Movie,War,First to Fight,1967.0,DRAMA ,1.11,CLASSIC,not in prior list,No,,2001471.0,1000838.0,No,,2001471.0,No,,
741,Movie,War,Triple Cross,1967.0,ACTION ,2.1,CLASSIC,not in prior list,No,,2001469.0,1000836.0,No,,2001469.0,No,,
742,Movie,War,"Twenty-Fifth Hour, The",1967.0,DRAMA ,1.98,CLASSIC,not in prior list,No,,2009919.0,1007808.0,No,,2009919.0,No,,
743,Movie,War,Battle of the Bulge,1966.0,ADVENTURE ,2.63,CLASSIC,not in prior list,No,,2001430.0,1000797.0,No,,2001430.0,No,,
744,Movie,War,36 Hours,1965.0,DRAMA ,1.91,CLASSIC,2009741,No,,2009741.0,1007638.0,No,,2009741.0,No,,
745,Movie,War,"Hercules, Samson and Ulysses",1965.0,ACTION ,1.41,CLASSIC,not in prior list,No,,2009749.0,1007646.0,No,,2009749.0,No,,
746,Movie,War,Operation Crossbow,1965.0,ACTION ,1.93,CLASSIC,not in prior list,No,,2009757.0,1007654.0,No,,2009757.0,No,tt0059549,2009757.0
747,Movie,War,"Castilian, The",1964.0,ADVENTURE ,2.15,CLASSIC,not in prior list,No,,2001356.0,1000724.0,No,,,,,
748,Movie,War,Kissin' Cousins,1964.0,COMEDY ,1.6,CLASSIC,not in prior list,No,,2009635.0,1007538.0,No,,2009635.0,No,,
749,Movie,War,To Kill a Man,1964.0,DRAMA ,2.15,CLASSIC,not in prior list,No,,2009775.0,1007669.0,No,,2009775.0,No,,
750,Movie,War,"Four Days of Naples, The",1963.0,DRAMA ,1.93,CLASSIC,not in prior list,No,,2009536.0,1007447.0,No,,2009536.0,No,,
751,Movie,War,Guns of Darkness,1962.0,DRAMA ,1.58,CLASSIC,not in prior list,No,,2018130.0,1014147.0,No,,2018130.0,No,,
752,Movie,War,Operation Eichmann,1961.0,DRAMA ,1.55,CLASSIC,not in prior list,No,,2001060.0,1000706.0,No,,2001060.0,No,,
753,Movie,War,Hell to Eternity,1960.0,DRAMA ,2.2,CLASSIC,2000957,No,,2000957.0,1000706.0,No,,2000957.0,No,,
754,Movie,War,"Angry Hills, The",1959.0,ACTION ,1.75,CLASSIC,not in prior list,No,,2009111.0,1007041.0,No,,2009111.0,No,,
755,Movie,War,Frontier Rangers,1959.0,DRAMA ,1.05,CLASSIC,not in prior list,No,,2009134.0,1007061.0,No,,2009134.0,No,,
756,Movie,War,John Paul Jones,1959.0,ACTION ,2.1,CLASSIC,not in prior list,No,,2000629.0,1000608.0,No,,2000629.0,No,tt0052946,2000629.0
757,Movie,War,Mission of Danger,1959.0,ADVENTURE ,1.1,CLASSIC,not in prior list,No,,2009225.0,1007148.0,No,,,,,
758,Movie,War,Westbound,1959.0,WESTERN ,1.15,CLASSIC,not in prior list,No,,2000622.0,1000601.0,No,,2000622.0,No,,
759,Movie,War,"Accursed, The",1958.0,THRILLER ,1.3,CLASSIC,not in prior list,No,,2000793.0,1000706.0,No,,2000793.0,No,,
