Type,Channel,Title,Year,Genre,Runtime,Bucket,MPM from Prior List,Tentpole,Additional Titles to Pull,PRODUCT ID,Product ID,Co-Fi?,,UPDATED PRODUCT ID,Different than Original?
Movie,Sports,Thunderbolt,1995,ACTION ,1.8,C,not in prior list,No,x,2017095,1013404,No,,2017095,No
Movie,Sports,8 Seconds,1994,DRAMA ,1.73,C,not in prior list,No,x,2016661,1012987,No,,2016661,No
Movie,Sports,Hot to Trot,1988,COMEDY ,1.38,C,not in prior list,No,x,2002307,1001648,No,,2002307,No
Movie,Sports,Stealing Home,1988,DRAMA ,1.63,C,not in prior list,No,x,2002314,1001655,No,,2002314,No
Movie,Sports,American Anthem,1986,DRAMA ,1.83,C,not in prior list,No,x,2002390,1001729,No,,2002390,No
Movie,Sports,American Flyers,1985,DRAMA ,1.88,C,not in prior list,No,x,2002151,1001496,No,,2002151,No
Movie,Sports,Vision Quest,1985,DRAMA ,1.65,C,not in prior list,No,,2002113,1001458,No,,2002113,No
Movie,Sports,Personal Best,1985,DRAMA ,2.15,CLASSIC,not in prior list,No,,2002026,1001375,No,,#N/A,#N/A
Movie,Sports,Cannonball Run II,1984,ACTION ,1.81,CLASSIC,not in prior list,No,,2002084,1001429,No,,2002084,No
Movie,Sports,All the Marbles,1981,COMEDY ,1.88,CLASSIC,not in prior list,No,,2011951,1009606,No,,2011951,No
Movie,Sports,"Main Event, The",1979,COMEDY ,1.83,CLASSIC,2001923,No,,2001923,1001275,No,,2001923,No
Movie,Sports,"Champ, The (1979)",1979,DRAMA ,2.01,CLASSIC,not in prior list,No,,2011356,1009077,No,,2011356,No
Movie,Sports,Big Wednesday,1978,DRAMA ,1.73,CLASSIC,not in prior list,No,,2001873,1001229,No,,2001873,No
Movie,Sports,One On One,1977,DRAMA ,1.63,CLASSIC,not in prior list,No,,2001828,1001185,No,,2001828,No
Movie,Sports,"All American Boy, The",1973,DRAMA ,1.98,CLASSIC,not in prior list,No,,2001653,1001016,No,,2001653,No
Movie,Sports,Kansas City Bomber,1972,DRAMA ,1.65,CLASSIC,not in prior list,No,,2010744,1008501,No,,2010744,No
Movie,Sports,"Great Race, The",1965,ADVENTURE ,2.55,CLASSIC,2001428,No,,2001428,1000795,No,,2001428,No
Movie,Sports,Loneliness of the Long Distance Runner,1962,DRAMA ,1.73,CLASSIC,not in prior list,No,,2020325,1015520,No,,2020325,No
Movie,Sports,Jim Thorpe: All American,1957,DRAMA ,1.78,CLASSIC,not in prior list,No,,2000548,1000527,No,,#N/A,#N/A
Movie,Sports,White Lightning,1953,DRAMA ,1,CLASSIC,not in prior list,No,,2010882,1008636,No,,#N/A,#N/A
Movie,Sports,Arena,1953,DRAMA ,1.38,CLASSIC,not in prior list,No,,2008414,1006389,No,,2008414,No
Movie,Sports,Dangerous When Wet,1953,COMEDY ,1.58,CLASSIC,not in prior list,No,,2008416,1006391,No,,2008416,No
Movie,Sports,Glory Alley,1952,DRAMA ,1.31,CLASSIC,not in prior list,No,,2008329,1006311,No,,2008329,No
Movie,Sports,"Lusty Men, The",1952,DRAMA ,1.88,CLASSIC,not in prior list,No,,2008295,1006281,No,,2008295,No
Movie,Sports,Right Cross,1951,DRAMA ,1.5,CLASSIC,not in prior list,No,,2008209,1006206,No,,#N/A,#N/A
Movie,Sports,To Please a Lady,1950,ACTION ,1.51,CLASSIC,not in prior list,No,,2008211,1006208,No,,2008211,No
Movie,Sports,Easy Living (1949),1949,DRAMA ,1.28,CLASSIC,not in prior list,No,,2005573,1004349,No,,2005573,No
Movie,Sports,"Set-Up, The",1949,DRAMA ,1.2,CLASSIC,2011135,No,,2011135,1008875,No,,2011135,No
Movie,Sports,"Stratton Story, The",1949,DRAMA ,1.76,CLASSIC,not in prior list,No,,2008090,1006106,No,,2008090,No
Movie,Sports,Whiplash (1948),1948,DRAMA ,1.51,CLASSIC,not in prior list,No,,2014174,1011516,No,,2014174,No
Movie,Sports,Black Gold (1947),1947,DRAMA ,1.53,CLASSIC,not in prior list,No,,2000825,1000706,No,,2000825,No
Movie,Sports,Killer McCoy,1947,DRAMA ,1.73,CLASSIC,not in prior list,No,,2008015,1006036,No,,2008015,No
Movie,Sports,Harrigan's Kid,1943,DRAMA ,1.33,CLASSIC,not in prior list,No,,2007745,1005802,No,,2007745,No
Movie,Sports,"Iron Major, The",1943,DRAMA ,1.41,CLASSIC,not in prior list,No,,2007626,1005696,No,,2007626,No
Movie,Sports,Gentleman Jim,1942,DRAMA ,1.73,CLASSIC,not in prior list,No,,2005871,1004628,No,,2005871,No
Movie,Sports,Knockout,1941,DRAMA ,1.21,CLASSIC,not in prior list,No,,2007982,1006009,No,,2007982,No
Movie,Sports,City for Conquest (1940),1940,DRAMA ,1.76,CLASSIC,not in prior list,No,,2004419,1003519,No,,2004419,No
Movie,Sports,KNUTE ROCKNE ALL AMERICAN,1940,DRAMA ,1.63,CLASSIC,not in prior list,No,,2007983,1006010,No,,2007983,No
Movie,Sports,Burn 'em Up O'Connor,1939,ACTION ,1.16,CLASSIC,not in prior list,No,,2007433,1005562,No,,2007433,No
Movie,Sports,Cowboy Quarterback,1939,COMEDY ,0.93,CLASSIC,not in prior list,No,,2004492,1003588,No,,2004492,No
Movie,Sports,"Day the Bookies Wept, The",1939,COMEDY ,1.06,CLASSIC,not in prior list,No,,2004493,1003589,No,,2004493,No
Movie,Sports,Sweepstakes Winner,1939,COMEDY ,0.98,CLASSIC,not in prior list,No,,2012420,1010024,No,,2012420,No
Movie,Sports,Mr. Doodle Kicks Off,1938,COMEDY ,1.25,CLASSIC,not in prior list,No,,2008958,1006902,No,,2008958,No
Movie,Sports,"Crowd Roars, The (1932)",1938,ACTION ,1.53,CLASSIC,not in prior list,No,,2004505,1003601,No,,#N/A,#N/A
Movie,Sports,"Kid Comes Back, The",1938,DRAMA ,1.01,CLASSIC,not in prior list,No,,2007921,1005953,No,,2007921,No
Movie,Sports,Little Miss Thoroughbred,1938,DRAMA ,1.05,CLASSIC,not in prior list,No,,2008176,1006174,No,,2008176,No
Movie,Sports,Saturday's Heroes,1938,DRAMA ,1,CLASSIC,not in prior list,No,,2011051,1008795,No,,#N/A,#N/A
Movie,Sports,Stablemates,1938,DRAMA ,1.48,CLASSIC,not in prior list,No,,2007421,1005562,No,,2007421,No
Movie,Sports,Swing Your Lady,1938,COMEDY ,1.31,CLASSIC,not in prior list,No,,2012440,1010041,No,,2012440,No
Movie,Sports,Kid Galahad,1937,DRAMA ,1.68,CLASSIC,not in prior list,No,,2007925,1005957,No,,2007925,No
Movie,Sports,Racing Lady,1937,DRAMA ,0.98,CLASSIC,not in prior list,No,,2010332,1008188,No,,2010332,No
Movie,Sports,Thoroughbreds Don't Cry,1937,COMEDY ,1.33,CLASSIC,not in prior list,No,,2007387,1005562,No,,2007387,No
Movie,Sports,King of Hockey,1936,DRAMA ,0.91,CLASSIC,not in prior list,No,,2007932,1005964,No,,2007932,No
Movie,Sports,Alibi Ike,1935,COMEDY ,1.21,CLASSIC,not in prior list,No,,2000141,1000134,No,,2000141,No
Movie,Sports,"Gridiron Flash, The",1935,COMEDY ,1.03,CLASSIC,not in prior list,No,,2005909,1004663,No,,#N/A,#N/A
Movie,Sports,"Band Plays On, The",1934,DRAMA ,1.45,CLASSIC,not in prior list,No,,2007285,1005562,No,,2007285,No
Movie,Sports,"Personality Kid, The",1934,DRAMA ,1.16,CLASSIC,not in prior list,No,,2009885,1007775,No,,2009885,No
Movie,Sports,College Coach,1933,COMEDY ,1.25,CLASSIC,not in prior list,No,,2004447,1003546,No,,2004447,No
Movie,Sports,Elmer the Great,1933,COMEDY ,1.23,CLASSIC,not in prior list,No,,2005632,1004404,No,,2005632,No
Movie,Sports,"Crowd Roars, The (1932)",1932,ACTION ,1.41,CLASSIC,not in prior list,No,,2004505,1003601,No,,2004505,No
Movie,Sports,Fireman Save My Child,1932,COMEDY ,1.11,CLASSIC,not in prior list,No,,2005737,1004506,No,,2005737,No
Movie,Sports,Flesh,1932,DRAMA ,1.58,CLASSIC,not in prior list,No,,2007181,1005562,No,,2007181,No
Movie,Sports,"Sport Parade, The",1932,DRAMA ,1.08,CLASSIC,not in prior list,No,,2011694,1009374,No,,2011694,No
Movie,Sports,"Champ, The (1931)",1931,DRAMA ,1.45,CLASSIC,not in prior list,No,,2007135,1005562,No,,2007135,No
Movie,Sports,Sporting Blood (1931),1931,DRAMA ,1.36,CLASSIC,not in prior list,No,,2007120,1005562,No,,2007120,No
Movie,Sports,Sweepstakes,1931,COMEDY ,1.28,CLASSIC,not in prior list,No,,2012388,1009998,No,,2012388,No
Movie,Sports,Night Parade,1930,DRAMA ,1.2,CLASSIC,not in prior list,No,,2009287,1007209,No,,#N/A,#N/A
Movie,Sports,"Great American Pastime, The",1956,COMEDY ,1.48,CLASSIC,not in prior list,No,,2008849,1006800,No,,2008849,No
Movie,Sports,"BIG LEAGUER, THE",1953,DRAMA ,1.21,CLASSIC,not in prior list,No,,2008423,1006398,No,,2008423,No
Movie,Sports,Angels in the Outfield,1951,COMEDY ,1.7,CLASSIC,not in prior list,No,,2008282,1006271,No,,2008282,No
Movie,War,American Sniper,2014,DRAMA ,2.2,A,not in prior list,Yes,,2062723,1035942,Yes,,2062723,No
Movie,War,"Good German, The",2006,DRAMA ,1.8,C,not in prior list,Yes,,2025003,1019173,Yes,,2025003,No
Movie,War,Three Kings,1999,COMEDY ,1.95,B,not in prior list,Yes,,2003716,1002839,Yes,,2003716,No
Movie,War,Heartbreak Ridge,1986,ACTION ,2.17,B,not in prior list,Yes,,2002199,1001544,No,,2002199,No
Movie,War,"Water Diviner, The",2015,DRAMA ,1.85,C,not in prior list,No,x,2071074,1039630,No,,2071074,No
Movie,War,Collateral Damage,2002,ACTION ,1.81,C,not in prior list,No,x,2004599,1003690,No,,#N/A,#N/A
Movie,War,Beyond Rangoon,1995,DRAMA ,1.65,C,not in prior list,No,x,2015313,1011866,No,,2015313,No
Movie,War,Fifty/Fifty,1993,ACTION ,1.6,C,not in prior list,No,x,2002634,1001972,No,,#N/A,#N/A
Movie,War,"Human Shield, The",1992,ACTION ,1.6,C,not in prior list,No,x,2002633,1001971,No,,#N/A,#N/A
Movie,War,DELTA FORCE 3: THE KILLING GAME,1991,ACTION ,1.6,C,not in prior list,No,x,2002626,1001964,No,,2002626,No
Movie,War,Code Name: Emerald,1985,ACTION ,1.58,C,not in prior list,No,x,2012760,1010320,No,,2012760,No
Movie,War,Victory,1981,ACTION ,1.83,CLASSIC,not in prior list,No,x,2074442,1023532,No,,#N/A,#N/A
Movie,War,Private Benjamin,1980,COMEDY ,1.83,C,1017067,No,x,2001968,1001318,No,,2001968,No
Movie,War,"Big Red One, The",1980,ACTION ,1.88,C,not in prior list,No,x,2011494,1009189,No,,2011494,No
Movie,War,Zeppelin,1971,ADVENTURE ,1.68,CLASSIC,not in prior list,No,x,2010635,1008400,No,,2010635,No
Movie,War,Which Way to the Front?,1970,COMEDY ,1.6,CLASSIC,not in prior list,No,x,2001572,1000937,No,,2001572,No
Movie,War,Kelly's Heroes,1970,ACTION ,2.41,CLASSIC,2010487,No,,2010487,1008254,No,,2010487,No
Movie,War,"Five Man Army, The",1969,WESTERN ,1.78,CLASSIC,not in prior list,No,,2010478,1008245,No,,2010478,No
Movie,War,Where Eagles Dare,1969,ACTION ,2.63,CLASSIC,2010259,No,,2010259,1008116,No,,2010259,No
Movie,War,Dark of the Sun,1968,ACTION ,1.68,CLASSIC,not in prior list,No,,2010020,1007907,No,,2010020,No
Movie,War,First to Fight,1967,DRAMA ,1.11,CLASSIC,not in prior list,No,,2001471,1000838,No,,2001471,No
Movie,War,Triple Cross,1967,ACTION ,2.1,CLASSIC,not in prior list,No,,2001469,1000836,No,,2001469,No
Movie,War,"Twenty-Fifth Hour, The",1967,DRAMA ,1.98,CLASSIC,not in prior list,No,,2009919,1007808,No,,2009919,No
Movie,War,Battle of the Bulge,1966,ADVENTURE ,2.63,CLASSIC,not in prior list,No,,2001430,1000797,No,,2001430,No
Movie,War,36 Hours,1965,DRAMA ,1.91,CLASSIC,2009741,No,,2009741,1007638,No,,2009741,No
Movie,War,"Hercules, Samson and Ulysses",1965,ACTION ,1.41,CLASSIC,not in prior list,No,,2009749,1007646,No,,2009749,No
Movie,War,Operation Crossbow,1965,ACTION ,1.93,CLASSIC,not in prior list,No,,2009757,1007654,No,,2009757,No
Movie,War,"Castilian, The",1964,ADVENTURE ,2.15,CLASSIC,not in prior list,No,,2001356,1000724,No,,#N/A,#N/A
Movie,War,Kissin' Cousins,1964,COMEDY ,1.6,CLASSIC,not in prior list,No,,2009635,1007538,No,,2009635,No
Movie,War,To Kill a Man,1964,DRAMA ,2.15,CLASSIC,not in prior list,No,,2009775,1007669,No,,2009775,No
Movie,War,"Four Days of Naples, The",1963,DRAMA ,1.93,CLASSIC,not in prior list,No,,2009536,1007447,No,,2009536,No
Movie,War,Guns of Darkness,1962,DRAMA ,1.58,CLASSIC,not in prior list,No,,2018130,1014147,No,,2018130,No
Movie,War,Operation Eichmann,1961,DRAMA ,1.55,CLASSIC,not in prior list,No,,2001060,1000706,No,,2001060,No
Movie,War,Hell to Eternity,1960,DRAMA ,2.2,CLASSIC,2000957,No,,2000957,1000706,No,,2000957,No
Movie,War,"Angry Hills, The",1959,ACTION ,1.75,CLASSIC,not in prior list,No,,2009111,1007041,No,,2009111,No
Movie,War,Frontier Rangers,1959,DRAMA ,1.05,CLASSIC,not in prior list,No,,2009134,1007061,No,,2009134,No
Movie,War,John Paul Jones,1959,ACTION ,2.1,CLASSIC,not in prior list,No,,2000629,1000608,No,,2000629,No
Movie,War,Mission of Danger,1959,ADVENTURE ,1.1,CLASSIC,not in prior list,No,,2009225,1007148,No,,#N/A,#N/A
Movie,War,Westbound,1959,WESTERN ,1.15,CLASSIC,not in prior list,No,,2000622,1000601,No,,2000622,No
Movie,War,"Accursed, The",1958,THRILLER ,1.3,CLASSIC,not in prior list,No,,2000793,1000706,No,,2000793,No
Movie,War,Quantrill's Raiders,1958,WESTERN ,1.2,CLASSIC,not in prior list,No,,2001083,1000706,No,,2001083,No
Movie,War,Imitation General,1958,COMEDY ,1.46,CLASSIC,not in prior list,No,,2009008,1006942,No,,2009008,No
Movie,War,Lafayette Escadrille,1958,ADVENTURE ,1.55,CLASSIC,not in prior list,No,,2000592,1000571,No,,2000592,No
Movie,War,"Naked and the Dead, The",1958,DRAMA ,2.18,CLASSIC,not in prior list,No,,2008973,1006913,No,,2008973,No
Movie,War,Torpedo Run,1958,ADVENTURE ,1.63,CLASSIC,not in prior list,No,,2009094,1007024,No,,2009094,No
Movie,War,Underwater Warrior,1958,ADVENTURE ,1.51,CLASSIC,not in prior list,No,,2008984,1006923,No,,2008984,No
Movie,War,Bowery Boys: Looking for Danger,1957,COMEDY ,1.03,CLASSIC,not in prior list,No,,2056575,1015558,No,,2056575,No
Movie,War,"D.I., The",1957,DRAMA ,1.76,CLASSIC,not in prior list,No,,2000541,1000520,No,,2000541,No
Movie,War,Run of the Arrow,1957,WESTERN ,1.43,CLASSIC,not in prior list,No,,2008844,1006796,No,,2008844,No
Movie,War,Something of Value,1957,DRAMA ,1.88,CLASSIC,not in prior list,No,,2008871,1006820,No,,2008871,No
Movie,War,Screaming Eagles,1956,DRAMA ,1.36,CLASSIC,not in prior list,No,,2001126,1000706,No,,2001126,No
Movie,War,"Rack, The",1956,DRAMA ,1.66,CLASSIC,not in prior list,No,,2008842,1006795,No,,2008842,No
Movie,War,"Warriors, The",1955,ADVENTURE ,1.41,CLASSIC,not in prior list,No,,2001222,1000706,No,,2001222,No
Movie,War,Target Zero,1955,DRAMA ,1.53,CLASSIC,not in prior list,No,,2000479,1000458,No,,2000479,No
Movie,War,Men of the Fighting Lady,1954,ACTION ,1.33,CLASSIC,not in prior list,No,,2008528,1006499,No,,2008528,No
Movie,War,Prisoner of War,1954,DRAMA ,1.33,CLASSIC,not in prior list,No,,2008530,1006501,No,,2008530,No
Movie,War,Thunder Over the Plains,1954,WESTERN ,1.36,CLASSIC,not in prior list,No,,2000436,1000415,No,,#N/A,#N/A
Movie,War,Above and Beyond,1953,DRAMA ,2.03,CLASSIC,not in prior list,No,,2008382,1006362,No,,#N/A,#N/A
Movie,War,Rogue's March,1953,ADVENTURE ,1.4,CLASSIC,not in prior list,No,,2008392,1006370,No,,2008392,No
Movie,War,Springfield Rifle,1953,WESTERN ,1.55,CLASSIC,not in prior list,No,,2000402,1000384,No,,#N/A,#N/A
Movie,War,Battle Zone,1952,ADVENTURE ,1.36,CLASSIC,not in prior list,No,,2000814,1000706,No,,2000814,No
Movie,War,Flying Leathernecks,1951,ACTION ,1.7,CLASSIC,2005765,No,,2005765,1004532,No,,2005765,No
Movie,War,"Red Badge of Courage, The",1951,DRAMA ,1.15,CLASSIC,not in prior list,No,,2008285,1006274,No,,2008285,No
Movie,War,Rocky Mountain,1951,WESTERN ,1.38,CLASSIC,not in prior list,No,,2000352,1000334,No,,#N/A,#N/A
Movie,War,Teresa,1951,DRAMA ,1.7,CLASSIC,not in prior list,No,,2008246,1006241,No,,2008246,No
Movie,War,Breakthrough,1950,DRAMA ,1.53,CLASSIC,not in prior list,No,,2000353,1000335,No,,2000353,No
Movie,War,DALLAS (1950 THEATRICAL),1950,DRAMA ,1.58,CLASSIC,not in prior list,No,,2000491,1000470,No,,2000491,No
Movie,War,Devil's Doorway,1950,WESTERN ,1.4,CLASSIC,not in prior list,No,,2008204,1006202,No,,2008204,No
Movie,War,Malaya,1949,ACTION ,1.63,CLASSIC,not in prior list,No,,2008134,1006141,No,,2008134,No
Movie,War,She Wore a Yellow Ribbon,1949,DRAMA ,1.71,CLASSIC,not in prior list,No,,2011219,1008956,No,,2011219,No
Movie,War,Betrayal From the East,1945,ACTION ,1.38,CLASSIC,not in prior list,No,,2001637,1001001,No,,2001637,No
Movie,War,China Sky,1945,ADVENTURE ,1.3,CLASSIC,not in prior list,No,,2004135,1003251,No,,2004135,No
Movie,War,First Yank into Tokyo,1945,ACTION ,1.36,CLASSIC,not in prior list,No,,2005729,1004498,No,,2005729,No
Movie,War,This Man's Navy,1945,ADVENTURE ,1.66,CLASSIC,not in prior list,No,,2007849,1005890,No,,2007849,No
Movie,War,"What Next, Corporal Hargrove?",1945,COMEDY ,1.58,CLASSIC,not in prior list,No,,2007890,1005924,No,,2007890,No
Movie,War,Passage to Marseille,1944,ADVENTURE ,1.83,CLASSIC,not in prior list,No,,2009803,1007696,No,,2009803,No
Movie,War,Passport to Destiny,1944,COMEDY ,1.08,CLASSIC,not in prior list,No,,2009711,1007612,No,,2009711,No
Movie,War,"See Here, Private Hargrove",1944,COMEDY ,1.66,CLASSIC,not in prior list,No,,2009636,1007539,No,,2007793,Yes
Movie,War,To Have and Have Not,1944,ADVENTURE ,1.66,CLASSIC,not in prior list,No,,2013565,1010953,No,,#N/A,#N/A
Movie,War,Adventures of Tartu,1943,ADVENTURE ,1.71,CLASSIC,not in prior list,No,,2007779,1005835,No,,2007779,No
Movie,War,Air Force,1943,ACTION ,2.06,CLASSIC,not in prior list,No,,2000128,1000122,No,,2000128,No
Movie,War,Bombardier,1943,ACTION ,1.65,CLASSIC,not in prior list,No,,2002404,1001743,No,,2002404,No
Movie,War,Pilot No. 5,1943,ACTION ,1.16,CLASSIC,not in prior list,No,,2007748,1005805,No,,2007748,No
Movie,War,Across the Pacific,1942,ACTION ,1.61,CLASSIC,not in prior list,No,,2000018,1000016,No,,2000018,No
Movie,War,Captains of the Clouds,1942,ACTION ,1.88,CLASSIC,not in prior list,No,,2003975,1003092,No,,2003975,No
Movie,War,Desperate Journey,1942,ACTION ,1.81,CLASSIC,not in prior list,No,,2004735,1003826,No,,2004735,No
Movie,War,Mrs. Miniver,1942,DRAMA ,2.23,CLASSIC,not in prior list,No,,2007693,1005757,No,,2007693,No
Movie,War,They Died with Their Boots On,1942,DRAMA ,2.3,CLASSIC,not in prior list,No,,2012885,1010426,No,,2012885,No
Movie,War,"Man from Dakota, The",1940,ACTION ,1.25,CLASSIC,not in prior list,No,,2007514,1005594,No,,2007514,No
Movie,War,Gunga Din,1939,ACTION ,1.95,CLASSIC,not in prior list,No,,2005926,1004679,No,,2005926,No
Movie,CNN Films,List of Films TBD,,DOC ,,,not in prior list,No,,#N/A,#N/A,No,,#N/A,#N/A
Series - WM,,Friends,,,,,,,,N/A,N/A,,,,
Series - WM,,Big Bang Theory,,,,,,,,N/A,N/A,,,,
Series - WM,,Impractical Jokers,,,,,,,,N/A,N/A,,,,
Series - WM,,Rick & Morty,,,,,,,,N/A,N/A,,,,
Series - WM,,"West Wing, The",,,,,,,,N/A,N/A,,,,
Series - WM,,Falcon Crest,,,,,,,,N/A,N/A,,,,
Series - WM,,Whose Line Is It Anyway?,,,,,,,,N/A,N/A,,,,
Series - WM,,One Tree Hill,,,,,,,,N/A,N/A,,,,
Series - WM,,"Repair Shop, The",,,,,,,,N/A,N/A,,,,
Series - WM,,The OC,,,,,,,,N/A,N/A,,,,
Series - WM,,Chuck,,,,,,,,N/A,N/A,,,,
Series - WM,,"Following, The",,,,,,,,N/A,N/A,,,,
Series - WM,,"Alienist, The",,,,,,,,N/A,N/A,,,,
Series - WM,,Rizzoli & Isles,,,,,,,,N/A,N/A,,,,
Series - WM,,Nip/Tuck,,,,,,,,N/A,N/A,,,,
Series - WM,,Full House,,,,,,,,N/A,N/A,,,,
Series - WM,,2 Broke Girls,,,,,,,,N/A,N/A,,,,
Series - WM,,Mike & Molly,,,,,,,,N/A,N/A,,,,
Series - WM,,Perfect Strangers ,,,,,,,,N/A,N/A,,,,
Series - WM,,Family Matters,,,,,,,,N/A,N/A,,,,
Series - WM,,Wayans Bros,,,,,,,,N/A,N/A,,,,
Series - WM,,"Last OG, The",,,,,,,,N/A,N/A,,,,
Series - WM,,Psychic Detectives,,,,,,,,N/A,N/A,,,,
Series - WM,,Billy on the Street,,,,,,,,N/A,N/A,,,,
Series - WM,,"Carbonaro Effect, The",,,,,,,,N/A,N/A,,,,
Series - WM,,Adam Ruins Everything,,,,,,,,N/A,N/A,,,,
Series - WM,,Bait Car,,,,,,,,N/A,N/A,,,,
Series - WM,,Tiny Toon Adventures,,,,,,,,N/A,N/A,,,,
Series - WM,,Body of Evidence,,,,,,,,N/A,N/A,,,,
Series - WM,,"Investigators, The",,,,,,,,N/A,N/A,,,,
Series - WM,,"I, Detective",,,,,,,,N/A,N/A,,,,
Series - WM,,North Mission Road,,,,,,,,N/A,N/A,,,,
Series - WM,,L.A. Forensics,,,,,,,,N/A,N/A,,,,
Series - WM,,Third Watch,,,,,,,,N/A,N/A,,,,
Series - WM,,Babylon 5,,,,,,,,N/A,N/A,,,,
Series - WM,,La Femme Nikita,,,,,,,,N/A,N/A,,,,
Series - WM,,Nikita,,,,,,,,N/A,N/A,,,,
Series - WM,,Love Connection,,,,,,,,N/A,N/A,,,,
Series - WM,,Mad TV,,,,,,,,N/A,N/A,,,,
Series - WM,,ElimiDate,,,,,,,,N/A,N/A,,,,
Series - WM,,Smurfs,,,,,,,,N/A,N/A,,,,
Series - WM,,Tom & Jerry Kids,,,,,,,,N/A,N/A,,,,
Series - WM,,Tom & Jerry Tales,,,,,,,,N/A,N/A,,,,
Series - WM,,"Tom & Jerry Show, The",,,,,,,,N/A,N/A,,,,
Series - WM,,Roc,,,,,,,,N/A,N/A,,,,
Series - WM,,Eight is Enough,,,,,,,,N/A,N/A,,,,
Series - WM,,Wanda at Large,,,,,,,,N/A,N/A,,,,
Series - WM,,Carrie Diaries,,,,,,,,N/A,N/A,,,,
Series - WM,,All About the Andersons,,,,,,,,N/A,N/A,,,,
Series - WM,,"Bill Engvall Show, The",,,,,,,,N/A,N/A,,,,
Series - WM,,"New Dick Van Dyke Show, The",,,,,,,,N/A,N/A,,,,
Series - WM,,Suburgatory,,,,,,,,N/A,N/A,,,,
Series - WM,,Notes from the Underbelly,,,,,,,,N/A,N/A,,,,
Series - WM,,$#*! My Dad Says,,,,,,,,N/A,N/A,,,,
Series - WM,,Sullivan & Son,,,,,,,,N/A,N/A,,,,
Series - WM,,Yogi Bear,,,,,,,,N/A,N/A,,,,
Series - WM,,Top Cat,,,,,,,,N/A,N/A,,,,
Series - WM,,Jonny Quest,,,,,,,,N/A,N/A,,,,
Series - WM,,Magilla Gorilla,,,,,,,,N/A,N/A,,,,
Series - WM,,"Secret Squirrel Show, The",,,,,,,,N/A,N/A,,,,
Series - WM,,Abbott & Costello Cartoons,,,,,,,,N/A,N/A,,,,
Series - WM,,Herculoids,,,,,,,,N/A,N/A,,,,
Series - WM,,Josie and the Pussycats,,,,,,,,N/A,N/A,,,,
Series - WM,,Pebbles and Bamm-Bamm,,,,,,,,N/A,N/A,,,,
Series - WM,,Wait Till Your Father Gets Home,,,,,,,,N/A,N/A,,,,
Series - WM,,"Robonic Stooges, The",,,,,,,,N/A,N/A,,,,
Series - WM,,Buford Files and Galloping Ghost,,,,,,,,N/A,N/A,,,,
Series - WM,,Flintstone Family Adventures,,,,,,,,N/A,N/A,,,,
Series - WM,,"Pebbles, Dino and Bamm-Bamm",,,,,,,,N/A,N/A,,,,
Series - WM,,Richie Rich,,,,,,,,N/A,N/A,,,,
Series - WM,,Pac-Man,,,,,,,,N/A,N/A,,,,
Series - WM,,Challenge of the GoBots,,,,,,,,N/A,N/A,,,,
Series - WM,,Snorks,,,,,,,,N/A,N/A,,,,
Series - WM,,Yogi's Treasure Hunt,,,,,,,,N/A,N/A,,,,
Series - WM,,Flintstone Kids,,,,,,,,N/A,N/A,,,,
Series - WM,,Fantastic Max '88,,,,,,,,N/A,N/A,,,,
Series - WM,,Paddington Bear,,,,,,,,N/A,N/A,,,,
Series - WM,,Adventures of Don Coyote & Sancho Panda,,,,,,,,N/A,N/A,,,,
Series - WM,,"Wake, Rattle and Roll",,,,,,,,N/A,N/A,,,,
Series - WM,,Marine Boy,,,,,,,,N/A,N/A,,,,
Series - WM,,Johnny Cypher,,,,,,,,N/A,N/A,,,,
Series - WM,,Tarzan: Lord of the Jungle,,,,,,,,N/A,N/A,,,,
Series - WM,,"Heathcliff and Marmaduke Show, The",,,,,,,,N/A,N/A,,,,
Series - WM,,Mister T,,,,,,,,N/A,N/A,,,,
Series - WM,,Silverhawks,,,,,,,,N/A,N/A,,,,
Series - WM,,Comic Strip: Tiger Sharks,,,,,,,,N/A,N/A,,,,
Series - WM,,Police Academy: The Animated Series,,,,,,,,N/A,N/A,,,,
Series - WM,,Beetlejuice,,,,,,,,N/A,N/A,,,,
Series - WM,,Taz-Mania,,,,,,,,N/A,N/A,,,,
Series - WM,,"Mask (Animated Series), The",,,,,,,,N/A,N/A,,,,
Series - WM,,"Sylvester & Tweety Mysteries, The",,,,,,,,N/A,N/A,,,,
Series - WM,,"New Adventures of Zorro, The",,,,,,,,N/A,N/A,,,,
Series - WM,,Histeria!,,,,,,,,N/A,N/A,,,,
Series - WM,,Mucha Lucha!,,,,,,,,N/A,N/A,,,,
Series - WM,,Ozzy & Drix,,,,,,,,N/A,N/A,,,,
Series - WM,,Xiaolin Showdown,,,,,,,,N/A,N/A,,,,
Series - WM,,Loonatics Unleashed,,,,,,,,N/A,N/A,,,,
Series - WM,,Captain Planet,,,,,,,,N/A,N/A,,,,
Series - WM,,2 Stupid Dogs,,,,,,,,N/A,N/A,,,,
Series - WM,,Cave Kids,,,,,,,,N/A,N/A,,,,
Series - WM,,"Real Adventures of Jonny Quest, The",,,,,,,,N/A,N/A,,,,
Series - WM,,"Fantastic Voyages of Sinbad the Sailor, The",,,,,,,,N/A,N/A,,,,
Series - WM,,Baby Looney Tunes,,,,,,,,N/A,N/A,,,,
Series - WM,,Duck Dodgers,,,,,,,,N/A,N/A,,,,
