,Type,Channel,Title,Year,Genre,Runtime,Bucket,Tentpole,Co-Fi?,PRODUCT ID,imdb_id,title_id
419,Movie,Crime/Noir,Angel Face,1953.0,DRAMA ,1.51,CLASSIC,No,No,2000159.0,tt0044357,
420,Movie,Crime/Noir,Code Two,1953.0,DRAMA ,1.15,CLASSIC,No,No,2008403.0,tt0045636,
421,Movie,Crime/Noir,On Dangerous Ground,1952.0,DRAMA ,1.36,CLASSIC,No,No,,,
422,Movie,Crime/Noir,"Devil Makes Three, The",1952.0,DRAMA ,1.5,CLASSIC,No,No,,,
423,Movie,Crime/Noir,"Hour of 13, The",1952.0,DRAMA ,1.31,CLASSIC,No,No,2008377.0,tt0044725,
424,Movie,Crime/Noir,"Light Touch, The",1951.0,DRAMA ,1.78,CLASSIC,No,No,2008304.0,tt0043743,
425,Movie,Crime/Noir,"Man with a Cloak, The",1951.0,DRAMA ,1.35,CLASSIC,No,No,2008294.0,tt0043782,
426,Movie,Crime/Noir,No Questions Asked,1951.0,DRAMA ,1.33,CLASSIC,No,No,2008241.0,tt0043861,
427,Movie,Crime/Noir,"Sellout, The (1951)",1951.0,DRAMA ,1.36,CLASSIC,No,No,2008312.0,tt0045135,
428,Movie,Crime/Noir,"Strip, The",1951.0,DRAMA ,1.41,CLASSIC,No,No,2008250.0,tt0044083,
429,Movie,Crime/Noir,"Tall Target, The",1951.0,DRAMA ,1.3,CLASSIC,No,No,2008248.0,tt0044105,
430,Movie,Crime/Noir,Tomorrow Is Another Day,1951.0,DRAMA ,1.5,CLASSIC,No,No,2000375.0,tt0044136,
431,Movie,Crime/Noir,"Unknown Man, The",1951.0,DRAMA ,1.43,CLASSIC,No,No,2008301.0,tt0044166,
432,Movie,Crime/Noir,"Damned Don't Cry, The",1950.0,DRAMA ,1.73,CLASSIC,No,No,2000338.0,tt0042376,
433,Movie,Crime/Noir,"Dangerous Profession, A",1950.0,DRAMA ,1.31,CLASSIC,No,No,,,
434,Movie,Crime/Noir,Destination Murder,1950.0,DRAMA ,1.2,CLASSIC,No,No,2004511.0,tt0042394,
435,Movie,Crime/Noir,Double Deal,1950.0,DRAMA ,1.08,CLASSIC,No,No,2004745.0,tt0042412,
436,Movie,Crime/Noir,Mystery Street,1950.0,DRAMA ,1.55,CLASSIC,No,No,2008160.0,tt0042771,
437,Movie,Crime/Noir,Outrage,1950.0,DRAMA ,1.25,CLASSIC,No,No,2008171.0,tt0042824,
438,Movie,Crime/Noir,Scene of the Crime,1950.0,DRAMA ,1.56,CLASSIC,No,No,,,
439,Movie,Crime/Noir,"Secret Fury, The",1950.0,DRAMA ,1.43,CLASSIC,No,No,2008172.0,tt0042935,
440,Movie,Crime/Noir,Shadow on the Wall,1950.0,DRAMA ,1.4,CLASSIC,No,No,2008151.0,tt0042952,
441,Movie,Crime/Noir,"Woman on Pier 13, The",1950.0,DRAMA ,1.21,CLASSIC,No,No,,,
442,Movie,Crime/Noir,Incident,1949.0,DRAMA ,1.13,CLASSIC,No,No,2000974.0,tt0041508,
443,Movie,Crime/Noir,"Bribe, The",1949.0,DRAMA ,1.63,CLASSIC,No,No,2008078.0,tt0041207,
444,Movie,Crime/Noir,Brothers in the Saddle,1949.0,DRAMA ,1.0,CLASSIC,No,No,2003881.0,tt0041211,
445,Movie,Crime/Noir,They Live by Night,1949.0,DRAMA ,1.6,CLASSIC,No,No,2012761.0,tt0040872,GXwO7tgTHy5piwwEAAAOx
446,Movie,Crime/Noir,"Threat, The",1949.0,DRAMA ,1.08,CLASSIC,No,No,,,
447,Movie,Crime/Noir,"Velvet Touch, The",1949.0,DRAMA ,1.61,CLASSIC,No,No,,,
448,Movie,Crime/Noir,White Heat,1949.0,DRAMA ,1.9,CLASSIC,No,No,2014183.0,tt0042041,
449,Movie,Crime/Noir,"Woman's Secret, A",1949.0,DRAMA ,1.41,CLASSIC,No,No,2014246.0,tt0042053,
450,Movie,Crime/Noir,"Hunted, The",1948.0,DRAMA ,1.1,CLASSIC,No,No,2000967.0,tt0040455,
451,Movie,Crime/Noir,Bodyguard (1949),1948.0,DRAMA ,1.03,CLASSIC,No,No,2002224.0,tt0040178,
452,Movie,Crime/Noir,Key Largo,1948.0,DRAMA ,1.68,CLASSIC,No,No,2007879.0,tt0040506,GYQyCtQVPbWGWZQEAAAAl
453,Movie,Crime/Noir,Mystery in Mexico,1948.0,DRAMA ,1.1,CLASSIC,No,No,2009184.0,tt0040631,
454,Movie,Crime/Noir,Race Street,1948.0,DRAMA ,1.31,CLASSIC,No,No,2010290.0,tt0040719,
455,Movie,Crime/Noir,Smart Girls Don't Talk,1948.0,DRAMA ,1.35,CLASSIC,No,No,2011431.0,tt0040802,
456,Movie,Crime/Noir,"Gangster, The",1947.0,DRAMA ,1.4,CLASSIC,No,No,2000929.0,tt0039410,
457,Movie,Crime/Noir,Crossfire (1947),1947.0,DRAMA ,1.43,CLASSIC,No,No,2004425.0,tt0039286,
458,Movie,Crime/Noir,Violence,1947.0,DRAMA ,1.2,CLASSIC,No,No,2001216.0,tt0039960,
459,Movie,Crime/Noir,Cry Wolf (1947),1947.0,DRAMA ,1.38,CLASSIC,No,No,2004507.0,tt0039288,
460,Movie,Crime/Noir,Dark Passage,1947.0,DRAMA ,1.76,CLASSIC,No,No,2004542.0,tt0039302,GYnAUogI3xKTDYQEAAAF1
461,Movie,Crime/Noir,Desperate,1947.0,DRAMA ,1.21,CLASSIC,No,No,2004508.0,tt0039313,
462,Movie,Crime/Noir,High Wall,1947.0,DRAMA ,1.65,CLASSIC,No,No,2008021.0,tt0039464,
463,Movie,Crime/Noir,Los Que Volvieron,1947.0,DRAMA ,1.31,CLASSIC,No,No,2008115.0,tt0179948,
464,Movie,Crime/Noir,Out of the Past,1947.0,DRAMA ,1.61,CLASSIC,No,No,2009590.0,tt0039689,GYGQNfga9_oCyugEAAAAO
465,Movie,Crime/Noir,Possessed (1947),1947.0,DRAMA ,1.8,CLASSIC,No,No,2010074.0,tt0039725,
466,Movie,Crime/Noir,They Won't Believe Me,1947.0,DRAMA ,1.58,CLASSIC,No,No,2012823.0,tt0039896,
467,Movie,Crime/Noir,"Two Mrs. Carrolls, The",1947.0,DRAMA ,1.65,CLASSIC,No,No,2013753.0,tt0039926,GYgb6lwmPtb1TGwEAAAbV
468,Movie,Crime/Noir,"Unfaithful, The",1947.0,DRAMA ,1.81,CLASSIC,No,No,2012880.0,tt0039937,
469,Movie,Crime/Noir,"Unsuspected, The",1947.0,DRAMA ,1.71,CLASSIC,No,No,2013786.0,tt0039941,
470,Movie,Crime/Noir,"Woman on the Beach, The",1947.0,DRAMA ,1.18,CLASSIC,No,No,2014238.0,tt0040000,
471,Movie,Crime/Noir,"Falcon's Adventure, The",1946.0,DRAMA ,1.03,CLASSIC,No,No,2005673.0,tt0038518,
472,Movie,Crime/Noir,Decoy,1946.0,DRAMA ,1.26,CLASSIC,No,No,,,
473,Movie,Crime/Noir,Below The Deadline (1946),1946.0,DRAMA ,1.08,CLASSIC,No,No,2000820.0,tt0038349,
474,Movie,Crime/Noir,Crack-Up,1946.0,DRAMA ,1.55,CLASSIC,No,No,2004320.0,tt0038429,
475,Movie,Crime/Noir,Criminal Court,1946.0,DRAMA ,1.05,CLASSIC,No,No,2004345.0,tt0038434,
476,Movie,Crime/Noir,Deadline at Dawn,1946.0,DRAMA ,1.38,CLASSIC,No,No,2004502.0,tt0038458,
477,Movie,Crime/Noir,Deception,1946.0,DRAMA ,1.86,CLASSIC,No,No,2004567.0,tt0038461,
478,Movie,Crime/Noir,"Falcon's Alibi, The",1946.0,DRAMA ,1.03,CLASSIC,No,No,2005675.0,tt0038519,
479,Movie,Crime/Noir,Her Kind of Man,1946.0,DRAMA ,1.3,CLASSIC,No,No,2006764.0,tt0038597,
480,Movie,Crime/Noir,"Hoodlum Saint, The",1946.0,DRAMA ,1.51,CLASSIC,No,No,2007904.0,tt0038615,
481,Movie,Crime/Noir,Hotel Reserve,1946.0,DRAMA ,1.31,CLASSIC,No,No,2006781.0,tt0036929,
482,Movie,Crime/Noir,Johnny Angel,1946.0,DRAMA ,1.31,CLASSIC,No,No,,,
483,Movie,Crime/Noir,Lady in the Lake,1946.0,DRAMA ,1.71,CLASSIC,No,No,,,
484,Movie,Crime/Noir,"Locket, The",1946.0,DRAMA ,1.43,CLASSIC,No,No,2008101.0,tt0038700,
485,Movie,Crime/Noir,"Mighty McGurk, The",1946.0,DRAMA ,1.41,CLASSIC,No,No,,,
486,Movie,Crime/Noir,Nobody Lives Forever,1946.0,DRAMA ,1.66,CLASSIC,No,No,2009430.0,tt0038780,
487,Movie,Crime/Noir,Shadow of a Woman,1946.0,DRAMA ,1.3,CLASSIC,No,No,2011127.0,tt0038927,
488,Movie,Crime/Noir,Step by Step,1946.0,DRAMA ,1.03,CLASSIC,No,No,2011980.0,tt0038982,
489,Movie,Romance (drama),"STAR IS BORN, A (2018)",2018.0,DRAMA ,2.26,A,Yes,Yes,2024779.0,tt1517451,GXLCuNwnMl8N6rwEAAAF9
490,Movie,Romance (drama),"STAR IS BORN, A (2018)",2018.0,DRAMA ,2.26,A,Yes,Yes,2024779.0,tt1517451,GX9ucPAOneK3DYQEAAAF_
491,Movie,Romance (drama),"Notebook, The",2004.0,DRAMA ,2.02,A,Yes,No,2016856.0,tt0332280,GX-nzMw1oyZHDwwEAAAN3
492,Movie,Romance (drama),"Lucky One, The",2012.0,DRAMA ,1.68,A,Yes,Yes,2051484.0,tt1327194,GXrxVHgQTjcLDbwEAAAAm
493,Movie,Romance (drama),P.S. I Love You,2007.0,DRAMA ,2.12,A,Yes,No,2026267.0,tt0431308,GX-EXiQhZ6cPDSQEAAAAL
494,Movie,Romance (drama),"Bridges of Madison County, The",1995.0,DRAMA ,2.25,A,Yes,No,2003320.0,tt0112579,GX-EVFQSyVsIPaQEAAAAP
495,Movie,Romance (drama),"Bridges of Madison County, The",1995.0,DRAMA ,2.25,A,Yes,No,2003320.0,tt0112579,GXUiOEwsoKZ5llQEAAGgq
496,Movie,Romance (drama),Love & Basketball,2000.0,DRAMA ,2.08,A,Yes,No,2016840.0,tt0199725,GX_9fWg3w8KJrugEAAAA2
497,Movie,Romance (drama),"Time Traveler's Wife, The",2009.0,DRAMA ,1.75,A,Yes,No,2047070.0,tt0452694,GXrHxIweO4a2brQEAAAC7
498,Movie,Romance (drama),"Time Traveler's Wife, The",2009.0,DRAMA ,1.75,A,Yes,No,2047070.0,tt0452694,GWguNYgUG9K3CwgEAAAFg
499,Movie,Romance (drama),"American President, The",1995.0,DRAMA ,1.92,A,Yes,No,2015319.0,tt0112346,GYKud0Atawp8GrwEAAAHG
500,Movie,Romance (drama),Practical Magic,1998.0,DRAMA ,1.75,A,Yes,Yes,2003662.0,tt0120791,GXjtShgurcY7CZgEAABBM
501,Movie,Romance (drama),"Lake House, The",2006.0,DRAMA ,1.63,A,Yes,Yes,2025472.0,tt0410297,GXyIPIgqdlp28vgEAAAJ9
502,Movie,Romance (drama),Message in a Bottle,1999.0,DRAMA ,2.1,A,Yes,No,2003668.0,tt0139462,GXuIsdAh736UJwwEAAAMc
503,Movie,Romance (drama),Message in a Bottle,1999.0,DRAMA ,2.1,A,Yes,No,2003668.0,tt0139462,GYJ6CNwToWp6uswEAAALX
504,Movie,Romance (drama),Tin Cup,1996.0,DRAMA ,2.25,A,Yes,Yes,2003423.0,tt0117918,GXm-WFgXJ_Q4eoAEAAAwO
505,Movie,Romance (drama),City of Angels,1998.0,FANTASY ,1.93,A,Yes,Yes,2003647.0,tt0120632,GXmZ1WQqmf54_wwEAACrp
506,Movie,Romance (drama),Me Before You,2016.0,DRAMA ,1.83,B,Yes,Yes,2068798.0,tt2674426,GYmkelQ7AgMIBAQEAAAAE
507,Movie,Romance (drama),"Great Gatsby, The",2013.0,DRAMA ,2.36,A,Yes,No,2056944.0,tt1343092,GYLE5fgQVVcPCOAEAAAAF
508,Movie,Romance (drama),Winter's Tale,2014.0,DRAMA ,1.96,B,No,No,2039295.0,tt1837709,GWi7kqAoXKhYhvQEAAADB
509,Movie,Romance (drama),Winter's Tale,2014.0,DRAMA ,1.96,B,No,No,2039295.0,tt1837709,GX-EbNw73jcIPaQEAAAAp
510,Movie,Romance (drama),Snow Angels,2008.0,DRAMA ,1.8,C,No,No,,,
511,Movie,Romance (drama),Love in the Time of Cholera,2007.0,DRAMA ,2.3,C,No,No,2046390.0,tt0484740,GYXEISwvnUYJQuwEAAAB9
512,Movie,Romance (drama),"Fountain, The",2006.0,DRAMA ,1.61,C,No,No,2034811.0,tt0414993,GXYT0RwJn56nCVgEAAAhs
513,Movie,Romance (drama),Little Children,2006.0,DRAMA ,2.3,C,No,No,2040155.0,tt0404203,GXtxJHwcSQsPCwgEAAAiM
514,Movie,Romance (drama),"Science of Sleep, The",2006.0,DRAMA ,1.78,C,No,No,2041944.0,tt0354899,
515,Movie,Romance (drama),Eros,2005.0,DRAMA ,1.8,C,No,No,,,
516,Movie,Romance (drama),MAR ADENTRO AKA THE SEA INSIDE,2004.0,DRAMA ,2.11,C,No,No,2035950.0,tt0369702,GYVLQ0QXTjMLCwgEAAABk
517,Movie,Romance (drama),A Very Long Engagement,2004.0,DRAMA ,2.23,C,No,No,,,
518,Movie,Romance (drama),We Don't Live Here Anymore,2004.0,DRAMA ,1.65,C,No,No,2027316.0,tt0361309,
519,Movie,Romance (drama),"Home at the End of the World, A",2004.0,DRAMA ,1.61,C,No,No,2026744.0,tt0359423,
520,Movie,Romance (drama),"Majestic, The",2001.0,DRAMA ,2.5,C,No,Yes,2004656.0,tt0268995,GYGQMeAlAxLDDMAEAAAAv
521,Movie,Romance (drama),Sweet November,2001.0,DRAMA ,1.9,B,No,No,,,
522,Movie,Romance (drama),Proof of Life,2000.0,DRAMA ,2.26,C,No,No,,,
523,Movie,Romance (drama),Liberty Heights,1999.0,DRAMA ,2.03,C,No,No,2003714.0,tt0165859,
524,Movie,Romance (drama),One Night Stand,1997.0,DRAMA ,1.71,C,No,No,2017088.0,tt0119832,
525,Movie,Romance (drama),Julian Po,1997.0,DRAMA ,1.5,C,No,No,2017066.0,tt0119429,
526,Movie,Romance (drama),For Roseanna,1997.0,DRAMA ,1.66,C,No,No,2017091.0,tt0120034,
527,Movie,Romance (drama),Addicted to Love,1997.0,DRAMA ,1.6,C,No,No,,,
528,Movie,Romance (drama),Carried Away,1996.0,DRAMA ,1.78,C,No,No,2017025.0,tt0115837,
529,Movie,Romance (drama),Bed Of Roses (1996),1996.0,DRAMA ,1.46,C,No,No,2016669.0,tt0115644,
530,Movie,Romance (drama),Othello (1995),1995.0,DRAMA ,2.06,C,No,No,2015320.0,tt0114057,
531,Movie,Romance (drama),Frankie Starlight,1995.0,DRAMA ,1.66,C,No,No,2017018.0,tt0113107,
532,Movie,Romance (drama),"Run of the Country, The",1995.0,DRAMA ,1.81,C,No,No,2015317.0,tt0114307,
533,Movie,Romance (drama),Something to Talk About,1995.0,DRAMA ,1.7,C,No,No,2003382.0,tt0114496,GXt_piwy_7cPCwgEAAAr6
534,Movie,Romance (drama),Don Juan Demarco,1995.0,DRAMA ,1.5,C,No,No,2016992.0,tt0112883,GYGLZhgtYo1iPYQEAAABw
535,Movie,Romance (drama),"Last Ride, The",1995.0,DRAMA ,1.63,C,No,No,,,
536,Movie,Romance (drama),Love Affair (1994),1994.0,DRAMA ,1.8,C,No,No,2003269.0,tt0110391,
537,Movie,Romance (drama),Arizona Dream,1994.0,DRAMA ,1.98,C,No,No,,,
538,Movie,Romance (drama),Fearless,1993.0,DRAMA ,2.03,C,No,No,,,
539,Movie,Romance (drama),M. Butterfly,1993.0,DRAMA ,1.66,C,No,No,2003264.0,tt0107468,GYGdyeAokIMIVSQEAAAAR
540,Movie,Romance (drama),Damage,1992.0,DRAMA ,1.85,C,No,No,2016694.0,tt0104237,
541,Movie,Romance (drama),Pure Country,1992.0,DRAMA ,1.86,C,No,No,2003084.0,tt0105191,GXmZ1WgEsc54_wwEAACry
542,Movie,Romance (drama),Simple Men,1992.0,DRAMA ,1.75,C,No,No,2016791.0,tt0105411,
543,Movie,Romance (drama),Where Angels Fear To Tread,1992.0,DRAMA ,1.86,C,No,No,2016819.0,tt0103243,
544,Movie,Romance (drama),Meeting Venus,1991.0,DRAMA ,1.96,C,No,No,2002539.0,tt0102428,
545,Movie,Romance (drama),My Own Private Idaho,1991.0,DRAMA ,1.7,C,No,No,2016762.0,tt0102494,GYGQMvgqmx4jDXAEAAAJ9
546,Movie,Romance (drama),Dogfight,1991.0,DRAMA ,1.56,C,No,No,2002532.0,tt0101748,GYGd_HwL318MfwwEAAAF3
547,Movie,Romance (drama),Defending Your Life,1991.0,DRAMA ,1.85,C,No,No,2002480.0,tt0101698,GWKurvAUnk5XCEgEAAABH
548,Movie,Romance (drama),Defending Your Life,1991.0,DRAMA ,1.85,C,No,No,2002480.0,tt0101698,GX-EUTAAjBJrDwwEAAABc
549,Movie,Romance (drama),Men Don't Leave,1990.0,DRAMA ,1.91,C,No,No,2002422.0,tt0100134,
550,Movie,Romance (drama),See You in the Morning,1989.0,DRAMA ,1.98,C,No,No,2002407.0,tt0098283,
551,Movie,Romance (drama),"Accidental Tourist, The",1988.0,DRAMA ,2.08,C,No,No,2002321.0,tt0094606,GYGIJeA1apaKQrAEAAABk
552,Movie,Romance (drama),Dangerous Liaisons,1988.0,DRAMA ,2.0,C,No,No,2002335.0,tt0094947,GXdu2XgByzaXCPQEAADfm
553,Movie,Romance (drama),Dangerous Liaisons,1988.0,DRAMA ,2.0,C,No,No,2002335.0,tt0094947,GXRtqFAyJRZVLqQEAAACu
554,Movie,Romance (drama),Made in Heaven,1987.0,DRAMA ,1.71,CLASSIC,No,No,2002294.0,tt0093467,
555,Movie,Romance (drama),"MAN AND A WOMAN, A: 20 YEARS LATER",1986.0,DRAMA ,1.88,CLASSIC,No,No,2002208.0,tt0092130,
556,Movie,Romance (drama),Seven Minutes in Heaven,1986.0,DRAMA ,1.48,C,No,No,2002155.0,tt0089997,
557,Movie,Romance (drama),Revolution,1985.0,DRAMA ,2.11,C,No,No,2002157.0,tt0089913,
558,Movie,Romance (drama),Twice In a Lifetime,1985.0,DRAMA ,1.95,CLASSIC,No,No,2026852.0,tt0090223,
559,Movie,Romance (drama),Love and Money,1982.0,DRAMA ,1.5,CLASSIC,No,No,2011635.0,tt0084274,
560,Movie,Romance (drama),Rich and Famous,1981.0,DRAMA ,1.95,CLASSIC,No,No,2011948.0,tt0082992,GXtqy_QAPp5uSkwEAAAXD
561,Movie,Romance (drama),"Postman Always Rings Twice, The",1981.0,DRAMA ,2.05,C,No,No,2032885.0,tt0082934,GXjS6HAeg0ZPCwgEAAATe
562,Movie,Romance (drama),Honeysuckle Rose,1980.0,DRAMA ,2.0,CLASSIC,No,No,2001959.0,tt0080888,
563,Movie,Romance (drama),McCabe and Mrs. Miller,1971.0,DRAMA ,1.78,CLASSIC,No,No,2001599.0,tt0067411,GXrHrdw0UD8PCwwEAAAAo
564,Movie,Romance (drama),Death in Venice,1971.0,DRAMA ,2.18,CLASSIC,No,No,2001597.0,tt0067445,
565,Movie,Romance (drama),House of Dark Shadows,1970.0,DRAMA ,1.6,CLASSIC,No,No,2010590.0,tt0065856,
566,Movie,Romance (drama),Double Trouble,1967.0,DRAMA ,1.5,CLASSIC,No,No,2009929.0,tt0061595,GYv0boAfmCncpuQEAAAQf
567,Movie,Romance (drama),More Than a Miracle,1967.0,DRAMA ,1.75,CLASSIC,No,No,2009925.0,tt0061433,
568,Movie,Romance (drama),Gentle Rain,1966.0,DRAMA ,1.63,CLASSIC,No,No,2000752.0,tt0060452,
569,Movie,Romance (drama),"Young Lovers, The",1964.0,DRAMA ,1.81,CLASSIC,No,No,2009727.0,tt0058763,
570,Movie,Romance (drama),In the Cool of the Day,1963.0,DRAMA ,1.48,CLASSIC,No,No,2009544.0,tt0057178,
571,Movie,Romance (drama),Sweet Bird of Youth,1962.0,DRAMA ,2.0,CLASSIC,No,No,2009412.0,tt0056541,GYjUhWgppd1GTTAEAAAAD
572,Movie,Romance (drama),Two Weeks in Another Town,1962.0,DRAMA ,1.78,CLASSIC,No,No,2009422.0,tt0056625,
573,Movie,Romance (drama),"Roman Spring of Mrs. Stone, The",1961.0,DRAMA ,1.73,CLASSIC,No,No,2000700.0,tt0055382,
574,Movie,Romance (drama),Splendor in the Grass,1961.0,DRAMA ,2.06,CLASSIC,No,No,2000695.0,tt0055471,GXrHxGQ4H-K2brQEAAACe
575,Movie,Romance (drama),Angel Baby,1961.0,DRAMA ,1.61,CLASSIC,No,No,2000737.0,tt0054628,
576,Movie,Romance (drama),Parrish,1961.0,DRAMA ,2.3,CLASSIC,No,No,2000677.0,tt0055279,
577,Movie,Romance (drama),"Sins of Rachel Cade, The",1961.0,DRAMA ,2.06,CLASSIC,No,No,2000664.0,tt0055453,
578,Movie,Romance (drama),Butterfield 8,1960.0,DRAMA ,1.81,CLASSIC,No,No,2009298.0,tt0053622,GXyINuguFII6vcwEAAAFp
579,Movie,Romance (drama),"Miracle, The (1959)",1960.0,DRAMA ,2.01,CLASSIC,No,No,2000642.0,tt0053069,
580,Movie,Romance (drama),For the First Time,1959.0,DRAMA ,1.61,CLASSIC,No,No,2009188.0,tt0052817,
581,Movie,Romance (drama),"American in Paris, An",1951.0,DRAMA ,1.91,B,No,No,2008299.0,tt0043278,GXjS6HwoxAY-njwEAAAT0
582,Movie,Romance (drama),"Company She Keeps, The",1951.0,DRAMA ,1.36,CLASSIC,No,No,2004189.0,tt0042340,
583,Movie,Romance (drama),"Life of Her Own, A",1950.0,DRAMA ,1.8,CLASSIC,No,No,2008202.0,tt0042677,
584,Movie,Romance (drama),"Miniver Story, The",1950.0,DRAMA ,1.73,CLASSIC,No,No,2008213.0,tt0042735,
585,Movie,Romance (drama),Little Women (1949),1949.0,DRAMA ,2.03,CLASSIC,No,No,2008083.0,tt0041594,GXyIPIgqnRMJ6pQEAAAA-
586,Movie,Westerns,Unforgiven,1992.0,WESTERN,2.18,A,Yes,No,2003070.0,tt0105695,GXt_piwUrsJuSkwEAAAml
587,Movie,Westerns,"Outlaw Josey Wales, The",1976.0,WESTERN,2.25,A,Yes,No,2001792.0,tt0075029,GYGQNhwi_WYjDXAEAAAKc
588,Movie,Westerns,Wild Wild West,1999.0,ADVENTURE ,1.78,A,Yes,No,,,
589,Movie,Westerns,City Slickers,1991.0,COMEDY ,1.9,B,Yes,No,2015288.0,tt0101587,GX3YYPwuFc6HCwwEAAAXq
590,Movie,Westerns,City Slickers,1991.0,COMEDY ,1.9,B,Yes,No,2015288.0,tt0101587,GYdeRFQy2mcNNwwEAAAAT
591,Movie,Westerns,Maverick (1994),1994.0,COMEDY ,2.15,B,Yes,No,2003311.0,tt0110478,GXmqITQeMH54_wwEAADWR
592,Movie,Westerns,City Slickers II: The Legend of Curly's Gold,1994.0,COMEDY ,1.98,B,Yes,No,2015302.0,tt0109439,GX24fYQ6Zs41IugEAAALx
593,Movie,Westerns,Appaloosa,2008.0,DRAMA ,1.93,C,Yes,No,2047827.0,tt0800308,GWNF4wg4FasLCGwEAAADa
594,Movie,Westerns,Appaloosa,2008.0,DRAMA ,1.93,C,Yes,No,2047827.0,tt0800308,GYGbkyQI2soy1iAEAAAIO
595,Movie,Westerns,Flashpoint,1984.0,ACTION ,1.58,C,Yes,Yes,2018073.0,tt0087268,GVYDylAE7L4qLlS8JAAWf
596,Movie,Westerns,"Silent Stranger, The",1975.0,WESTERN ,1.53,CLASSIC,No,No,,,
597,Movie,Westerns,Pocket Money,1974.0,WESTERN,1.7,CLASSIC,No,No,,,
598,Movie,Westerns,Red Sun,1974.0,WESTERN,1.86,CLASSIC,No,No,2003517.0,tt0067770,
599,Movie,Westerns,"Deadly Trackers, The",1973.0,WESTERN ,1.83,CLASSIC,No,No,2001656.0,tt0069951,
600,Movie,Westerns,"Train Robbers, The",1973.0,WESTERN,1.53,C,No,No,2001638.0,tt0070825,
601,Movie,Westerns,Pat Garrett & Billy The Kid,1973.0,WESTERN,1.75,CLASSIC,No,No,2010839.0,tt0070518,
602,Movie,Westerns,"Life and Times of Judge Roy Bean, The",1972.0,WESTERN,2.0,CLASSIC,No,No,2003528.0,tt0068853,GYuMHpQqnzUqupQEAAA3A
603,Movie,Westerns,There Was a Crooked Man,1971.0,WESTERN,2.06,CLASSIC,No,No,,,
604,Movie,Westerns,El Condor,1970.0,WESTERN ,1.63,CLASSIC,No,No,2003488.0,tt0065570,
605,Movie,Westerns,"Good Guys and the Bad Guys, The",1969.0,WESTERN,1.51,CLASSIC,No,No,2001560.0,tt0064379,
606,Movie,Westerns,"Five Man Army, The",1969.0,WESTERN ,1.78,CLASSIC,No,No,2010478.0,tt0064300,
607,Movie,Westerns,"Five Man Army, The",1969.0,WESTERN ,1.78,CLASSIC,No,No,2010478.0,tt0064300,
608,Movie,Westerns,Charro,1969.0,WESTERN ,1.63,C,No,No,2003474.0,tt0064155,
609,Movie,Westerns,Guns for San Sebastian,1968.0,WESTERN,1.85,CLASSIC,No,No,2010013.0,tt0062713,
610,Movie,Westerns,White Comanche,1968.0,WESTERN,1.5,CLASSIC,No,No,2009994.0,tt0061497,
611,Movie,Westerns,Hate for Hate,1967.0,WESTERN,1.31,CLASSIC,No,No,,,
612,Movie,Westerns,"Last Challenge, The",1967.0,WESTERN ,1.75,CLASSIC,No,No,2010000.0,tt0061893,
613,Movie,Westerns,Return of the Gunfighter,1967.0,WESTERN,1.66,CLASSIC,No,No,2009945.0,tt0062194,
614,Movie,Westerns,Ringo and his Golden Pistol,1966.0,WESTERN,1.46,CLASSIC,No,No,2009861.0,tt0060563,GYkzZIgsVF8LDwwEAAAFl
615,Movie,Westerns,Son of a Gunfighter,1966.0,WESTERN,1.53,CLASSIC,No,No,,,
616,Movie,Westerns,"Distant Trumpet, A",1964.0,WESTERN ,1.91,CLASSIC,No,No,2001367.0,tt0058019,
617,Movie,Westerns,"Outrage, The",1964.0,WESTERN,1.61,CLASSIC,No,No,2009731.0,tt0058437,
618,Movie,Westerns,"Gunfight at Comanche Creek, The",1963.0,WESTERN,1.5,CLASSIC,No,No,2002372.0,tt0058165,
619,Movie,Westerns,"Gun Hawk, The",1963.0,WESTERN,1.53,CLASSIC,No,No,2000754.0,tt0057121,
620,Movie,Westerns,Cattle King,1963.0,WESTERN,1.46,CLASSIC,No,No,2009550.0,tt0056914,
621,Movie,Westerns,Rider on a Dead Horse,1962.0,WESTERN,1.2,CLASSIC,No,No,2001106.0,tt0056413,
622,Movie,Westerns,Ride the High Country,1962.0,WESTERN ,1.56,CLASSIC,No,No,2009417.0,tt0056412,GYnAUowRe-oaNEQEAAAAE
623,Movie,Westerns,"Plunderers, The",1960.0,WESTERN,1.56,CLASSIC,No,No,2001081.0,tt0054190,
624,Movie,Westerns,Yellowstone Kelly,1960.0,WESTERN ,1.51,CLASSIC,No,No,2000637.0,tt0053457,
625,Movie,Westerns,Rio Bravo,1959.0,WESTERN,2.36,C,No,No,2000620.0,tt0053221,GXjS6HQUBoI7CZgEAAAWY
626,Movie,Westerns,Born Reckless,1959.0,WESTERN ,1.31,CLASSIC,No,No,,,
627,Movie,Westerns,Westbound,1959.0,WESTERN ,1.15,CLASSIC,No,No,2000622.0,tt0053441,
628,Movie,Westerns,Westbound,1959.0,WESTERN ,1.15,CLASSIC,No,No,2000622.0,tt0053441,
629,Movie,Westerns,Gunsmoke in Tucson,1958.0,WESTERN,1.31,CLASSIC,No,No,2000953.0,tt0051691,
630,Movie,Westerns,Snowfire,1958.0,WESTERN ,1.21,CLASSIC,No,No,2004246.0,tt0147519,
631,Movie,Westerns,Quantrill's Raiders,1958.0,WESTERN ,1.2,CLASSIC,No,No,2001083.0,tt0052103,
