,Type,Channel,Title_x,Year,Genre,Runtime,Bucket,MPM from Prior List,Tentpole,Additional Titles to Pull,PRODUCT ID_x,Product ID,Co-Fi?,Unnamed: 13,UPDATED PRODUCT ID,Different than Original?,Title_y,imdb_id,PRODUCT ID_y,page_views
421,Movie,Crime/Noir,Dark Passage,1947.0,DRAMA ,1.76,CLASSIC,not in prior list,No,,2004542.0,1003638.0,No,,2004542.0,No,Dark Passage,tt0039302,2004542.0,2716.439764745911
422,Movie,Crime/Noir,Desperate,1947.0,DRAMA ,1.21,CLASSIC,not in prior list,No,,2004508.0,1003604.0,No,,2004508.0,No,Desperate,tt0039313,2004508.0,298.66268500741245
423,Movie,Crime/Noir,High Wall,1947.0,DRAMA ,1.65,CLASSIC,not in prior list,No,,2008021.0,1006041.0,No,,2008021.0,No,High Wall,tt0039464,2008021.0,221.84478819841058
424,Movie,Crime/Noir,Los Que Volvieron,1947.0,DRAMA ,1.31,CLASSIC,not in prior list,No,,2008115.0,1006125.0,No,,2008115.0,No,Los Que Volvieron,tt0179948,2008115.0,25.16448343743164
425,Movie,Crime/Noir,Out of the Past,1947.0,DRAMA ,1.61,CLASSIC,2009590,No,,2009590.0,1007496.0,No,,2009590.0,No,Out of the Past,tt0039689,2009590.0,5179.9102486207985
426,Movie,Crime/Noir,Possessed (1947),1947.0,DRAMA ,1.8,CLASSIC,not in prior list,No,,2010074.0,1007960.0,No,,2010074.0,No,Possessed (1947),tt0039725,2010074.0,1924.4207597151672
427,Movie,Crime/Noir,They Won't Believe Me,1947.0,DRAMA ,1.58,CLASSIC,not in prior list,No,,2012823.0,1010366.0,No,,2012823.0,No,They Won't Believe Me,tt0039896,2012823.0,364.88500984275885
428,Movie,Crime/Noir,"Two Mrs. Carrolls, The",1947.0,DRAMA ,1.65,CLASSIC,not in prior list,No,,2013753.0,1011128.0,No,,2013753.0,No,"Two Mrs. Carrolls, The",tt0039926,2013753.0,4471.3313728825915
429,Movie,Crime/Noir,"Unfaithful, The",1947.0,DRAMA ,1.81,CLASSIC,not in prior list,No,,2012880.0,1010421.0,No,,2012880.0,No,"Unfaithful, The",tt0039937,2012880.0,468.19183658589935
430,Movie,Crime/Noir,"Unsuspected, The",1947.0,DRAMA ,1.71,CLASSIC,not in prior list,No,,2013786.0,1011160.0,No,,2013786.0,No,"Unsuspected, The",tt0039941,2013786.0,418.52509295938944
431,Movie,Crime/Noir,"Woman on the Beach, The",1947.0,DRAMA ,1.18,CLASSIC,not in prior list,No,,2014238.0,1011579.0,No,,2014238.0,No,"Woman on the Beach, The",tt0040000,2014238.0,557.5919751136169
432,Movie,Crime/Noir,"Falcon's Adventure, The",1946.0,DRAMA ,1.03,CLASSIC,not in prior list,No,,2005673.0,1004445.0,No,,2005673.0,No,"Falcon's Adventure, The",tt0038518,2005673.0,179.46250030378886
433,Movie,Crime/Noir,Decoy,1946.0,DRAMA ,1.26,CLASSIC,not in prior list,No,,2013919.0,1011271.0,No,,,,,,,
434,Movie,Crime/Noir,Below The Deadline (1946),1946.0,DRAMA ,1.08,CLASSIC,not in prior list,No,,2000820.0,1000706.0,No,,2000820.0,No,Below The Deadline (1946),tt0038349,2000820.0,24.502260189078182
435,Movie,Crime/Noir,Crack-Up,1946.0,DRAMA ,1.55,CLASSIC,not in prior list,No,,2004320.0,1003422.0,No,,2004320.0,No,Crack-Up,tt0038429,2004320.0,245.02260189078183
436,Movie,Crime/Noir,Criminal Court,1946.0,DRAMA ,1.05,CLASSIC,not in prior list,No,,2004345.0,1003446.0,No,,2004345.0,No,Criminal Court,tt0038434,2004345.0,121.18685444868399
437,Movie,Crime/Noir,Deadline at Dawn,1946.0,DRAMA ,1.38,CLASSIC,not in prior list,No,,2004502.0,1003598.0,No,,2004502.0,No,Deadline at Dawn,tt0038458,2004502.0,622.4898534522564
438,Movie,Crime/Noir,Deception,1946.0,DRAMA ,1.86,CLASSIC,not in prior list,No,,2004567.0,1003661.0,No,,2004567.0,No,Deception,tt0038461,2004567.0,784.7345492988553
439,Movie,Crime/Noir,"Falcon's Alibi, The",1946.0,DRAMA ,1.03,CLASSIC,not in prior list,No,,2005675.0,1004447.0,No,,2005675.0,No,"Falcon's Alibi, The",tt0038519,2005675.0,203.96476049286696
440,Movie,Crime/Noir,Her Kind of Man,1946.0,DRAMA ,1.3,CLASSIC,not in prior list,No,,2006764.0,1005505.0,No,,2006764.0,No,Her Kind of Man,tt0038597,2006764.0,106.61794298490778
441,Movie,Crime/Noir,"Hoodlum Saint, The",1946.0,DRAMA ,1.51,CLASSIC,not in prior list,No,,2007904.0,1005937.0,No,,2007904.0,No,"Hoodlum Saint, The",tt0038615,2007904.0,231.77813692371262
442,Movie,Crime/Noir,Hotel Reserve,1946.0,DRAMA ,1.31,CLASSIC,not in prior list,No,,2006781.0,1005520.0,No,,2006781.0,No,Hotel Reserve,tt0036929,2006781.0,267.5381923347996
443,Movie,Crime/Noir,Johnny Angel,1946.0,DRAMA ,1.31,CLASSIC,not in prior list,No,,2007704.0,1005767.0,No,,,,,,,
444,Movie,Crime/Noir,Lady in the Lake,1946.0,DRAMA ,1.71,CLASSIC,2007961,No,,2007961.0,1005990.0,No,,,,,,,
445,Movie,Crime/Noir,"Locket, The",1946.0,DRAMA ,1.43,CLASSIC,not in prior list,No,,2008101.0,1006113.0,No,,2008101.0,No,"Locket, The",tt0038700,2008101.0,388.72504678348355
446,Movie,Crime/Noir,"Mighty McGurk, The",1946.0,DRAMA ,1.41,CLASSIC,not in prior list,No,,2007960.0,1005989.0,No,,,,,,,
447,Movie,Crime/Noir,Nobody Lives Forever,1946.0,DRAMA ,1.66,CLASSIC,not in prior list,No,,2009430.0,1007346.0,No,,2009430.0,No,Nobody Lives Forever,tt0038780,2009430.0,180.7869468004957
448,Movie,Crime/Noir,Shadow of a Woman,1946.0,DRAMA ,1.3,CLASSIC,not in prior list,No,,2011127.0,1008867.0,No,,2011127.0,No,Shadow of a Woman,tt0038927,2011127.0,115.88906846185627
449,Movie,Crime/Noir,Step by Step,1946.0,DRAMA ,1.03,CLASSIC,not in prior list,No,,2011980.0,1009635.0,No,,2011980.0,No,Step by Step,tt0038982,2011980.0,106.61794298490776
450,Movie,Romance (drama),"STAR IS BORN, A (2018)",2018.0,DRAMA ,2.26,A,not in prior list,Yes,,2024779.0,1018949.0,Yes,,2024779.0,No,"STAR IS BORN, A (2018)",tt1517451,2024779.0,78907.21115755703
451,Movie,Romance (drama),"Notebook, The",2004.0,DRAMA ,2.02,A,not in prior list,Yes,,2016856.0,1013181.0,No,,2016856.0,No,"Notebook, The",tt0332280,2016856.0,87169.10840401486
452,Movie,Romance (drama),"Lucky One, The",2012.0,DRAMA ,1.68,A,not in prior list,Yes,,2051484.0,1031174.0,Yes,,2051484.0,No,"Lucky One, The",tt1327194,2051484.0,14481.497994993555
453,Movie,Romance (drama),P.S. I Love You,2007.0,DRAMA ,2.12,A,not in prior list,Yes,,2026267.0,1020317.0,No,,2026267.0,No,P.S. I Love You,tt0431308,2026267.0,26213.445062823535
454,Movie,Romance (drama),"Bridges of Madison County, The",1995.0,DRAMA ,2.25,A,not in prior list,Yes,,2003320.0,1002443.0,No,,2003320.0,No,"Bridges of Madison County, The",tt0112579,2003320.0,19305.132136000186
455,Movie,Romance (drama),Love & Basketball,2000.0,DRAMA ,2.08,A,not in prior list,Yes,,2016840.0,1013165.0,No,,2016840.0,No,Love & Basketball,tt0199725,2016840.0,13553.061000802
456,Movie,Romance (drama),"Time Traveler's Wife, The",2009.0,DRAMA ,1.75,A,not in prior list,Yes,,2047070.0,1028736.0,No,,2047070.0,No,"Time Traveler's Wife, The",tt0452694,2047070.0,25311.49699856612
457,Movie,Romance (drama),"American President, The",1995.0,DRAMA ,1.92,A,not in prior list,Yes,,2015319.0,1011872.0,No,,2015319.0,No,"American President, The",tt0112346,2015319.0,10822.71454784067
458,Movie,Romance (drama),Practical Magic,1998.0,DRAMA ,1.75,A,not in prior list,Yes,,2003662.0,1002785.0,Yes,,2003662.0,No,Practical Magic,tt0120791,2003662.0,16430.421014897805
459,Movie,Romance (drama),"Lake House, The",2006.0,DRAMA ,1.63,A,not in prior list,Yes,,2025472.0,1019662.0,Yes,,2025472.0,No,"Lake House, The",tt0410297,2025472.0,18378.681811553695
460,Movie,Romance (drama),Message in a Bottle,1999.0,DRAMA ,2.1,A,not in prior list,Yes,,2003668.0,1002791.0,No,,2003668.0,No,Message in a Bottle,tt0139462,2003668.0,14333.15998736238
461,Movie,Romance (drama),Tin Cup,1996.0,DRAMA ,2.25,A,not in prior list,Yes,,2003423.0,1002546.0,Yes,,2003423.0,No,Tin Cup,tt0117918,2003423.0,6333.503147252532
462,Movie,Romance (drama),City of Angels,1998.0,FANTASY ,1.93,A,not in prior list,Yes,,2003647.0,1002770.0,Yes,,2003647.0,No,City of Angels,tt0120632,2003647.0,17868.769910321527
463,Movie,Romance (drama),Me Before You,2016.0,DRAMA ,1.83,B,not in prior list,Yes,,2068798.0,1038618.0,Yes,,2068798.0,No,Me Before You,tt2674426,2068798.0,87504.19336768174
464,Movie,Romance (drama),"Great Gatsby, The",2013.0,DRAMA ,2.36,A,not in prior list,Yes,,2064057.0,1036487.0,No,,2056944.0,Yes,"Great Gatsby, The",tt1343092,2056944.0,66903.0903346538
465,Movie,Romance (drama),Winter's Tale,2014.0,DRAMA ,1.96,B,not in prior list,No,x,2039295.0,1025244.0,No,,2039295.0,No,Winter's Tale,tt1837709,2039295.0,11192.2351204219
466,Movie,Romance (drama),Snow Angels,2008.0,DRAMA ,1.8,C,not in prior list,No,x,2045497.0,1027873.0,No,,,,,,,
467,Movie,Romance (drama),Love in the Time of Cholera,2007.0,DRAMA ,2.3,C,not in prior list,No,x,2046390.0,1028326.0,No,,2046390.0,No,Love in the Time of Cholera,tt0484740,2046390.0,4597.153790069749
468,Movie,Romance (drama),"Fountain, The",2006.0,DRAMA ,1.61,C,not in prior list,No,x,2005781.0,1004547.0,No,,2034811.0,Yes,"Fountain, The",tt0414993,2034811.0,24149.95742095414
469,Movie,Romance (drama),Little Children,2006.0,DRAMA ,2.3,C,not in prior list,No,x,2040155.0,1025504.0,No,,2040155.0,No,Little Children,tt0404203,2040155.0,32635.686125355434
470,Movie,Romance (drama),"Science of Sleep, The",2006.0,DRAMA ,1.78,C,not in prior list,No,x,2041944.0,1026217.0,No,,2041944.0,No,"Science of Sleep, The",tt0354899,2041944.0,3134.9648577053
471,Movie,Romance (drama),Eros,2005.0,DRAMA ,1.8,C,not in prior list,No,x,2025658.0,1019838.0,No,,,,,,,
472,Movie,Romance (drama),MAR ADENTRO AKA THE SEA INSIDE,2004.0,DRAMA ,2.11,C,not in prior list,No,x,2035950.0,1024275.0,No,,2035950.0,No,MAR ADENTRO AKA THE SEA INSIDE,tt0369702,2035950.0,3794.5392130653513
473,Movie,Romance (drama),A Very Long Engagement,2004.0,DRAMA ,2.23,C,not in prior list,No,x,2026535.0,1020535.0,No,,,,,,,
474,Movie,Romance (drama),We Don't Live Here Anymore,2004.0,DRAMA ,1.65,C,not in prior list,No,x,2027316.0,1021222.0,No,,2027316.0,No,We Don't Live Here Anymore,tt0361309,2027316.0,1194.6507400296496
475,Movie,Romance (drama),"Home at the End of the World, A",2004.0,DRAMA ,1.61,C,not in prior list,No,x,2026744.0,1020663.0,No,,2026744.0,No,"Home at the End of the World, A",tt0359423,2026744.0,2018.4564609813597
476,Movie,Romance (drama),"Majestic, The",2001.0,DRAMA ,2.5,C,not in prior list,No,,2004656.0,1003747.0,Yes,,2004656.0,No,"Majestic, The",tt0268995,2004656.0,6081.196089629862
477,Movie,Romance (drama),Sweet November,2001.0,DRAMA ,1.9,B,not in prior list,No,,2004605.0,1003696.0,No,,,,,,,
478,Movie,Romance (drama),Proof of Life,2000.0,DRAMA ,2.26,C,not in prior list,No,,2004603.0,1003694.0,No,,,,,,,
479,Movie,Romance (drama),Liberty Heights,1999.0,DRAMA ,2.03,C,not in prior list,No,,2003714.0,1002837.0,No,,2003714.0,No,Liberty Heights,tt0165859,2003714.0,2799.879894038447
480,Movie,Romance (drama),One Night Stand,1997.0,DRAMA ,1.71,C,not in prior list,No,,2017088.0,1013397.0,No,,2017088.0,No,One Night Stand,tt0119832,2017088.0,2999.8713150411936
481,Movie,Romance (drama),Julian Po,1997.0,DRAMA ,1.5,C,not in prior list,No,,2017066.0,1013375.0,No,,2017066.0,No,Julian Po,tt0119429,2017066.0,350.31609837898264
482,Movie,Romance (drama),For Roseanna,1997.0,DRAMA ,1.66,C,not in prior list,No,,2017091.0,1013400.0,No,,2017091.0,No,For Roseanna,tt0120034,2017091.0,319.85382895472327
483,Movie,Romance (drama),Addicted to Love,1997.0,DRAMA ,1.6,C,not in prior list,No,,2003561.0,1002684.0,No,,,,,,,
484,Movie,Romance (drama),Carried Away,1996.0,DRAMA ,1.78,C,not in prior list,No,,2017025.0,1013335.0,No,,2017025.0,No,Carried Away,tt0115837,2017025.0,1119.819512965708
485,Movie,Romance (drama),Bed Of Roses (1996),1996.0,DRAMA ,1.46,C,not in prior list,No,,2016669.0,1012995.0,No,,2016669.0,No,Bed Of Roses (1996),tt0115644,2016669.0,1815.153923736846
486,Movie,Romance (drama),Othello (1995),1995.0,DRAMA ,2.06,C,2015320,No,,2015320.0,1011873.0,No,,2015320.0,No,Othello (1995),tt0114057,2015320.0,3805.79700828736
487,Movie,Romance (drama),Frankie Starlight,1995.0,DRAMA ,1.66,C,not in prior list,No,,2017018.0,1013328.0,No,,2017018.0,No,Frankie Starlight,tt0113107,2017018.0,399.3206187571391
488,Movie,Romance (drama),"Run of the Country, The",1995.0,DRAMA ,1.81,C,not in prior list,No,,2015317.0,1011870.0,No,,2015317.0,No,"Run of the Country, The",tt0114307,2015317.0,281.44488055022236
489,Movie,Romance (drama),Something to Talk About,1995.0,DRAMA ,1.7,C,not in prior list,No,,2003382.0,1002505.0,No,,2003382.0,No,Something to Talk About,tt0114496,2003382.0,3944.863890441587
490,Movie,Romance (drama),Don Juan Demarco,1995.0,DRAMA ,1.5,C,not in prior list,No,,2016992.0,1013302.0,No,,2016992.0,No,Don Juan Demarco,tt0112883,2016992.0,6735.472659003085
491,Movie,Romance (drama),"Last Ride, The",1995.0,DRAMA ,1.63,C,not in prior list,No,,2008047.0,1006065.0,No,,,,,,,
492,Movie,Romance (drama),Love Affair (1994),1994.0,DRAMA ,1.8,C,2003269,No,,2003269.0,1002392.0,No,,2003269.0,No,Love Affair (1994),tt0110391,2003269.0,3806.459231535712
493,Movie,Romance (drama),Arizona Dream,1994.0,DRAMA ,1.98,C,not in prior list,No,,2003328.0,1002451.0,No,,,,,,,
494,Movie,Romance (drama),Fearless,1993.0,DRAMA ,2.03,C,not in prior list,No,,2063070.0,1036075.0,No,,,,,,,
495,Movie,Romance (drama),M. Butterfly,1993.0,DRAMA ,1.66,C,not in prior list,No,,2003264.0,1002387.0,No,,2003264.0,No,M. Butterfly,tt0107468,2003264.0,6732.16154276132
496,Movie,Romance (drama),Damage,1992.0,DRAMA ,1.85,C,not in prior list,No,,2016694.0,1013020.0,No,,2016694.0,No,Damage,tt0104237,2016694.0,6777.854946897708
497,Movie,Romance (drama),Pure Country,1992.0,DRAMA ,1.86,C,not in prior list,No,,2003084.0,1002226.0,No,,2003084.0,No,Pure Country,tt0105191,2003084.0,3198.5382895472317
498,Movie,Romance (drama),Simple Men,1992.0,DRAMA ,1.75,C,not in prior list,No,,2016791.0,1013117.0,No,,2016791.0,No,Simple Men,tt0105411,2016791.0,633.085425425912
499,Movie,Romance (drama),Where Angels Fear To Tread,1992.0,DRAMA ,1.86,C,not in prior list,No,,2016819.0,1013144.0,No,,2016819.0,No,Where Angels Fear To Tread,tt0103243,2016819.0,1543.6423919119256
500,Movie,Romance (drama),Meeting Venus,1991.0,DRAMA ,1.96,C,not in prior list,No,,2002539.0,1001877.0,No,,2002539.0,No,Meeting Venus,tt0102428,2002539.0,383.42726079665584
501,Movie,Romance (drama),My Own Private Idaho,1991.0,DRAMA ,1.7,C,2016762,No,,2016762.0,1013088.0,No,,2016762.0,No,My Own Private Idaho,tt0102494,2016762.0,20542.827387172816
502,Movie,Romance (drama),Dogfight,1991.0,DRAMA ,1.56,C,not in prior list,No,,2002532.0,1001870.0,No,,2002532.0,No,Dogfight,tt0101748,2002532.0,9788.984057160911
503,Movie,Romance (drama),Defending Your Life,1991.0,DRAMA ,1.85,C,not in prior list,No,,2002480.0,1001818.0,No,,2002480.0,No,Defending Your Life,tt0101698,2002480.0,4158.761999659756
504,Movie,Romance (drama),Men Don't Leave,1990.0,DRAMA ,1.91,C,not in prior list,No,,2002422.0,1001760.0,No,,2002422.0,No,Men Don't Leave,tt0100134,2002422.0,1674.100371837558
505,Movie,Romance (drama),See You in the Morning,1989.0,DRAMA ,1.98,C,not in prior list,No,,2002407.0,1001745.0,No,,2002407.0,No,See You in the Morning,tt0098283,2002407.0,1269.4819670935913
506,Movie,Romance (drama),"Accidental Tourist, The",1988.0,DRAMA ,2.08,C,not in prior list,No,,2002321.0,1001662.0,No,,2002321.0,No,"Accidental Tourist, The",tt0094606,2002321.0,6781.82828638783
507,Movie,Romance (drama),Dangerous Liaisons,1988.0,DRAMA ,2.0,C,not in prior list,No,,2002335.0,1001676.0,No,,2002335.0,No,Dangerous Liaisons,tt0094947,2002335.0,17663.480703331952
508,Movie,Romance (drama),Made in Heaven,1987.0,DRAMA ,1.71,CLASSIC,not in prior list,No,,2058850.0,1034635.0,No,,2002294.0,Yes,Made in Heaven,tt0093467,2002294.0,2478.0393953386642
509,Movie,Romance (drama),"MAN AND A WOMAN, A: 20 YEARS LATER",1986.0,DRAMA ,1.88,CLASSIC,not in prior list,No,,2002208.0,1001553.0,No,,2002208.0,No,"MAN AND A WOMAN, A: 20 YEARS LATER",tt0092130,2002208.0,633.7476486742654
510,Movie,Romance (drama),Seven Minutes in Heaven,1986.0,DRAMA ,1.48,C,2002155,No,,2002155.0,1001500.0,No,,2002155.0,No,Seven Minutes in Heaven,tt0089997,2002155.0,2435.6571074440417
511,Movie,Romance (drama),Revolution,1985.0,DRAMA ,2.11,C,not in prior list,No,,2002157.0,1001502.0,No,,2002157.0,No,Revolution,tt0089913,2002157.0,5507.710756555764
512,Movie,Romance (drama),Twice In a Lifetime,1985.0,DRAMA ,1.95,CLASSIC,not in prior list,No,,2026852.0,1020782.0,No,,2026852.0,No,Twice In a Lifetime,tt0090223,2026852.0,10857.15015675505
513,Movie,Romance (drama),Love and Money,1982.0,DRAMA ,1.5,CLASSIC,not in prior list,No,,2011635.0,1009327.0,No,,2011635.0,No,Love and Money,tt0084274,2011635.0,401.30728850219936
514,Movie,Romance (drama),Rich and Famous,1981.0,DRAMA ,1.95,CLASSIC,not in prior list,No,,2011948.0,1009603.0,No,,2011948.0,No,Rich and Famous,tt0082992,2011948.0,2485.3238510705523
515,Movie,Romance (drama),"Postman Always Rings Twice, The",1981.0,DRAMA ,2.05,C,not in prior list,No,,2007906.0,1005939.0,No,,2032885.0,Yes,"Postman Always Rings Twice, The",tt0082934,2032885.0,8228.123860791795
516,Movie,Romance (drama),Honeysuckle Rose,1980.0,DRAMA ,2.0,CLASSIC,not in prior list,No,,2001959.0,1001309.0,No,,2001959.0,No,Honeysuckle Rose,tt0080888,2001959.0,1952.8963593943665
517,Movie,Romance (drama),McCabe and Mrs. Miller,1971.0,DRAMA ,1.78,CLASSIC,2001599,No,,2001599.0,1000964.0,No,,2001599.0,No,McCabe and Mrs. Miller,tt0067411,2001599.0,8038.065788514352
518,Movie,Romance (drama),Death in Venice,1971.0,DRAMA ,2.18,CLASSIC,not in prior list,No,,2001597.0,1000962.0,No,,2001597.0,No,Death in Venice,tt0067445,2001597.0,9749.250662259703
519,Movie,Romance (drama),House of Dark Shadows,1970.0,DRAMA ,1.6,CLASSIC,not in prior list,No,,2010590.0,1008357.0,No,,2010590.0,No,House of Dark Shadows,tt0065856,2010590.0,1640.3269861715316
520,Movie,Romance (drama),Double Trouble,1967.0,DRAMA ,1.5,CLASSIC,not in prior list,No,,2008547.0,1006516.0,No,,2009929.0,Yes,Double Trouble,tt0061595,2009929.0,1094.6550295282766
521,Movie,Romance (drama),More Than a Miracle,1967.0,DRAMA ,1.75,CLASSIC,not in prior list,No,,2009925.0,1007814.0,No,,2009925.0,No,More Than a Miracle,tt0061433,2009925.0,370.8450190779399
522,Movie,Romance (drama),Gentle Rain,1966.0,DRAMA ,1.63,CLASSIC,not in prior list,No,,2000752.0,1000706.0,No,,2000752.0,No,Gentle Rain,tt0060452,2000752.0,155.62246336306413
523,Movie,Romance (drama),"Young Lovers, The",1964.0,DRAMA ,1.81,CLASSIC,not in prior list,No,,2009727.0,1007624.0,No,,2009727.0,No,"Young Lovers, The",tt0058763,2009727.0,185.42250953897005
524,Movie,Romance (drama),In the Cool of the Day,1963.0,DRAMA ,1.48,CLASSIC,2009544,No,,2009544.0,1007455.0,No,,2009544.0,No,In the Cool of the Day,tt0057178,2009544.0,296.01379201399857
525,Movie,Romance (drama),Sweet Bird of Youth,1962.0,DRAMA ,2.0,CLASSIC,2009412,No,,2009412.0,1007328.0,No,,2009412.0,No,Sweet Bird of Youth,tt0056541,2009412.0,4180.615366855421
526,Movie,Romance (drama),Two Weeks in Another Town,1962.0,DRAMA ,1.78,CLASSIC,not in prior list,No,,2009422.0,1007338.0,No,,2009422.0,No,Two Weeks in Another Town,tt0056625,2009422.0,511.89857097722796
527,Movie,Romance (drama),"Roman Spring of Mrs. Stone, The",1961.0,DRAMA ,1.73,CLASSIC,not in prior list,No,,2000700.0,1000678.0,No,,2000700.0,No,"Roman Spring of Mrs. Stone, The",tt0055382,2000700.0,4562.718181155369
528,Movie,Romance (drama),Splendor in the Grass,1961.0,DRAMA ,2.06,CLASSIC,not in prior list,No,,2000695.0,1000673.0,No,,2000695.0,No,Splendor in the Grass,tt0055471,2000695.0,15865.5445840523
529,Movie,Romance (drama),Angel Baby,1961.0,DRAMA ,1.61,CLASSIC,not in prior list,No,,2066372.0,1037308.0,No,,2000737.0,Yes,Angel Baby,tt0054628,2000737.0,460.24515760565777
530,Movie,Romance (drama),Parrish,1961.0,DRAMA ,2.3,CLASSIC,not in prior list,No,,2000677.0,1000655.0,No,,2000677.0,No,Parrish,tt0055279,2000677.0,1139.6862104163122
531,Movie,Romance (drama),"Sins of Rachel Cade, The",1961.0,DRAMA ,2.06,CLASSIC,not in prior list,No,,2000664.0,1000643.0,No,,2000664.0,No,"Sins of Rachel Cade, The",tt0055453,2000664.0,657.5876856149902
532,Movie,Romance (drama),Butterfield 8,1960.0,DRAMA ,1.81,CLASSIC,not in prior list,No,,2009298.0,1007220.0,No,,2009298.0,No,Butterfield 8,tt0053622,2009298.0,8720.15573431842
533,Movie,Romance (drama),"Miracle, The (1959)",1960.0,DRAMA ,2.01,CLASSIC,not in prior list,No,,2000642.0,1000621.0,No,,2000642.0,No,"Miracle, The (1959)",tt0053069,2000642.0,731.7566894305779
534,Movie,Romance (drama),For the First Time,1959.0,DRAMA ,1.61,CLASSIC,not in prior list,No,,2009188.0,1007114.0,No,,2009188.0,No,For the First Time,tt0052817,2009188.0,1969.451940603203
535,Movie,Romance (drama),"American in Paris, An",1951.0,DRAMA ,1.91,B,not in prior list,No,,2008299.0,1006284.0,No,,2008299.0,No,"American in Paris, An",tt0043278,2008299.0,12043.854217804455
536,Movie,Romance (drama),"Company She Keeps, The",1951.0,DRAMA ,1.36,CLASSIC,not in prior list,No,,2004189.0,1003296.0,No,,2004189.0,No,"Company She Keeps, The",tt0042340,2004189.0,317.867159209663
537,Movie,Romance (drama),"Life of Her Own, A",1950.0,DRAMA ,1.8,CLASSIC,not in prior list,No,,2008202.0,1006200.0,No,,2008202.0,No,"Life of Her Own, A",tt0042677,2008202.0,392.6983862736044
538,Movie,Romance (drama),"Miniver Story, The",1950.0,DRAMA ,1.73,CLASSIC,not in prior list,No,,2008213.0,1006210.0,No,,2008213.0,No,"Miniver Story, The",tt0042735,2008213.0,625.8009696940238
539,Movie,Romance (drama),Little Women (1949),1949.0,DRAMA ,2.03,CLASSIC,not in prior list,No,,2008083.0,1006100.0,No,,2008083.0,No,Little Women (1949),tt0041594,2008083.0,4281.935523853501
540,Movie,Westerns,Unforgiven,1992.0,WESTERN,2.18,A,not in prior list,Yes,,2003070.0,1002212.0,No,,2003070.0,No,Unforgiven,tt0105695,2003070.0,33842.25688385544
541,Movie,Westerns,"Outlaw Josey Wales, The",1976.0,WESTERN,2.25,A,not in prior list,Yes,,2001792.0,1001149.0,No,,2001792.0,No,"Outlaw Josey Wales, The",tt0075029,2001792.0,13073.611368994092
542,Movie,Westerns,Wild Wild West,1999.0,ADVENTURE ,1.78,A,not in prior list,Yes,,2003709.0,1002832.0,No,,,,,,,
543,Movie,Westerns,City Slickers,1991.0,COMEDY ,1.9,B,not in prior list,Yes,,2015288.0,1011841.0,No,,2015288.0,No,City Slickers,tt0101587,2015288.0,16210.562896444455
544,Movie,Westerns,Maverick (1994),1994.0,COMEDY ,2.15,B,not in prior list,Yes,,2003311.0,1002434.0,No,,2003311.0,No,Maverick (1994),tt0110478,2003311.0,11389.577648431234
545,Movie,Westerns,City Slickers II: The Legend of Curly's Gold,1994.0,COMEDY ,1.98,B,not in prior list,Yes,,2015302.0,1011855.0,No,,2015302.0,No,City Slickers II: The Legend of Curly's Gold,tt0109439,2015302.0,5033.558910734682
546,Movie,Westerns,Appaloosa,2008.0,DRAMA ,1.93,C,not in prior list,Yes,,2047827.0,1029085.0,No,,2047827.0,No,Appaloosa,tt0800308,2047827.0,8781.080273166937
547,Movie,Westerns,Flashpoint,1984.0,ACTION ,1.58,C,not in prior list,Yes,,2018073.0,1014091.0,Yes,,2018073.0,No,Flashpoint,tt0087268,2018073.0,2174.0789243444237
548,Movie,Westerns,"Silent Stranger, The",1975.0,WESTERN ,1.53,CLASSIC,not in prior list,No,x,2011028.0,1008774.0,No,,,,,,,
549,Movie,Westerns,Pocket Money,1974.0,WESTERN,1.7,CLASSIC,not in prior list,No,x,2003511.0,1002634.0,No,,,,,,,
550,Movie,Westerns,Red Sun,1974.0,WESTERN,1.86,CLASSIC,not in prior list,No,x,2003517.0,1002640.0,No,,2003517.0,No,Red Sun,tt0067770,2003517.0,7307.633545580479
551,Movie,Westerns,"Deadly Trackers, The",1973.0,WESTERN ,1.83,CLASSIC,not in prior list,No,x,2001656.0,1001019.0,No,,2001656.0,No,"Deadly Trackers, The",tt0069951,2001656.0,326.4760614382579
552,Movie,Westerns,"Train Robbers, The",1973.0,WESTERN,1.53,C,2001638,No,x,2001638.0,1001002.0,No,,2001638.0,No,"Train Robbers, The",tt0070825,2001638.0,1382.7221425620337
553,Movie,Westerns,Pat Garrett & Billy The Kid,1973.0,WESTERN,1.75,CLASSIC,not in prior list,No,x,2010839.0,1008595.0,No,,2010839.0,No,Pat Garrett & Billy The Kid,tt0070518,2010839.0,6530.183452013512
554,Movie,Westerns,"Life and Times of Judge Roy Bean, The",1972.0,WESTERN,2.0,CLASSIC,not in prior list,No,x,2003528.0,1002651.0,No,,2003528.0,No,"Life and Times of Judge Roy Bean, The",tt0068853,2003528.0,2938.2845529443216
555,Movie,Westerns,There Was a Crooked Man,1971.0,WESTERN,2.06,CLASSIC,not in prior list,No,x,2001589.0,1000954.0,No,,,,,,,
556,Movie,Westerns,El Condor,1970.0,WESTERN ,1.63,CLASSIC,not in prior list,No,x,2003488.0,1002611.0,No,,2003488.0,No,El Condor,tt0065570,2003488.0,974.7926215762994
