Region,Country,Company,Business Line,Business model,Distribution/Technology,Digital/Analogue,Year,Quarter,Value
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2014,Q4,50
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2015,Q4,47
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2013,Q2,46
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2015,Q1,42
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2016,Q4,39
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2020,Q2,38
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2017,Q1,37
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2015,Q3,37
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2010,Q2,35
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2016,Q1,35
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2014,Q2,35
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2012,Q4,34
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2015,Q2,33
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2016,Q3,33
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2005,Q4,32
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2012,Q1,31
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2010,Q3,30
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2014,Q3,29
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2010,Q4,29
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2011,Q4,27
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2010,Q1,27
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2017,Q3,27
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2011,Q1,24
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2005,Q3,22
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2017,Q4,22
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2011,Q3,16
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2017,Q2,14
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2005,Q2,13
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2005,Q1,10
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2011,Q2,7
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2012,Q2,6
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2027,Q1,-45
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2018,Q2,-50
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2018,Q1,-52
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2020,Q3,-63
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2026,Q1,-63
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2027,Q2,-64
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2027,Q4,-68
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2020,Q1,-83
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2018,Q4,-83
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2027,Q3,-85
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2025,Q1,-86
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2026,Q2,-93
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2026,Q4,-96
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2021,Q2,-99
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2021,Q1,-102
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2018,Q3,-107
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2024,Q1,-110
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2026,Q3,-120
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2019,Q1,-120
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2020,Q4,-120
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2025,Q2,-122
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2025,Q4,-131
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2023,Q1,-136
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2019,Q4,-152
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2022,Q1,-156
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2021,Q4,-163
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2025,Q3,-165
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2024,Q2,-167
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2024,Q4,-167
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2023,Q2,-181
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2024,Q3,-206
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2019,Q2,-207
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2023,Q4,-210
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2019,Q3,-213
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2021,Q3,-230
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2022,Q4,-232
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2022,Q2,-265
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2022,Q3,-271
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2023,Q3,-272
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2028,Q1,"-5,110"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2016,Q2,"15,299"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2020,Q2,842
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2020,Q1,563
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2020,Q3,494
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2017,Q1,428
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2019,Q1,398
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2013,Q3,366
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2021,Q2,365
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2016,Q4,357
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2019,Q3,351
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2016,Q3,350
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2021,Q1,334
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2018,Q1,331
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2019,Q4,313
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2018,Q4,289
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2018,Q3,266
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2017,Q4,263
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2017,Q3,249
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2021,Q3,243
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2017,Q2,231
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2019,Q2,221
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2020,Q4,216
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2018,Q2,194
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2021,Q4,172
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2022,Q1,164
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2016,Q1,162
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2012,Q1,141
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2014,Q1,136
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2015,Q3,131
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2006,Q1,126
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2015,Q1,125
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2007,Q1,124
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2023,Q1,114
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2015,Q4,114
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2024,Q1,105
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2014,Q4,104
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2010,Q1,104
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2013,Q1,99
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2005,Q3,98
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2005,Q1,94
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2014,Q3,94
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2013,Q4,93
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2022,Q4,92
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2011,Q1,88
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2008,Q1,86
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2005,Q4,76
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2009,Q1,72
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2011,Q3,72
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2008,Q3,71
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2015,Q2,70
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2012,Q3,69
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2011,Q4,68
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2025,Q1,66
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2023,Q4,62
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2022,Q3,61
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2006,Q4,59
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2024,Q4,58
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2007,Q2,57
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2023,Q3,56
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2007,Q3,56
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2012,Q4,54
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2006,Q2,53
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2009,Q3,52
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2009,Q4,52
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2010,Q3,51
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2014,Q2,49
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2024,Q3,44
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2005,Q2,44
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2007,Q4,43
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2013,Q2,40
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2026,Q1,39
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2025,Q4,36
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2025,Q3,30
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2012,Q2,29
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2023,Q2,22
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2010,Q2,22
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2026,Q4,22
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2008,Q2,19
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2027,Q1,19
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2011,Q2,19
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2026,Q3,17
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2008,Q4,17
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2009,Q2,11
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2027,Q4,10
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2027,Q3,8
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2010,Q4,7
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2025,Q2,4
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2027,Q2,0
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2026,Q2,0
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2024,Q2,-7
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2006,Q3,-32
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2022,Q2,-42
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2028,Q1,"-29,120"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2016,Q2,"11,165"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2016,Q2,"1,348"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2013,Q3,327
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2014,Q1,264
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2023,Q1,160
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2020,Q2,115
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2008,Q1,103
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2010,Q1,96
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2017,Q4,84
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2013,Q4,82
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2006,Q1,70
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2020,Q3,67
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2012,Q4,66
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2005,Q3,64
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2012,Q1,63
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2008,Q3,62
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2013,Q1,58
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2019,Q4,55
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2007,Q1,55
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2005,Q4,47
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2009,Q4,43
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2010,Q3,42
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2006,Q4,41
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2014,Q4,40
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2007,Q4,38
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2016,Q3,35
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2013,Q2,35
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2008,Q2,34
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2015,Q4,29
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2011,Q1,28
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2009,Q1,24
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2010,Q2,24
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2009,Q3,23
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2006,Q2,23
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2005,Q1,20
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2018,Q3,19
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2007,Q3,17
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2008,Q4,15
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2011,Q3,14
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2012,Q2,11
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2015,Q3,11
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2016,Q1,10
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2011,Q4,9
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2019,Q3,5
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2007,Q2,3
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2012,Q3,0
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2016,Q4,-1
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2014,Q3,-1
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2011,Q4,-1
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2021,Q4,-2
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2018,Q4,-2
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2022,Q1,-3
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2021,Q3,-3
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2022,Q4,-3
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2018,Q2,-4
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2011,Q2,-5
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2022,Q3,-5
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2009,Q2,-6
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2022,Q2,-6
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2017,Q2,-6
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2018,Q1,-7
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2017,Q1,-8
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2005,Q2,-9
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2020,Q2,-13
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2015,Q1,-13
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2020,Q3,-14
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2017,Q3,-15
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2010,Q4,-16
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2021,Q2,-17
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2020,Q4,-17
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2020,Q1,-18
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2021,Q1,-20
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2014,Q3,-22
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2014,Q2,-23
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2005,Q1,-27
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2015,Q2,-29
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2014,Q2,-31
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2018,Q4,-34
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2014,Q1,-37
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2005,Q2,-40
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2007,Q2,-42
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2012,Q1,-43
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2014,Q4,-43
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2006,Q1,-46
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2021,Q2,-46
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2020,Q4,-49
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2007,Q3,-51
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2011,Q3,-52
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2020,Q1,-52
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2011,Q1,-54
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2019,Q1,-56
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2009,Q1,-57
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2006,Q2,-63
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2019,Q2,-63
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2013,Q3,-65
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2005,Q4,-67
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2009,Q2,-68
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2018,Q2,-69
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2021,Q4,-69
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2027,Q4,-71
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2012,Q3,-73
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2011,Q2,-75
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2012,Q2,-77
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2009,Q3,-79
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2007,Q1,-80
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2017,Q4,-82
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2013,Q1,-82
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2019,Q3,-82
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2013,Q2,-83
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2013,Q4,-84
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2017,Q2,-85
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2018,Q3,-85
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2006,Q4,-85
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2008,Q2,-86
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2019,Q2,-87
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2016,Q3,-88
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2027,Q1,-89
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2017,Q3,-89
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2016,Q4,-90
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2026,Q4,-91
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2008,Q4,-96
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2019,Q1,-96
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2009,Q4,-97
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2008,Q3,-99
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2017,Q1,-100
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2027,Q2,-100
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2012,Q4,-102
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2010,Q2,-105
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2010,Q4,-105
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2025,Q4,-108
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2010,Q3,-109
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2026,Q1,-111
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2010,Q1,-111
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2005,Q3,-111
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2027,Q3,-112
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2008,Q1,-114
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2018,Q1,-114
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2022,Q1,-120
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2006,Q3,-121
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2024,Q4,-126
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2023,Q4,-129
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2021,Q3,-130
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2026,Q2,-131
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2021,Q1,-136
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2025,Q1,-140
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2022,Q4,-142
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2026,Q3,-142
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2024,Q1,-144
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2025,Q2,-152
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2007,Q4,-152
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2019,Q4,-160
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2023,Q2,-168
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2025,Q3,-173
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2024,Q2,-188
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2024,Q3,-195
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2022,Q3,-206
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2023,Q3,-212
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2022,Q2,-234
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2006,Q3,-262
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2023,Q1,-348
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2028,Q1,"-11,728"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2008,Q1,711
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2007,Q3,677
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2007,Q2,671
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2006,Q3,627
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2007,Q4,603
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2007,Q1,571
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2008,Q2,555
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2020,Q1,511
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2006,Q4,507
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2008,Q3,483
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2009,Q3,375
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2008,Q4,347
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2006,Q2,305
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2009,Q1,296
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2010,Q1,273
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2011,Q1,260
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2010,Q4,257
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2009,Q4,243
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2009,Q2,235
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2010,Q2,230
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2010,Q3,228
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2013,Q4,227
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2006,Q1,212
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2013,Q1,211
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2011,Q2,193
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2013,Q3,169
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2012,Q4,168
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2012,Q1,164
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2013,Q2,161
