Region,Country,Company,Business Line,Business model,Distribution/Technology,Digital/Analogue,Year,Quarter,Value
North America,USA,Other Cable,Fixed Telephony,Subscription,Cable,,2007,Q4,"331,681"
North America,USA,Other Cable,Fixed Telephony,Subscription,Cable,,2007,Q3,"288,690"
North America,USA,Other Cable,Fixed Telephony,Subscription,Cable,,2007,Q2,"243,823"
North America,USA,Other Cable,Fixed Telephony,Subscription,Cable,,2007,Q1,"201,735"
North America,USA,Other Cable,Fixed Telephony,Subscription,Cable,,2006,Q4,"171,169"
North America,USA,Other Cable,Fixed Telephony,Subscription,Cable,,2006,Q3,"154,553"
North America,USA,Other Cable,Fixed Telephony,Subscription,Cable,,2006,Q2,"134,654"
North America,USA,Other Cable,Fixed Telephony,Subscription,Cable,,2006,Q1,"108,055"
North America,USA,Other Cable,Fixed Telephony,Subscription,Cable,,2005,Q4,"88,400"
North America,USA,Other Cable,Fixed Telephony,Subscription,Cable,,2005,Q3,"66,428"
North America,USA,Other Cable,Fixed Telephony,Subscription,Cable,,2005,Q2,"45,333"
North America,USA,Other Cable,Fixed Telephony,Subscription,Cable,,2005,Q1,"30,419"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2020,Q4,"2,039,193"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2020,Q3,"2,026,829"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2020,Q2,"1,997,873"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2021,Q1,"1,958,828"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2020,Q1,"1,918,946"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2019,Q4,"1,870,593"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2019,Q3,"1,847,921"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2019,Q2,"1,795,598"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2021,Q2,"1,748,505"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2019,Q1,"1,740,286"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2016,Q1,"1,716,849"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2018,Q4,"1,690,301"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2021,Q4,"1,678,813"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2015,Q4,"1,674,355"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2021,Q3,"1,658,589"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2014,Q4,"1,656,071"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2014,Q3,"1,649,259"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2018,Q3,"1,640,508"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2015,Q1,"1,632,708"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2015,Q3,"1,632,636"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2015,Q2,"1,626,699"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2018,Q1,"1,626,482"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2018,Q2,"1,619,946"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2014,Q2,"1,613,666"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2022,Q1,"1,608,628"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2016,Q2,"1,607,810"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2017,Q4,"1,603,336"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2014,Q1,"1,598,778"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2013,Q4,"1,593,290"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2013,Q3,"1,566,086"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2016,Q4,"1,547,806"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2017,Q3,"1,533,014"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2017,Q1,"1,530,982"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2013,Q2,"1,517,734"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2016,Q3,"1,514,030"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2017,Q2,"1,500,039"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2013,Q1,"1,457,436"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2022,Q2,"1,457,304"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2022,Q4,"1,415,599"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2022,Q3,"1,405,760"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2012,Q4,"1,396,995"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2023,Q1,"1,350,984"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2012,Q3,"1,342,859"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2011,Q4,"1,334,002"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2012,Q1,"1,314,056"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2012,Q2,"1,300,413"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2011,Q3,"1,294,819"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2011,Q2,"1,260,284"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2010,Q4,"1,258,500"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2023,Q2,"1,251,581"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2011,Q1,"1,249,490"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2010,Q3,"1,240,366"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2023,Q4,"1,224,630"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2023,Q3,"1,214,389"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2010,Q2,"1,197,576"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2024,Q1,"1,194,253"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2009,Q3,"1,184,254"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2009,Q4,"1,180,052"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2010,Q1,"1,175,442"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2009,Q2,"1,164,835"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2024,Q2,"1,138,983"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2009,Q1,"1,133,509"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2024,Q4,"1,128,660"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2024,Q3,"1,120,973"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2025,Q1,"1,113,071"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2008,Q4,"1,090,283"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2025,Q2,"1,086,526"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2027,Q4,"1,086,300"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2025,Q4,"1,085,661"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2026,Q1,"1,080,999"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2027,Q3,"1,080,538"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2025,Q3,"1,079,356"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2027,Q1,"1,077,990"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2027,Q2,"1,077,335"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2026,Q4,"1,076,851"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2026,Q2,"1,071,085"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2026,Q3,"1,070,820"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2008,Q2,"1,065,008"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2008,Q3,"1,061,994"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2008,Q1,"1,050,979"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2007,Q4,"1,030,746"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2007,Q3,"996,299"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2007,Q2,"950,229"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2006,Q2,"949,948"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2006,Q3,"931,680"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2007,Q1,"911,344"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2006,Q1,"900,580"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2006,Q4,"894,260"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2005,Q4,"859,919"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2005,Q3,"812,576"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2005,Q2,"754,229"
North America,USA,Other Cable,Fixed-line Broadband,Subscription,Cable,,2005,Q1,"696,467"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2006,Q2,"3,863,305"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2006,Q1,"3,829,350"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2005,Q4,"3,803,520"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2005,Q3,"3,793,589"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2005,Q2,"3,782,864"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2005,Q1,"3,774,141"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2006,Q3,"3,493,696"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2007,Q4,"3,185,034"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2007,Q3,"3,169,829"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2008,Q1,"3,166,920"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2007,Q2,"3,154,877"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2007,Q1,"3,127,594"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2006,Q4,"3,107,169"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2008,Q2,"3,096,836"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2009,Q2,"3,023,722"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2009,Q1,"3,000,753"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2009,Q3,"2,998,249"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2009,Q4,"2,971,654"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2008,Q3,"2,949,699"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2010,Q1,"2,926,101"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2008,Q4,"2,922,009"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2010,Q2,"2,886,634"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2010,Q3,"2,861,764"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2010,Q4,"2,815,842"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2011,Q1,"2,754,936"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2011,Q2,"2,724,280"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2011,Q3,"2,721,889"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2011,Q4,"2,717,153"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2013,Q4,"2,652,469"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2013,Q3,"2,637,555"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2012,Q1,"2,623,842"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2013,Q2,"2,608,302"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2012,Q2,"2,559,030"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2012,Q3,"2,548,951"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2013,Q1,"2,543,809"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2012,Q4,"2,516,943"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2014,Q1,"2,504,162"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2014,Q4,"2,396,515"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2015,Q3,"2,378,720"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2015,Q1,"2,376,556"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2014,Q3,"2,374,496"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2015,Q4,"2,370,718"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2015,Q2,"2,367,690"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2014,Q2,"2,347,581"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2016,Q1,"2,337,614"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2016,Q2,"2,133,044"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2016,Q4,"1,945,502"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2016,Q3,"1,938,986"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2017,Q1,"1,932,257"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2017,Q2,"1,895,691"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2017,Q3,"1,849,008"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2017,Q4,"1,811,957"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2018,Q1,"1,776,028"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2018,Q2,"1,733,961"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2018,Q3,"1,688,493"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2018,Q4,"1,653,893"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2019,Q1,"1,635,332"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2019,Q2,"1,616,771"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2019,Q3,"1,596,354"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2019,Q4,"1,582,493"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2020,Q1,"1,566,383"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2020,Q2,"1,546,934"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2020,Q3,"1,528,139"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2020,Q4,"1,509,868"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2021,Q1,"1,484,846"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2021,Q2,"1,457,757"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2021,Q3,"1,431,125"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2021,Q4,"1,402,734"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2022,Q1,"1,375,949"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2022,Q2,"1,349,806"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2022,Q3,"1,326,184"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2022,Q4,"1,302,147"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2023,Q1,"1,277,719"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2023,Q2,"1,255,592"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2023,Q3,"1,234,633"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2023,Q4,"1,213,062"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2024,Q1,"1,192,317"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2024,Q2,"1,173,415"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2024,Q3,"1,155,949"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2024,Q4,"1,138,164"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2025,Q1,"1,120,973"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2025,Q2,"1,105,812"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2025,Q3,"1,091,677"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2025,Q4,"1,076,582"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2026,Q1,"1,062,384"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2026,Q2,"1,049,992"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2026,Q3,"1,039,028"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2026,Q4,"1,027,624"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2027,Q1,"1,016,931"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2027,Q2,"1,007,986"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2027,Q3,"999,867"
North America,USA,Other Cable,Pay TV,Subscription,Cable,,2027,Q4,"991,394"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2027,Q1,"51,312,032"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2027,Q2,"51,312,032"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2027,Q3,"51,312,032"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2027,Q4,"51,312,032"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2026,Q1,"47,813,154"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2026,Q2,"47,813,154"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2026,Q3,"47,813,154"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2026,Q4,"47,813,154"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2025,Q1,"44,404,039"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2025,Q2,"44,404,039"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2025,Q3,"44,404,039"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2025,Q4,"44,404,039"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2024,Q1,"41,556,577"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2024,Q2,"41,556,577"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2024,Q3,"41,556,577"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2024,Q4,"41,556,577"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2023,Q1,"38,774,344"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2023,Q2,"38,774,344"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2023,Q3,"38,774,344"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2023,Q4,"38,774,344"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2022,Q1,"35,861,847"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2022,Q2,"35,861,847"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2022,Q3,"35,861,847"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2022,Q4,"35,861,847"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2021,Q1,"31,960,849"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2021,Q2,"31,960,849"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2021,Q3,"31,960,849"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2021,Q4,"31,960,849"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2020,Q1,"25,508,157"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2020,Q2,"25,508,157"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2020,Q3,"25,508,157"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2020,Q4,"25,508,157"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2019,Q1,"23,770,353"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2019,Q2,"23,770,353"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2019,Q3,"23,770,353"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2019,Q4,"23,770,353"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2018,Q1,"21,067,889"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2018,Q2,"21,067,889"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2018,Q3,"21,067,889"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2018,Q4,"21,067,889"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2017,Q1,"17,722,080"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2017,Q2,"17,722,080"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2017,Q3,"17,722,080"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2017,Q4,"17,722,080"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2016,Q1,"14,784,433"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2016,Q2,"14,784,433"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2016,Q3,"14,784,433"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2016,Q4,"14,784,433"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2015,Q1,"12,308,533"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2015,Q2,"12,308,533"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2015,Q3,"12,308,533"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2015,Q4,"12,308,533"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2014,Q1,"10,362,260"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2014,Q2,"10,362,260"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2014,Q3,"10,362,260"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2014,Q4,"10,362,260"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2013,Q1,"9,063,815"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2013,Q2,"9,063,815"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2013,Q3,"9,063,815"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2013,Q4,"9,063,815"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2011,Q1,"8,611,024"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2011,Q2,"8,611,024"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2011,Q3,"8,611,024"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2011,Q4,"8,611,024"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2012,Q1,"7,908,030"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2012,Q2,"7,908,030"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2012,Q3,"7,908,030"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2012,Q4,"7,908,030"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2010,Q1,"7,051,393"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2010,Q2,"7,051,393"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2010,Q3,"7,051,393"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2010,Q4,"7,051,393"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2008,Q1,"6,313,178"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2008,Q2,"6,313,178"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2008,Q3,"6,313,178"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2008,Q4,"6,313,178"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2009,Q1,"6,165,502"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2009,Q2,"6,165,502"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2009,Q3,"6,165,502"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2009,Q4,"6,165,502"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2007,Q1,"5,704,709"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2007,Q2,"5,704,709"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2007,Q3,"5,704,709"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2007,Q4,"5,704,709"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2006,Q1,"4,512,441"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2006,Q2,"4,512,441"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2006,Q3,"4,512,441"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2006,Q4,"4,512,441"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2005,Q1,"3,318,663"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2005,Q2,"3,318,663"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2005,Q3,"3,318,663"
North America,USA,Other Companies,Online Advertising,Advertising,-,-,2005,Q4,"3,318,663"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2027,Q4,"37,452,240"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2027,Q2,"35,238,751"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2027,Q3,"33,796,460"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2026,Q4,"33,741,977"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2027,Q1,"33,335,744"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2026,Q2,"32,362,172"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2026,Q3,"31,893,556"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2026,Q1,"31,722,980"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2025,Q2,"31,069,360"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2025,Q4,"30,815,021"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2025,Q1,"29,399,325"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2024,Q4,"29,125,924"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2025,Q3,"28,701,880"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2024,Q2,"28,153,238"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2024,Q1,"27,165,851"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2023,Q4,"27,087,143"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2024,Q3,"26,668,391"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2023,Q2,"25,883,380"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2023,Q1,"25,742,752"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2022,Q2,"25,365,262"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2022,Q1,"24,040,110"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2023,Q3,"23,523,684"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2022,Q3,"22,745,183"
North America,USA,Other Companies,Online Video Advertising,Advertising,-,-,2022,Q4,"19,225,633"
