Region,Country,Company,Business Line,Business model,Distribution/Technology,Digital/Analogue,Year,Quarter,Value
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2027,Q1,704
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2027,Q2,693
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2027,Q3,679
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2027,Q4,669
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2010,Q2,647
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2010,Q1,644
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2009,Q4,636
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2009,Q3,621
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2009,Q2,614
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2009,Q1,600
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2008,Q4,580
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2008,Q3,572
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2008,Q2,559
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2008,Q1,543
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2007,Q4,524
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2007,Q3,497
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2007,Q2,479
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2007,Q1,464
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2006,Q4,393
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2006,Q3,363
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2006,Q2,359
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2006,Q1,331
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2005,Q4,311
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2005,Q3,290
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2005,Q2,267
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2005,Q1,243
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,DSL,,2004,Q4,212
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2019,Q1,"1,794"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2019,Q2,"1,770"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2019,Q3,"1,750"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2018,Q4,"1,746"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2019,Q4,"1,745"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2020,Q1,"1,740"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2018,Q3,"1,720"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2018,Q2,"1,684"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2022,Q4,"1,658"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2018,Q1,"1,613"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2022,Q3,"1,606"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2023,Q1,"1,603"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2017,Q4,"1,560"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2023,Q2,"1,550"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2022,Q2,"1,540"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2017,Q3,"1,520"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2016,Q2,"1,508"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2022,Q1,"1,486"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2017,Q2,"1,477"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2016,Q3,"1,470"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2017,Q1,"1,467"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2023,Q3,"1,465"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2016,Q4,"1,458"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2021,Q4,"1,432"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2021,Q3,"1,387"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2023,Q4,"1,365"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2024,Q1,"1,358"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2021,Q2,"1,358"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2024,Q2,"1,352"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2021,Q1,"1,346"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2024,Q3,"1,343"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2024,Q4,"1,335"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2020,Q4,"1,333"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2025,Q1,"1,328"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2020,Q3,"1,323"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2025,Q2,"1,322"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2020,Q2,"1,316"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2025,Q3,"1,312"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2025,Q4,"1,302"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2026,Q1,"1,296"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2026,Q2,"1,290"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2026,Q3,"1,282"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2026,Q4,"1,273"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2027,Q1,"1,270"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2027,Q2,"1,267"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2027,Q3,"1,262"
North America,USA,Frontier Communication,Fixed-line Broadband,Subscription,FTTP,,2027,Q4,"1,257"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2027,Q4,"2,624"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2027,Q3,"2,541"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2026,Q4,"2,475"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2027,Q1,"2,456"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2027,Q2,"2,430"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2026,Q3,"2,364"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2025,Q4,"2,279"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2026,Q1,"2,252"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2026,Q2,"2,215"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2025,Q3,"2,147"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2024,Q4,"2,036"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2025,Q1,"2,007"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2025,Q2,"1,968"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2024,Q3,"1,869"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2023,Q4,"1,753"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2024,Q1,"1,709"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2024,Q2,"1,646"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2023,Q3,"1,599"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2022,Q4,"1,445"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2023,Q1,"1,420"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2023,Q2,"1,391"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2022,Q3,"1,231"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2021,Q4,"1,130"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2022,Q1,"1,056"
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2022,Q2,947
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2021,Q3,945
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2021,Q2,682
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2021,Q1,590
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2020,Q4,548
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2020,Q3,455
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2019,Q4,316
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2020,Q1,287
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2020,Q2,286
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2019,Q3,280
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2018,Q4,229
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2019,Q1,210
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2018,Q3,203
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2019,Q2,195
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2018,Q2,163
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2017,Q4,132
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2018,Q1,131
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2017,Q3,101
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2017,Q2,94
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2017,Q1,87
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2016,Q4,81
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2016,Q3,75
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2016,Q2,71
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2016,Q1,47
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2015,Q4,32
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2015,Q3,24
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2015,Q2,18
North America,USA,Fubo.TV,Subscription OTT,Subscription,OTT,,2015,Q1,4
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2027,Q4,"2,082"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2027,Q3,"2,073"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2027,Q2,"2,066"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2027,Q1,"2,058"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2026,Q4,"2,052"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2026,Q3,"2,035"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2026,Q2,"2,021"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2026,Q1,"2,006"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2025,Q4,"1,993"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2025,Q3,"1,964"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2025,Q2,"1,940"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2025,Q1,"1,915"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2024,Q4,"1,892"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2024,Q3,"1,848"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2024,Q2,"1,811"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2024,Q1,"1,773"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2023,Q4,"1,739"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2023,Q3,"1,680"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2023,Q2,"1,629"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2023,Q1,"1,578"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2022,Q4,"1,531"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2022,Q3,"1,459"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2022,Q2,"1,400"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2022,Q1,"1,340"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2021,Q4,"1,285"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2021,Q3,"1,214"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2021,Q2,"1,150"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2021,Q1,"1,086"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2020,Q4,"1,030"
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2020,Q3,950
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2020,Q2,890
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2020,Q1,830
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2019,Q4,770
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2019,Q3,700
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2019,Q2,640
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2019,Q1,580
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2018,Q4,530
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2018,Q3,440
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2018,Q2,330
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2018,Q1,220
North America,USA,Hallmark Movies Now,Subscription OTT,Subscription,OTT,,2017,Q4,110
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2027,Q4,"42,271"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2027,Q3,"42,260"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2027,Q2,"42,241"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2027,Q1,"42,216"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2026,Q4,"42,173"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2026,Q3,"42,164"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2026,Q2,"42,144"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2026,Q1,"42,111"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2025,Q4,"42,068"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2025,Q3,"42,016"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2025,Q2,"41,955"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2025,Q1,"41,887"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2024,Q4,"41,733"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2024,Q3,"41,598"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2024,Q2,"41,386"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2024,Q1,"41,198"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2023,Q4,"40,988"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2023,Q3,"40,714"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2023,Q2,"40,384"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2023,Q1,"39,930"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2022,Q4,"39,250"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2022,Q3,"38,350"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2021,Q2,"38,302"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2022,Q1,"38,254"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2022,Q2,"37,690"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2021,Q4,"37,039"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2021,Q1,"35,750"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2021,Q3,"35,667"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2020,Q4,"33,143"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2020,Q3,"25,282"
North America,USA,HBO Max,Subscription OTT,Subscription,OTT,,2020,Q2,"23,379"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2020,Q1,"6,164"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2019,Q4,"5,666"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2019,Q3,"5,338"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2020,Q3,"5,333"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2020,Q2,"5,326"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2019,Q2,"4,909"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2019,Q1,"4,465"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2018,Q4,"4,031"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2018,Q3,"3,690"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2018,Q2,"3,550"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2018,Q1,"3,410"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2017,Q4,"3,050"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2017,Q3,"2,670"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2017,Q2,"2,410"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2017,Q1,"2,143"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2016,Q4,"1,890"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2016,Q3,"1,550"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2016,Q2,"1,210"
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2016,Q1,930
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2015,Q4,800
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2015,Q3,500
North America,USA,HBO NOW,Subscription OTT,Subscription,OTT,,2015,Q2,200
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2027,Q4,"54,698"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2027,Q3,"54,598"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2027,Q2,"54,493"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2027,Q1,"54,418"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2026,Q4,"54,350"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2026,Q3,"54,142"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2026,Q2,"53,923"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2026,Q1,"53,766"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2025,Q4,"53,632"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2025,Q3,"53,269"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2025,Q2,"52,898"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2025,Q1,"52,624"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2024,Q4,"52,367"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2024,Q3,"51,815"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2024,Q2,"51,208"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2024,Q1,"50,790"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2023,Q4,"50,462"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2023,Q3,"49,762"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2023,Q2,"49,101"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2023,Q1,"48,575"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2022,Q4,"48,000"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2022,Q3,"47,200"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2022,Q2,"46,200"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2022,Q1,"45,590"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2021,Q4,"45,290"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2021,Q3,"43,780"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2021,Q2,"42,770"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2021,Q1,"41,550"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2020,Q4,"39,400"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2020,Q3,"36,600"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2020,Q2,"35,500"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2020,Q1,"32,100"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2019,Q4,"30,400"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2019,Q3,"28,500"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2019,Q2,"27,900"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2019,Q1,"25,200"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2018,Q4,"22,800"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2018,Q3,"21,900"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2018,Q2,"20,800"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2018,Q1,"18,900"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2017,Q4,"16,900"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2017,Q3,"16,152"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2017,Q2,"15,437"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2017,Q1,"14,753"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2016,Q4,"14,100"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2016,Q3,"13,400"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2016,Q2,"12,700"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2016,Q1,"11,600"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2015,Q4,"11,000"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2015,Q3,"10,200"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2015,Q2,"9,450"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2015,Q1,"8,800"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2014,Q4,"7,916"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2014,Q3,"7,120"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2014,Q2,"6,404"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2014,Q1,"5,760"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2013,Q4,"5,050"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2013,Q3,"4,621"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2013,Q2,"4,298"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2013,Q1,"4,000"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2012,Q4,"3,489"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2012,Q3,"2,952"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2012,Q2,"2,400"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2012,Q1,"2,050"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2011,Q4,"1,450"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2011,Q3,"1,050"
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2011,Q2,860
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2011,Q1,500
North America,USA,Hulu,Subscription OTT,Subscription,OTT,,2010,Q4,280
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2027,Q4,"5,201"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2027,Q3,"5,174"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2026,Q4,"5,131"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2027,Q1,"5,091"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2026,Q3,"5,089"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2027,Q2,"5,080"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2025,Q4,"5,025"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2025,Q3,"4,972"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2026,Q1,"4,963"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2026,Q2,"4,943"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2024,Q4,"4,881"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2024,Q3,"4,809"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2025,Q1,"4,808"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2025,Q2,"4,787"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2023,Q4,"4,703"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2023,Q3,"4,634"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2024,Q1,"4,582"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2024,Q2,"4,542"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2022,Q4,"4,500"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2023,Q1,"4,429"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2023,Q2,"4,416"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2022,Q3,"4,400"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2021,Q4,"4,290"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2020,Q3,"4,100"
North America,USA,Hulu TV,Subscription OTT,Subscription,OTT,,2022,Q1,"4,080"
