,expiration_month,content_pillar,pillar_rank,percent_viewing_subs,absolute churn reduction,number of users impacted,ckg_series_id
1140,2023-05-01,Segment Anchor - Docu-Series (OP),3.0,0.001581448710962319,0.00019277038655687861,843.2141044028463,18
1141,2023-05-01,Segment Anchor - Drama Series (Acq),3.0,0.005455182663574893,0.0001996883333330035,873.4745110935573,6
1142,2023-05-01,Segment Anchor - Drama Series (OP),3.0,0.004190052906569272,0.0007327284010460525,3205.092511843231,24
1143,2023-05-01,Segment Anchor - Movies (Acq),3.0,0.0021617068411342736,0.00035196693385203953,1539.5698904193189,42
1144,2023-05-01,Segment Anchor - Movies (OP),3.0,0.0003640357357926489,5.151839605382902e-05,225.3512013163023,36
1145,2023-05-01,Segment Anchor - Specials,3.0,0.00021861195298145553,3.4451360536869036e-06,15.069676229540663,4
1146,2023-05-01,Segment Anchor - Unscripted Series (Acq),3.0,0.0001263601710946307,0.0001169011076564766,511.34753919877573,159
1147,2023-05-01,Segment Anchor - Unscripted Series (OP),3.0,0.008824188133312635,0.0007365336363461539,3221.7373302353467,9
1148,2023-06-01,Brand Halo - Comedy Series (OP),7.0,0.006336916785123214,0.0003678032692752964,1627.5184324451084,6
1149,2023-06-01,Brand Halo - Docu-Movies (Acq),7.0,5.859603890776983e-05,1.6161255984442624e-06,7.1513072893479075,7
1150,2023-06-01,Brand Halo - Docu-Movies (OP),7.0,7.17493878803447e-05,5.07716650865464e-05,224.66309485801523,180
1151,2023-06-01,Brand Halo - Docu-Series (OP),7.0,0.0006365822012029783,8.250590750624731e-05,365.08616553791916,21
1152,2023-06-01,Brand Halo - Drama Series (OP),7.0,0.0002317257089527901,2.644766788960362e-05,117.03013698145934,29
1153,2023-06-01,Brand Halo - Movies (Acq),7.0,0.00011875786728497595,9.358682335480761e-07,4.141188857403231,2
1154,2023-06-01,Brand Halo - Movies (OP),7.0,0.00010003914439328571,3.699159805157365e-05,163.68671163027184,94
1155,2023-06-01,Brand Halo - Specials,7.0,0.00012086441909694949,5.321065017960952e-05,235.45553072526673,112
1156,2023-06-01,Brand Halo - Unscripted Series (OP),7.0,0.0006792136443862896,4.3450525767256554e-05,192.26727300433723,10
1157,2023-06-01,Engagement Anchor - Comedy Series (Acq),2.0,0.051609389442188305,0.00020148254304735297,891.5542085082454,1
1158,2023-06-01,Engagement Anchor - Comedy Series (OP),2.0,0.0076461535332442935,0.0004481578905608727,1983.0852209951447,10
1159,2023-06-01,Engagement Anchor - Docu-Movies (Acq),2.0,3.096066188019354e-05,3.6598655351466336e-07,1.6194795197057799,3
1160,2023-06-01,Engagement Anchor - Docu-Series (OP),2.0,0.0005715292985037187,1.5753041798308165e-05,69.70673736625969,7
1161,2023-06-01,Engagement Anchor - Drama Series (OP),2.0,0.014858525092323287,0.003736370156775748,16533.325852627982,36
1162,2023-06-01,Engagement Anchor - Movies (Acq),2.0,0.011965427808755561,0.0018896252985011602,8361.535257108679,44
1163,2023-06-01,Engagement Anchor - Movies (OP),2.0,0.01067232417072077,0.00029044590863837316,1285.214432347542,7
1164,2023-06-01,Engagement Anchor - Specials,2.0,0.0025157232704402514,2.9698505273331732e-05,131.41499487933473,3
1165,2023-06-01,Experimentation - Adult Animation Series (OP),6.0,0.002119788382746098,1.669289658283446e-05,73.865566592145,2
1166,2023-06-01,Experimentation - Comedy Series (OP),6.0,5.4802631430269584e-05,4.3188064138832694e-07,1.911058881724105,2
1167,2023-06-01,Experimentation - Docu-Movies (OP),6.0,0.0013624197828836504,1.609360401353538e-05,71.21371495177364,3
1168,2023-06-01,Experimentation - Docu-Series (OP),6.0,0.0011800456650930215,1.3940680911692094e-05,61.68709481381016,3
1169,2023-06-01,Experimentation - Kids Series (OP),6.0,0.0002186681491625932,4.307357196711714e-06,19.059926374733433,5
1170,2023-06-01,Experimentation - Specials,6.0,0.00032980046030981966,1.817853793008306e-05,80.43948498447965,14
1171,2023-06-01,Experimentation - Unscripted Series (OP),6.0,0.0021760599506889314,8.571197368203998e-06,37.92729121838164,1
1172,2023-06-01,Flagship Anchor - Comedy Series (OP),1.0,0.025247854787716077,9.903557550663966e-05,438.2294505496153,1
1173,2023-06-01,Flagship Anchor - Drama Series (OP),1.0,0.02096823666190238,0.000872111413477171,3859.066841294077,11
1174,2023-06-01,Library Supporter - Adult Animation Series (Acq),5.0,0.0016572884365099031,0.0002005795752977324,887.5586033052069,31
1175,2023-06-01,Library Supporter - Adult Animation Series (OP),5.0,0.0026585490975080056,1.047074481077409e-05,46.33273166533103,1
1176,2023-06-01,Library Supporter - Comedy Series (Acq),5.0,0.005618769474965111,0.0009320363581741681,4124.232923829949,44
1177,2023-06-01,Library Supporter - Docu-Movies (Acq),5.0,0.00014896379079259553,7.662435138361401e-05,339.06045614195045,131
1178,2023-06-01,Library Supporter - Docu-Series (Acq),5.0,0.0011212409906686087,0.0012754317894186074,5643.747405223656,142
1179,2023-06-01,Library Supporter - Docu-Series (OP),5.0,0.0013583707912144037,0.00010612692589283268,469.6084632680078,8
1180,2023-06-01,Library Supporter - Drama Series (Acq),5.0,0.0033646298988775887,0.0005680648034837449,2513.669713471467,44
1181,2023-06-01,Library Supporter - Kids Series (Acq),5.0,0.004167635034813795,0.0007910367095019591,3500.313708444884,50
1182,2023-06-01,Library Supporter - Kids Series (OP),5.0,0.0007168410181311964,2.8242794262028914e-06,12.497351732565008,1
1183,2023-06-01,Library Supporter - Movies (Acq),5.0,0.0018811254652573916,0.007238394595104433,32029.678931499264,1600
1184,2023-06-01,Library Supporter - Specials,5.0,0.0005731112301326336,1.5796613013707717e-05,69.89953868726623,7
1185,2023-06-01,Library Supporter - Unscripted Series (Acq),5.0,0.0004217161202927496,0.0012187178371832752,5392.7898680008775,542
1186,2023-06-01,Library Supporter - Unscripted Series (OP),5.0,7.698509061483138e-05,2.839786618114709e-05,125.65970591559045,67
1187,2023-06-01,New Supporter - Adult Animation Series (Acq),4.0,0.0038291785029051046,1.5078110358460184e-05,66.72018599287556,1
1188,2023-06-01,New Supporter - Comedy Series (Acq),4.0,0.0017688578356786276,6.985400547800807e-05,309.10187862002135,7
1189,2023-06-01,New Supporter - Comedy Series (OP),4.0,0.0003051998092642436,3.80639135964117e-05,168.4316757467139,26
1190,2023-06-01,New Supporter - Docu-Movies (Acq),4.0,0.001475931185863903,0.00023586542761405704,1043.697441229374,41
1191,2023-06-01,New Supporter - Docu-Movies (OP),4.0,0.000537362103881199,0.0002986378604512632,1321.4635733610262,143
1192,2023-06-01,New Supporter - Docu-Series (Acq),4.0,0.0005007792896524345,0.000247705736962138,1096.0904548853516,60
1193,2023-06-01,New Supporter - Docu-Series (OP),4.0,0.0018123427955443767,0.0007763198272638244,3435.191946047605,48
1194,2023-06-01,New Supporter - Drama Series (Acq),4.0,0.0013323128618825538,0.000137075862758039,606.5565804284399,18
1195,2023-06-01,New Supporter - Drama Series (OP),4.0,0.0003447954850359109,0.00014751119668383883,652.7326199900863,62
1196,2023-06-01,New Supporter - Kids Series (Acq),4.0,0.0029231322985856915,0.0004920573277958848,2177.3389137769564,22
1197,2023-06-01,New Supporter - Kids Series (OP),4.0,0.004341046379975458,0.00021524759765934043,952.4641622146517,8
1198,2023-06-01,New Supporter - Movies (Acq),4.0,0.0005640009988768285,0.00014131207664024037,625.3016997707645,64
1199,2023-06-01,New Supporter - Movies (OP),4.0,0.00025967353881441434,2.1466500752596873e-05,94.98862183521858,21
1200,2023-06-01,New Supporter - Specials,4.0,0.0006319031637215352,0.00014592488334230075,645.7132310431806,59
1201,2023-06-01,New Supporter - Unscripted Series (Acq),4.0,0.0008753178377285706,0.000888671093260282,3932.3429275439503,145
1202,2023-06-01,New Supporter - Unscripted Series (OP),4.0,0.0009535151339034989,0.00022624655395168947,1001.1342138396074,29
1203,2023-06-01,Segment Anchor - Adult Animation Series (Acq),3.0,0.013682160557020725,0.0015792732780551266,6988.2368771955935,20
1204,2023-06-01,Segment Anchor - Adult Animation Series (OP),3.0,0.004314741116888928,0.00036679031013749086,1623.0361186490927,10
1205,2023-06-01,Segment Anchor - Comedy Series (Acq),3.0,0.0024566268245886412,1.934308248182498e-05,85.59255968960109,2
1206,2023-06-01,Segment Anchor - Comedy Series (OP),3.0,0.005248956490100498,0.0016000248945534506,7080.062157652183,40
1207,2023-06-01,Segment Anchor - Docu-Movies (OP),3.0,0.009427819438734768,0.0004011022222660185,1774.865300460464,11
1208,2023-06-01,Segment Anchor - Docu-Series (Acq),3.0,0.003330877572804637,0.0007986045592777366,3533.801216667206,30
1209,2023-06-01,Segment Anchor - Docu-Series (OP),3.0,0.0012416280035043553,0.00014488557906464083,641.1143407936637,18
1210,2023-06-01,Segment Anchor - Drama Series (Acq),3.0,0.003157610861391904,7.452789227187923e-05,329.7836874662974,6
1211,2023-06-01,Segment Anchor - Drama Series (OP),3.0,0.0031395866916785705,0.0005031511628621338,2226.428801130056,26
1212,2023-06-01,Segment Anchor - Movies (Acq),3.0,0.004047598062811725,0.0006497599826617365,2875.168430478704,42
1213,2023-06-01,Segment Anchor - Movies (OP),3.0,0.00037260767367412154,5.272856856461394e-05,233.32233404135977,36
1214,2023-06-01,Segment Anchor - Specials,3.0,0.006125521754949751,9.612317192171649e-05,425.3421520584378,4
1215,2023-06-01,Segment Anchor - Unscripted Series (Acq),3.0,0.001445640036678994,0.0016526892701118623,7313.100439566887,174
1216,2023-06-01,Segment Anchor - Unscripted Series (OP),3.0,0.0028627187177414633,0.00022686428067476838,1003.8676360574298,9
1217,2023-07-01,Brand Halo - Comedy Series (OP),7.0,0.0024635836895781963,0.00010320153912909968,452.6931385836392,6
1218,2023-07-01,Brand Halo - Docu-Movies (Acq),7.0,2.8529116894864865e-05,7.868856910231425e-07,3.4516709361302507,7
1219,2023-07-01,Brand Halo - Docu-Movies (OP),7.0,6.582671073949578e-05,4.633129011885617e-05,203.23201878120213,179
1220,2023-07-01,Brand Halo - Docu-Series (OP),7.0,0.0010546185383504283,0.00019830942921429673,869.8835180107957,25
1221,2023-07-01,Brand Halo - Drama Series (OP),7.0,0.00019097797830683864,2.1801626148912345e-05,95.6327458956994,29
1222,2023-07-01,Brand Halo - Movies (Acq),7.0,0.00010178967449189513,8.021557436205251e-07,3.518652960768459,2
1223,2023-07-01,Brand Halo - Movies (OP),7.0,9.910251051350482e-05,3.664583878655592e-05,160.74682525387237,94
1224,2023-07-01,Brand Halo - Specials,7.0,0.00011524411674896253,5.074205805145199e-05,222.57983467446195,112
1225,2023-07-01,Brand Halo - Unscripted Series (OP),7.0,0.0008411974138148287,7.113909064331708e-05,312.0513365505478,11
1226,2023-07-01,Engagement Anchor - Comedy Series (Acq),2.0,0.036198140839522025,0.00014170909570916657,621.6063814918763,1
1227,2023-07-01,Engagement Anchor - Comedy Series (OP),2.0,0.017810434570098777,0.0013968559641869618,6127.303099482251,10
1228,2023-07-01,Engagement Anchor - Docu-Movies (Acq),2.0,0.00010676707178881124,1.2620438052807215e-06,5.535950103688664,3
1229,2023-07-01,Engagement Anchor - Docu-Series (OP),2.0,0.0006112591267120076,1.6847269630054784e-05,73.90048084315679,7
1230,2023-07-01,Engagement Anchor - Drama Series (OP),2.0,0.010623064007758762,0.002509764063768953,11009.070026666257,36
1231,2023-07-01,Engagement Anchor - Movies (Acq),2.0,0.010024858109981178,0.0015053497891010584,6603.210828492636,41
1232,2023-07-01,Engagement Anchor - Movies (OP),2.0,0.006821617983921563,0.00018654994795520852,818.3006005057304,7
1233,2023-07-01,Engagement Anchor - Specials,2.0,0.0025690969131929755,3.0327714866995592e-05,133.0323999532167,3
1234,2023-07-01,Experimentation - Adult Animation Series (OP),6.0,0.001514762580428661,1.1931043516009987e-05,52.33547465880375,2
1235,2023-07-01,Experimentation - Comedy Series (OP),6.0,4.901406498489911e-05,3.862637509496891e-07,1.6943443984858075,2
1236,2023-07-01,Experimentation - Docu-Movies (OP),6.0,0.0035035557614399595,4.1337955103540325e-05,181.32877470985923,3
1237,2023-07-01,Experimentation - Docu-Series (OP),6.0,0.0012546080820165647,1.4820940165666263e-05,65.0119947529344,3
1238,2023-07-01,Experimentation - Kids Series (OP),6.0,0.00016277229022892075,3.206473841443902e-06,14.06518467959831,5
1239,2023-07-01,Experimentation - Specials,6.0,0.0006105914932686916,3.363186534884044e-05,147.5260428252272,14
1240,2023-07-01,Experimentation - Unscripted Series (OP),6.0,0.0018534155736150222,7.30077041604521e-06,32.02480022690065,1
1241,2023-07-01,Flagship Anchor - Comedy Series (OP),1.0,0.02973147587504924,0.00011652871237888274,511.15273073511963,1
1242,2023-07-01,Flagship Anchor - Drama Series (OP),1.0,0.020324901698303154,0.0007722574069346649,3387.50402648928,10
1243,2023-07-01,Library Supporter - Adult Animation Series (Acq),5.0,0.0016616436224832476,0.0001882398355757542,825.7132857937034,29
1244,2023-07-01,Library Supporter - Adult Animation Series (OP),5.0,0.001760402836341353,6.93450109064131e-06,30.418161296093743,1
1245,2023-07-01,Library Supporter - Comedy Series (Acq),5.0,0.005375164223023653,0.0008933259167471508,3918.57056050771,44
1246,2023-07-01,Library Supporter - Docu-Movies (Acq),5.0,0.00014021892814717273,7.104321613099485e-05,311.6307833857444,129
1247,2023-07-01,Library Supporter - Docu-Series (Acq),5.0,0.0009375317912189581,0.0007657196567010527,3358.826211240541,146
1248,2023-07-01,Library Supporter - Docu-Series (OP),5.0,0.0008703701086242868,4.8321883324632664e-05,211.96374791596787,8
1249,2023-07-01,Library Supporter - Drama Series (Acq),5.0,0.003513265485708866,0.000539960107877574,2368.5328533645466,40
1250,2023-07-01,Library Supporter - Kids Series (Acq),5.0,0.004516697900266471,0.0007557120238075032,3314.9277695835176,44
1251,2023-07-01,Library Supporter - Kids Series (OP),5.0,0.0007728264199944557,3.04482540261497e-06,13.356114449268956,1
1252,2023-07-01,Library Supporter - Movies (Acq),5.0,0.002042748879999598,0.007394432985677948,32435.65071394438,1532
1253,2023-07-01,Library Supporter - Specials,5.0,0.00046384783359352584,1.0960993733238888e-05,48.08035516687745,6
1254,2023-07-01,Library Supporter - Unscripted Series (Acq),5.0,0.0005091592885259104,0.0013505333938074598,5924.109329802847,548
1255,2023-07-01,Library Supporter - Unscripted Series (OP),5.0,0.00010005606351585861,3.0118675952872653e-05,132.11545159257207,67
1256,2023-07-01,New Supporter - Adult Animation Series (Acq),4.0,0.003810330614686529,1.5003944196005647e-05,65.81474120000199,1
1257,2023-07-01,New Supporter - Comedy Series (Acq),4.0,0.00399099873794482,0.00020221211847831766,887.0026488566664,6
1258,2023-07-01,New Supporter - Comedy Series (OP),4.0,0.00018290681217992676,1.8487997303653914e-05,81.09752622048867,25
1259,2023-07-01,New Supporter - Docu-Movies (Acq),4.0,0.0015631010686812101,0.0002496356581917977,1095.025816115688,41
1260,2023-07-01,New Supporter - Docu-Movies (OP),4.0,0.0007971213115079654,0.0004430744979620205,1943.544513012411,144
1261,2023-07-01,New Supporter - Docu-Series (Acq),4.0,0.00085062718107408,0.0004362513445441696,1913.6147778376217,66
1262,2023-07-01,New Supporter - Docu-Series (OP),4.0,0.0013511053428107952,0.0005757337230234277,2525.453673107374,55
1263,2023-07-01,New Supporter - Drama Series (Acq),4.0,0.0015164977036593926,0.00018887105431020235,828.4821242474853,18
1264,2023-07-01,New Supporter - Drama Series (OP),4.0,0.00023704424916690928,8.624119268881014e-05,378.2966467646949,63
1265,2023-07-01,New Supporter - Kids Series (Acq),4.0,0.0032990911196545034,0.000536032915963762,2351.306241743378,20
1266,2023-07-01,New Supporter - Kids Series (OP),4.0,0.002677510452281021,0.00013168525944480536,577.6368638136009,9
1267,2023-07-01,New Supporter - Movies (Acq),4.0,0.000506048056986209,0.00012490530902271868,547.8966384069194,63
1268,2023-07-01,New Supporter - Movies (OP),4.0,0.0006139192981036676,5.309069758288598e-05,232.88213258453902,22
1269,2023-07-01,New Supporter - Specials,4.0,0.0005163878716254006,0.0002115779212549171,928.0857052730088,105
1270,2023-07-01,New Supporter - Unscripted Series (Acq),4.0,0.0009085164608963625,0.0009547684750945001,4188.088096928124,157
1271,2023-07-01,New Supporter - Unscripted Series (OP),4.0,0.0007313568164658078,0.00018003654781256068,789.7295968336061,32
1272,2023-07-01,Segment Anchor - Adult Animation Series (Acq),3.0,0.009866179411024,0.0010826851400127166,4749.194035925221,23
1273,2023-07-01,Segment Anchor - Adult Animation Series (OP),3.0,0.002916792811392054,0.0002836005595865526,1244.0127202241747,12
1274,2023-07-01,Segment Anchor - Comedy Series (Acq),3.0,0.002045026371846686,1.6104594916792336e-05,70.64274118412992,2
1275,2023-07-01,Segment Anchor - Comedy Series (OP),3.0,0.005581864203227359,0.0016599105366494615,7281.190929370716,40
1276,2023-07-01,Segment Anchor - Docu-Movies (OP),3.0,0.002879146279026274,0.00012408561471387303,544.3010525999451,11
1277,2023-07-01,Segment Anchor - Docu-Series (Acq),3.0,0.0037821870547919737,0.0008952584163781571,3927.0474624091207,31
1278,2023-07-01,Segment Anchor - Docu-Series (OP),3.0,0.0008666117303854577,6.807327232753041e-05,298.6031367716228,18
1279,2023-07-01,Segment Anchor - Drama Series (Acq),3.0,0.0032545339149973006,6.546694063745695e-05,287.17047323844236,5
1280,2023-07-01,Segment Anchor - Drama Series (OP),3.0,0.003817432831616362,0.000651040384633074,2855.7860430314404,26
1281,2023-07-01,Segment Anchor - Movies (Acq),3.0,0.007026434897336865,0.0011031569715203582,4838.993642946165,42
1282,2023-07-01,Segment Anchor - Movies (OP),3.0,0.0003157481000273972,4.469870984512986e-05,196.07071194082275,36
1283,2023-07-01,Segment Anchor - Specials,3.0,0.0036657391229810766,5.7625614981862694e-05,252.7745296154808,4
1284,2023-07-01,Segment Anchor - Unscripted Series (Acq),3.0,0.0017071434187510435,0.0019648731828162402,8618.908356930708,180
1285,2023-07-01,Segment Anchor - Unscripted Series (OP),3.0,0.003544768104453101,0.00029109206374974134,1276.8741732699855,9
1286,2023-08-01,Brand Halo - Comedy Series (OP),7.0,0.0020448433965601703,3.2182595587550156e-05,138.81676181589032,4
1287,2023-08-01,Brand Halo - Docu-Movies (Acq),7.0,2.000405578919196e-05,5.517547062502959e-07,2.379944819241795,7
1288,2023-08-01,Brand Halo - Docu-Movies (OP),7.0,6.119664741774699e-05,4.2838714945724055e-05,184.78098427275054,178
1289,2023-08-01,Brand Halo - Docu-Series (OP),7.0,0.0012265770104519995,0.00027037190120096644,1166.225132731162,26
1290,2023-08-01,Brand Halo - Drama Series (OP),7.0,0.00024285124727954518,2.771585401500909e-05,119.54986958273437,29
1291,2023-08-01,Brand Halo - Movies (Acq),7.0,9.111118787428326e-05,7.180064604817016e-07,3.097056964712837,2
1292,2023-08-01,Brand Halo - Movies (OP),7.0,6.99845992940464e-05,2.5891461552886297e-05,111.68051506829683,94
1293,2023-08-01,Brand Halo - Specials,7.0,0.00010118359427641571,4.4563834650061807e-05,192.22213458175776,112
1294,2023-08-01,Brand Halo - Unscripted Series (OP),7.0,0.0023227135512517085,0.000228918872183681,987.4211813846837,11
1295,2023-08-01,Engagement Anchor - Comedy Series (Acq),2.0,0.028387046817472297,0.00011128630223700836,480.02356021843644,1
1296,2023-08-01,Engagement Anchor - Comedy Series (OP),2.0,0.01990445870127171,0.0014197191205072915,6123.832071306477,9
1297,2023-08-01,Engagement Anchor - Docu-Movies (Acq),2.0,3.6088994688117284e-05,4.266074873915393e-07,1.840133428797027,3
1298,2023-08-01,Engagement Anchor - Docu-Series (OP),2.0,0.002224122754719074,0.000174923652731529,754.5176078523572,9
1299,2023-08-01,Engagement Anchor - Drama Series (OP),2.0,0.007285059815273142,0.0013629440555672015,5878.937881668178,35
1300,2023-08-01,Engagement Anchor - Movies (Acq),2.0,0.007198479347319325,0.0011032540017145778,4758.787946789679,41
1301,2023-08-01,Engagement Anchor - Movies (OP),2.0,0.002841701978185842,7.810194560121941e-05,336.88579127770146,7
1302,2023-08-01,Engagement Anchor - Specials,2.0,0.0024620885883584937,2.906618177339615e-05,125.37438818936646,3
1303,2023-08-01,Experimentation - Adult Animation Series (OP),6.0,0.0012204957978731914,9.614267371102492e-06,41.47028663545457,2
1304,2023-08-01,Experimentation - Comedy Series (OP),6.0,3.848462388582957e-05,3.032858340648592e-07,1.3081964527995384,2
1305,2023-08-01,Experimentation - Docu-Movies (OP),6.0,0.0038288336848339593,4.516792589303459e-05,194.82782839420022,3
1306,2023-08-01,Experimentation - Docu-Series (OP),6.0,0.0013416296290800947,1.5848198066312214e-05,68.35979186940983,3
1307,2023-08-01,Experimentation - Kids Series (OP),6.0,0.0001595952715843679,3.143898309944382e-06,13.560925552995506,5
1308,2023-08-01,Experimentation - Specials,6.0,0.0005177374207359989,2.8524066221766176e-05,123.03602100569466,14
1309,2023-08-01,Experimentation - Unscripted Series (OP),6.0,0.001773538389919254,6.986227550180579e-06,30.13447076345196,1
1310,2023-08-01,Flagship Anchor - Comedy Series (OP),1.0,0.027977626059747147,0.00010968931958569433,473.1351176834494,1
1311,2023-08-01,Flagship Anchor - Drama Series (OP),1.0,0.020813400346037046,0.001162501834759716,5014.348201572741,12
1312,2023-08-01,Library Supporter - Adult Animation Series (Acq),5.0,0.001701352672706898,0.0001992822772389144,859.586366747383,30
1313,2023-08-01,Library Supporter - Adult Animation Series (OP),5.0,0.0020125603611619667,7.927428736662079e-06,34.194258314434315,1
1314,2023-08-01,Library Supporter - Comedy Series (Acq),5.0,0.0053739161630804696,0.0008931272067637525,3852.424718054044,44
1315,2023-08-01,Library Supporter - Docu-Movies (Acq),5.0,0.0001485783986845029,7.758947889398987e-05,334.6753117456037,133
1316,2023-08-01,Library Supporter - Docu-Series (Acq),5.0,0.0008265462402863564,0.0003915972141883481,1689.1197312493766,107
1317,2023-08-01,Library Supporter - Docu-Series (OP),5.0,0.00041952876737227213,8.262443930123764e-06,35.639316535079075,5
1318,2023-08-01,Library Supporter - Drama Series (Acq),5.0,0.003794207034519632,0.0005678046416250221,2449.1747870364284,39
1319,2023-08-01,Library Supporter - Kids Series (Acq),5.0,0.004773401574100604,0.0007621223883583217,3287.347093291057,42
1320,2023-08-01,Library Supporter - Kids Series (OP),5.0,0.0007516093411919244,2.9612444709531394e-06,12.773064474698451,1
1321,2023-08-01,Library Supporter - Movies (Acq),5.0,0.0020784241720474403,0.0075253170123831745,32459.78517970072,1556
1322,2023-08-01,Library Supporter - Specials,5.0,0.00032986268485273794,7.795975827638857e-06,33.62724789067155,6
1323,2023-08-01,Library Supporter - Unscripted Series (Acq),5.0,0.0006422741938907045,0.0010684730433519751,4608.763378397886,377
1324,2023-08-01,Library Supporter - Unscripted Series (OP),5.0,0.00012617392592544508,2.483058558568757e-05,107.1045210017462,50
1325,2023-08-01,New Supporter - Adult Animation Series (Acq),4.0,0.0046791274932993865,1.842212361836265e-05,79.46219065880526,1
1326,2023-08-01,New Supporter - Comedy Series (Acq),4.0,0.002109599903318146,9.097947172414383e-05,392.431854109111,7
1327,2023-08-01,New Supporter - Comedy Series (OP),4.0,0.00016683779959758067,1.9143031099962127e-05,82.57176091991873,25
1328,2023-08-01,New Supporter - Docu-Movies (Acq),4.0,0.0009826626553733795,0.0001652386248420512,712.7421020185769,43
1329,2023-08-01,New Supporter - Docu-Movies (OP),4.0,0.0005905239296216158,0.0003322487529610757,1433.1254257585865,145
1330,2023-08-01,New Supporter - Docu-Series (Acq),4.0,0.00117804851135387,0.0004787067589575311,2064.8589998617636,54
1331,2023-08-01,New Supporter - Docu-Series (OP),4.0,0.0011577114226270543,0.00046739844144646353,2016.0815787180318,54
1332,2023-08-01,New Supporter - Drama Series (Acq),4.0,0.0017558674046544089,0.00024321890130898915,1049.1030843141082,18
1333,2023-08-01,New Supporter - Drama Series (OP),4.0,0.00018353486146406654,4.963919504587244e-05,214.1142499420117,62
1334,2023-08-01,New Supporter - Kids Series (Acq),4.0,0.0036000083899896586,0.0005134509544129293,2214.7249947252276,19
1335,2023-08-01,New Supporter - Kids Series (OP),4.0,0.0025726739232593415,0.00015198565692415428,655.5766044188732,9
1336,2023-08-01,New Supporter - Movies (Acq),4.0,0.00046624740064572253,0.00010967846725548624,473.0883071229542,60
1337,2023-08-01,New Supporter - Movies (OP),4.0,0.0013338278745259739,0.0001202181857717019,518.5504449077025,23
1338,2023-08-01,New Supporter - Specials,4.0,0.0016796040140637054,0.0006857163101757074,2957.7762751913083,107
1339,2023-08-01,New Supporter - Unscripted Series (Acq),4.0,0.0012925893755010203,0.0011794881637962468,5087.617220088533,130
1340,2023-08-01,New Supporter - Unscripted Series (OP),4.0,0.0006041771850929653,0.00013347970070425735,575.7528092944514,31
1341,2023-08-01,Segment Anchor - Adult Animation Series (Acq),3.0,0.010315435808392542,0.0010813482478559747,4664.299427132688,21
1342,2023-08-01,Segment Anchor - Adult Animation Series (OP),3.0,0.004543967639531684,0.0004829774902071135,2083.280419011756,12
1343,2023-08-01,Segment Anchor - Comedy Series (Acq),3.0,0.0018456391009342723,1.4535463065498688e-05,62.69742627681576,2
1344,2023-08-01,Segment Anchor - Comedy Series (OP),3.0,0.004778709578460866,0.0013514490040830787,5829.355000150997,39
1345,2023-08-01,Segment Anchor - Docu-Movies (OP),3.0,0.0016230581010403752,7.647738829409667e-05,329.87840791902784,12
1346,2023-08-01,Segment Anchor - Docu-Series (Acq),3.0,0.005773917672116105,0.0011939984913710427,5150.206226663261,25
1347,2023-08-01,Segment Anchor - Docu-Series (OP),3.0,0.0007619464584511231,5.092148854018985e-05,219.64530880562884,17
1348,2023-08-01,Segment Anchor - Drama Series (Acq),3.0,0.005566824028593612,0.00024070201957269305,1038.2467389470694,6
1349,2023-08-01,Segment Anchor - Drama Series (OP),3.0,0.003882464867518228,0.0006513315286198057,2809.460580195485,24
1350,2023-08-01,Segment Anchor - Movies (Acq),3.0,0.0038687645180511265,0.0006218845248760485,2682.443550330121,42
1351,2023-08-01,Segment Anchor - Movies (OP),3.0,0.00039407456316023574,5.5758639322410486e-05,240.50992819831794,36
1352,2023-08-01,Segment Anchor - Specials,3.0,0.0012236255715024607,1.9269324964620027e-05,83.11651826496663,4
1353,2023-08-01,Segment Anchor - Unscripted Series (Acq),3.0,0.0024168519791897313,0.00227137750652312,9797.384721789398,137
1354,2023-08-01,Segment Anchor - Unscripted Series (OP),3.0,0.007195523450002793,0.0007310696192483965,3153.403737431845,12
1355,2023-09-01,Brand Halo - Comedy Series (OP),7.0,0.0015369409951274848,2.4197868674573353e-05,102.73074477299274,4
1356,2023-09-01,Brand Halo - Docu-Movies (Acq),7.0,2.2102114438231775e-05,5.225352619347978e-07,2.2183952376400398,6
1357,2023-09-01,Brand Halo - Docu-Movies (OP),7.0,5.257715753446574e-05,3.6815092137716665e-05,156.29648565570068,178
1358,2023-09-01,Brand Halo - Docu-Series (Acq),7.0,2.2612465215668742e-05,2.283069805569804e-07,0.9692649573777102,1
1359,2023-09-01,Brand Halo - Docu-Series (OP),7.0,0.00038809585612442133,5.457209069766045e-05,231.68286416401975,25
1360,2023-09-01,Brand Halo - Drama Series (OP),7.0,0.00030132896804457426,3.437923213864963e-05,145.9551735661015,29
1361,2023-09-01,Brand Halo - Movies (Acq),7.0,9.056763411900657e-05,7.137230966097752e-07,3.0300728656095837,2
1362,2023-09-01,Brand Halo - Movies (OP),7.0,8.14940278650714e-05,2.98233700181047e-05,126.61350694988252,93
1363,2023-09-01,Brand Halo - Specials,7.0,0.00011400868109382248,5.0646514344901417e-05,215.01704173950435,113
1364,2023-09-01,Brand Halo - Unscripted Series (OP),7.0,0.0026111037568255493,0.0002497134886220581,1060.1451314165622,10
1365,2023-09-01,Engagement Anchor - Comedy Series (Acq),2.0,0.023142798188929975,0.00035099136722618884,1490.1148960249545,2
1366,2023-09-01,Engagement Anchor - Comedy Series (OP),2.0,0.016113854704546942,0.0012762827941966218,5418.389683490871,10
