,ckg_series_id,season_number,title_name,medal,content_sub_pillar,content_cost
3337,0c2ef771-5462-4b48-8dfa-f654825a6d11,0,Shirley,Bronze,Supporter: Broad Library,350000.0
3352,7d0f6204-ee9a-470f-949d-ed274c269e59,1,Love Off The Grid,Bronze,Supporter: New Content,5280000.0
3359,452d85bb-bb46-4f16-bc58-26e5391d200d,2,Batwheels,Bronze,Supporter: New Content,9324000.0
3363,36012713-01da-420b-8fca-8fb18ea120ce,0,Shark Week's 50 Best Bites,Bronze,NaN,
3372,5875f146-0de2-42c5-912c-4abec7b5b204,0,Love Beats Rhymes,Bronze,Supporter: Broad Library,150000.0
3373,4dd131cb-d4d6-497f-8027-ba03b1fd9482,2,Control,Bronze,NaN,
3384,a2022962-e002-4fc8-82ff-4785422380fb,4,Breaking Amish,Bronze,Supporter: Segment-Specific Library,
3385,b5898d3f-bedb-48a3-babd-ea298106f88d,1,Funny or Die's High Science,Bronze,Supporter: Segment-Specific Library,
3386,10499cee-149d-40da-9af3-05929f01c499,0,Urge,Bronze,Supporter: Broad Library,200000.0
3403,a0a085b8-6657-46ca-9476-6af0070b9cce,0,Birdman or (The Unexpected Virtue of Ignorance),Bronze,Supporter: Broad Library,9103558.594
3404,e78d2b17-e4d5-4dc2-9874-fe45943ed609,3,90 Day Fiance UK,Bronze,Supporter: New Content,
3422,4cacbef3-e064-41b6-bb60-307701da22d2,3,Battle on the Beach,Bronze,Supporter: Segment-Specific Library,
3424,3dc32393-9f18-406d-8982-6ce9cf9da927,0,The Fantastic Four,Bronze,Supporter: Broad Library,1907498.0
3433,810fd8fe-16c5-4c12-82b9-3ee94679eab0,0,Big Daddy,Bronze,Supporter: Broad Library,681143.3894
3442,07f9dce9-ae0e-4769-b539-ff9a695588e0,1,The Mountain Kitchen,Bronze,Supporter: Segment-Specific Library,
3443,a4dce0d5-708d-4f48-806e-a813a3c61609,0,Notes on a Scandal,Bronze,Supporter: Broad Library,230000.0
3444,tour_of_algarve_cycling_men,0,TOUR OF ALGARVE: Cycling (Men),Bronze,News & Sports,
3448,ebbeb61d-d82d-42c3-abd3-d75ea52c89d4,1,Mark Rober's Revengineers,Bronze,Supporter: Segment-Specific Library,
3451,9d488a28-bd97-41a4-a02c-9cbb599d4f4a,0,The Curse of the Highgate Vampire,Bronze,Supporter: New Content,
3460,eb2b8bdb-4754-425d-a058-5f67b58479de,1,JDM Legends,Bronze,Supporter: Segment-Specific Library,
3461,748de54d-557b-4049-b13e-da5349dc29ae,10,Bitchin' Rides,Bronze,Supporter: Segment-Specific Library,
3464,0f7526bf-f8f8-46f9-903a-69a62fdaaa9e,0,Monsters of the Cape,Bronze,Supporter: New Content,
3474,f2754793-7c0b-4cb9-b956-2cef112f6d9f,2,Happy to Be Home,Bronze,Supporter: New Content,
3477,0b3ca81b-3f16-4381-b951-eb856f4a41a8,1,Headless Chickens,Bronze,Supporter: New Content,680856.5
3482,a0fcdbb6-73e6-4730-8d98-154a58305343,0,Godzilla 2000,Bronze,Supporter: Broad Library,90000.0
3486,316b1520-4f7b-4db3-948a-d336e9b6378e,2,Symon's Dinners Cooking Out,Bronze,Supporter: Segment-Specific Library,
3492,milan_turin_cycling_men,0,MILAN TURIN: Cycling (Men),Bronze,News & Sports,
3497,d855feb4-3356-4acd-9988-11b55a1793c4,3,The Family Chantel: Pillow Talk,Bronze,NaN,
3502,singapore_triathlon_women,0,SINGAPORE: Triathlon (Women),Bronze,News & Sports,
3503,c0bbbd08-8cd3-4e5b-b880-5742852b25d6,0,Vendetta,Bronze,Supporter: Broad Library,100000.0
3504,0277b072-27f5-4daa-958b-1e6356bb1ae6,0,Blair Witch,Bronze,Supporter: Broad Library,646440.0
3516,7763c6ba-6237-4018-9e65-929ce18838b3,3,Naked Attraction,Bronze,Supporter: New Content,
3524,fc989e9f-5bb1-4cac-86b7-3df6735a0e6c,1,Faster With Newbern and Cotten,Bronze,Supporter: Segment-Specific Library,
3528,ad910d72-6d20-4ca6-bfc5-b8babfec83fb,0,American Ultra,Bronze,Supporter: Broad Library,653182.0
3530,b07bac24-d316-4cdd-9400-6be8ae2764ac,0,Naked Gun 2 1/2,Bronze,Supporter: Broad Library,250000.0
3540,006ac57e-39c7-4140-b543-80c96489bc63,0,Casualties of War,Bronze,Supporter: Broad Library,196292.0
3542,9cb5eb15-9e12-4d9d-a88f-1d3ebeb89bf2,12,Aqua Teen Hunger Force,Bronze,Supporter: Segment-Specific Library,51548150.0
3544,34e489ad-2eca-4078-adb6-6d2b521b407e,2,100 Foot Wave,Silver,Supporter: New Content,12500000.0
3545,4b143c55-929d-402e-ba4a-8cd1bb40f44e,0,The Last Witch Hunter,Bronze,Supporter: Broad Library,1815625.0
3548,65d0ce21-e522-4eb2-93f0-bf45d2137d89,2,Biker Build-Off,Bronze,Supporter: Segment-Specific Library,
3549,10225934-8a32-4094-9875-bd3728065a81,0,Crank,Bronze,Supporter: Broad Library,200000.0
3553,b9c42890-337d-4e56-a65f-736a5b3b00b0,1,Zillow Gone Wild,Bronze,Supporter: New Content,
3556,553ff33b-2f18-4b43-a2fa-f7e6a38f9253,0,The Kid (2019),Bronze,Supporter: Broad Library,
3558,5611931e-c0c2-43f1-9cfc-13b3b0ed2bfd,0,Death Wish II,Bronze,Supporter: Broad Library,345000.0
3561,45b75437-6ff0-41f9-ad2b-e0ead66e9fc9,0,Lil Nas X: Long Live Montero,Silver,Supporter: New Content,1000000.0
3562,b91cf6ba-d4d5-44d9-9e42-92c79f8186a6,15,Graveyard Carz,Bronze,Supporter: Segment-Specific Library,
3573,6718cb2d-b991-472c-91d1-6604e26e7da6,2,Wardens of the North,Bronze,Supporter: Segment-Specific Library,
3584,d953ea91-212d-4a9e-8b89-ad3fc6b4d336,6,My Strange Addiction,Bronze,Supporter: Segment-Specific Library,
3585,mercantour_classic_cycling_men,0,MERCANTOUR CLASSIC: Cycling (Men),Bronze,NaN,
3586,1d865904-d76c-4c5e-b42d-fe0a93fc8bf4,0,Mechashark: Love Down Under,Bronze,NaN,
3591,b923a0d4-64f7-4224-b269-1b93144c2bd1,1,The Devils Ride,Bronze,Supporter: Segment-Specific Library,
3593,3a575b7b-5bc9-489d-b0ed-b7e88ec4d9ae,0,Class Action,Bronze,Supporter: Broad Library,230000.0
3594,9fb6710a-aa1d-4463-9695-28be193a20d3,0,Some Like It Hot,Bronze,Supporter: Broad Library,216000.0
3595,8fd5399f-15eb-4261-8826-95722f01566a,3,90 Day Fiance Pillow Talk: Love in Paradise,Bronze,Supporter: Segment-Specific Library,
3601,179bdb1c-83f8-4ab7-87ef-47ce3b566a13,4,Barry,Gold,Supporter: New Content,65900000.0
3624,24b36f76-e350-4150-970c-ceb0c0fb7383,6,90 Day Fiance: Before the 90 Days,Bronze,Supporter: Segment-Specific Library,
3635,09cabf48-6229-49c6-ac9e-2f4f46522daf,0,The House Bunny,Bronze,Supporter: Broad Library,139406.3694
3637,fe1ac250-ac3a-460e-8450-cc8674d3c166,0,MI-5,Bronze,Supporter: Broad Library,150000.0
3646,404792d9-23bf-4c0c-a675-1b05d67cdf08,0,Jennifer Eight,Bronze,Supporter: Broad Library,125000.0
3653,24ba2eb7-c5ea-445d-97e6-ce6510973305,0,Hitman: Agent 47,Bronze,Supporter: Broad Library,7138715.743
3655,893c4835-e237-4682-8ec6-6dd047570386,5,Who's Talking to Chris Wallace?,Bronze,Supporter: New Content,510000.0
3664,9a0737a5-66e8-4a82-8c0c-5fbe5ccb5a22,2,Still A Mystery,Bronze,Supporter: Segment-Specific Library,
3668,c1325d2a-e7fc-4e04-8288-444e71a39ebf,5,Fear The Walking Dead,Bronze,Supporter: Segment-Specific Library,101000.0
3669,b945b1c9-9fd4-45b0-b11e-5bede3a63f49,3,How It's Made: Dream Cars,Bronze,Supporter: Segment-Specific Library,
3673,59b6d78a-0549-4c0b-91e1-e79a641ec0eb,21,Wheeler Dealers,Bronze,Supporter: Segment-Specific Library,
3677,83689752-7b7e-400e-82a9-463d1ec67412,0,Dance With Me,Bronze,Supporter: Broad Library,261722.0
3678,81fa190c-a187-4ea8-9344-7ddb17c1a04d,2,I Am,Bronze,NaN,
3679,c8639368-46fc-4073-824b-e8caecc5237c,2,Head 2 Head,Bronze,Supporter: Segment-Specific Library,
3681,46d09dc1-9edf-4c70-a0ee-2eca45d0b40b,0,Ronin,Bronze,Supporter: Broad Library,216000.0
3686,dc9c935e-5bd4-4c84-a4f8-445f76633c88,0,Children of the Corn III: Urban Harvest,Bronze,Supporter: Broad Library,81000.0
3687,b9129b47-583b-45f7-913b-c4bf9c17c350,1,The Flash: Escape the Midnight Circus Podcast,Bronze,Supporter: New Content,
3689,59110f75-1423-4d3e-ab9f-55d57d816dfb,2017,Shark Week,Bronze,Supporter: Segment-Specific Library,
3690,aca465a3-c3d1-4250-83db-ba25405dcb53,0,Paper Moon,Bronze,Supporter: Broad Library,135000.0
3697,bredene_koksijde_classic_cycling_men,0,Bredene Koksijde Classic: Cycling (Men),Bronze,News & Sports,
3698,circuit_of_wallonia_cycling_men,0,CIRCUIT OF WALLONIA: Cycling (Men),Bronze,News & Sports,
3701,0d6fa54b-76a5-42d9-b106-6c25ab24c9bf,1,Barbie Dreamhouse Challenge,Bronze,Supporter: New Content,
3704,091df698-401e-42d9-9886-0b9d4c41b460,0,Friday the 13th,Bronze,Supporter: Broad Library,1999875.0
3705,bde4ccde-0cdf-4e54-9a1a-4e2488c71ae3,1,The Girls on the Bus,Silver,Supporter: New Content,26600000.0
3717,f1716358-3ab9-428f-a288-78f07c4fc3ea,0,Now and Then – The Last Beatles Song,Bronze,Supporter: New Content,
3745,uae_tour_cycling_men,0,UAE TOUR: Cycling (Men),Bronze,News & Sports,
3758,923d7f41-cb03-4c2a-bbde-00be83b7f909,1,Does Murder Sleep?,Bronze,Supporter: Segment-Specific Library,
3763,44341925-6844-4a88-982a-76417bf7281f,0,Sharkadelic Summer 2,Bronze,NaN,
3766,a5b0a19c-1426-49d2-be44-b55cbe7c5988,0,CNN Special Report: Rising Hate: Antisemitism In America,Bronze,NaN,
3770,8c38bbb0-c314-49f8-afea-54996d6bbe40,2,The Playboy Murders,Bronze,Supporter: New Content,
3777,739b14f2-33b9-4e50-a7a6-8f6411f06360,4,BBQ Brawl,Bronze,Supporter: Segment-Specific Library,
3794,1267eae8-c6b7-4309-9974-8ddf8b563e34,1,The Never Ever Mets,Bronze,Supporter: New Content,
3795,97a6601f-76be-4cfa-b297-9dc9116aff88,1,Love & Marriage: Detroit,Bronze,Supporter: Segment-Specific Library,
3797,8f264e31-0dbe-4f05-a144-03c83021d831,0,Barbie (with ASL),Bronze,Supporter: New Content,
3810,3723f50b-eb58-450e-8f5a-a2ec3bc9b2ac,0,The Brink,Bronze,Supporter: Broad Library,60000.0
3811,2c9e897d-17f8-4771-994b-06a96b9d6370,3,Homegrown,Bronze,Supporter: New Content,
3815,8940b40c-9e62-45e1-af18-efcf774e1a21,0,The Nun II,Platinum,Supporter: New Content,34506829.2
3819,cbb842a5-1571-4bc6-848c-ad1ac8e9556a,33,Beat Bobby Flay,Bronze,Supporter: New Content,
3824,d5e5362d-8db1-4887-a685-3ce3b740d2c5,0,Blue Carbon: Nature's Hidden Power,Bronze,NaN,
3829,73020fb4-785f-4e19-b26e-6653042c7ec7,0,Because of Winn-Dixie,Bronze,Supporter: Broad Library,270000.0
3832,af41f16f-cd8c-4aa5-ab76-ad0eb743a009,0,Mid90s,Bronze,Supporter: Broad Library,600000.0
3834,4c79aa92-7621-4398-8a57-91fe6e7c5b03,2,Big Sky Kitchen With Eduardo Garcia,Bronze,Supporter: Segment-Specific Library,
3838,300aeb13-2f77-457d-9bd1-89ea786269d4,2,Guy's All-American Road Trip,Bronze,Supporter: Segment-Specific Library,
3839,121c17e8-a981-4d70-ae14-076841ff41de,0,Elmo and Tango Holiday Helpers,Bronze,Supporter: New Content,661500.0
3840,59b6d78a-0549-4c0b-91e1-e79a641ec0eb,13,Wheeler Dealers,Bronze,Supporter: Segment-Specific Library,
3877,f2f059c0-35af-4e6a-b04e-3c64e5c10d84,0,The Lighthouse,Bronze,Supporter: Broad Library,925000.0
3885,c27c601f-4cb9-48b6-9f8c-758cccf27125,0,Basic,Bronze,Supporter: Broad Library,261722.0
3888,8919b310-670a-48a0-b830-2cb8a83fc2c5,1,Wanted: Millionaire,Bronze,Supporter: New Content,16488.53
3892,f576b605-5a5f-4d68-91e5-81112b7b3e47,1,Idris Elba: No Limits,Bronze,Supporter: Segment-Specific Library,
3894,8d33a4da-32b0-44ce-a5d8-06b34ea90751,7,Roadkill Garage,Bronze,Supporter: Segment-Specific Library,
3895,de8b3629-2683-49be-bb63-5fe684bdd3dd,0,Luce,Bronze,Supporter: New Content,261300.0
3903,1c58912f-9962-473c-87c5-429ae7960c4d,0,The Blue Lagoon,Bronze,Supporter: Broad Library,174482.0
3908,2c9e897d-17f8-4771-994b-06a96b9d6370,4,Homegrown,Bronze,Supporter: New Content,
3910,2da03929-7d12-482b-8796-f220a4830ecc,0,127 Hours,Bronze,Supporter: Broad Library,
3921,f783a7f4-a00d-47c8-8ae2-4c5877be955a,1,Cuquín,Bronze,Supporter: New Content,
3923,da788099-5425-4e6c-a62d-c219f4681d33,0,For All Humankind,Bronze,NaN,
3924,55306ac0-16ff-4560-a918-2f3f0ead8a86,0,Lawless,Bronze,Supporter: Broad Library,200000.0
3926,c18c471e-82fd-4ecb-a983-1e2d6c180801,175,House Hunters International: Volume 7,Bronze,Supporter: New Content,
3934,b7459e3a-36d6-4626-9e3d-6f5bea58c2e8,1,The Last Day,Bronze,NaN,
3937,f45180ba-e740-4b2c-96e9-d4515e68098a,0,Denial,Bronze,Supporter: Broad Library,90000.0
3945,1d0ef760-06dd-4980-94bf-7fa84e397041,1,Engine Masters,Bronze,Supporter: Segment-Specific Library,
3949,8cbf98d7-4a21-465c-b392-e69fbd49f12b,0,Taylor Mac's 24-Decade History of Popular Music,Bronze,Supporter: New Content,2500000.0
3950,dd7b13c2-74a6-4e45-a5da-57526baf5936,1,Six Is Not a Crowd,Bronze,Supporter: New Content,
3961,4ef4466d-5a0d-471d-93b6-b27f297a0f17,3,The Established Home,Bronze,Supporter: New Content,
3976,e31e53c1-9c15-4552-bf79-047f5248e009,0,White Men Can't Jump,Bronze,Supporter: Broad Library,270000.0
3983,7e20e722-4c5e-4f2b-8eab-4e1a2500e391,0,Mega Jaws of Bird Island,Bronze,NaN,
4012,1e6c3660-ae18-4858-ab1d-518654f0feae,0,Adam Devine's Secret Shark Lair,Bronze,NaN,
4015,6edba37d-cb8c-4104-8ae0-1e2eebccae8e,0,Traffik,Bronze,Supporter: Broad Library,3965068.43
4027,f940c4b7-62b1-4b8a-aeb2-8339ca8522ed,1,Deane's Dynasty,Bronze,Supporter: New Content,40750.0
4029,5ebfa007-8a41-4ab7-9d26-70a782c53907,4,The Last Ship,Bronze,Supporter: Segment-Specific Library,9180000.0
4036,b878546f-28d9-4414-99b6-26c4845e0079,0,Shark Vortex,Bronze,NaN,
4045,108716ab-ca4a-4af0-9fa7-cc9f478afda0,2,Superchef Grudge Match,Bronze,Supporter: Segment-Specific Library,
4048,d863c052-f4a9-4d59-a3ee-1df9b1dfcb90,0,Gloria Bell,Bronze,Supporter: Broad Library,600000.0
4051,ae05a14f-b9a6-421e-b038-76b734d861d8,1,Junkyard Empire,Bronze,Supporter: Segment-Specific Library,
4058,55a7e7be-559f-47c1-aee8-4d9ad17d5bff,0,Teen Wolf Too,Bronze,Supporter: Broad Library,225000.0
4062,3888b1fb-2d98-4b2a-ae56-47f400b1a121,0,The Brothers Warner,Bronze,Supporter: Broad Library,
4066,4c58bd07-3a2c-4f32-bac8-b853b066c4c5,0,Shark Trek,Bronze,NaN,
4068,GY-J5iAMxM8N_dwEAAAET,0,SheBelieves Cup Highlights: U.S. Women’s Soccer vs. Canada,Bronze,News & Sports,
4070,922f1044-1886-4938-9ee5-b890421b77f9,0,Friday the 13th Part VIII: Jason Takes Manhattan,Bronze,Supporter: Broad Library,225000.0
4071,e10b27fe-5ee8-4597-9c8d-5d99918fbd6f,0,Fast Color,Bronze,Supporter: Broad Library,208636.0
4075,a87701cc-87da-47a6-b807-ac6cbd9fe400,0,The Ice Storm,Bronze,Supporter: Broad Library,230000.0
4087,b9c27771-247a-459d-b751-85460d3fd5a2,2,And Just Like That...,Platinum,Engagement Anchor,140300000.0
4092,GY-Zwfg2y-7iWtQEAAAGj,0,SheBelieves Cup Highlights: U.S. Women’s Soccer vs. Japan,Bronze,News & Sports,
4114,d73b7037-4155-40bc-8db5-74fb42bebb3a,1,Tiny Toons Looniversity,Bronze,Supporter: New Content,6474720.0
4138,da47b511-9097-48cc-a686-3b24f5471c86,0,We Are The Best!,Bronze,Supporter: Broad Library,60000.0
4149,28cb33be-0a53-4604-a4eb-0562593798aa,8,Teen Titans Go!,Bronze,Supporter: New Content,6333600.0
4156,ca48b672-9876-4adc-bd69-ea2802f9dd1c,3,Roadkill,Bronze,Supporter: Segment-Specific Library,
4158,45c1f400-c0af-4ebf-89cc-1460b70244be,0,Mothersharker,Bronze,NaN,
4165,4d2dc7ec-59d6-42b3-bb1e-d28fb8d2f4af,1,Design Goals,Bronze,Supporter: Segment-Specific Library,
4172,1150041f-8f7a-4692-9947-07670d13a938,1,Super Soul Sunday,Bronze,Supporter: Segment-Specific Library,
4178,aac3db5f-d804-4388-bba9-0e4e4ca6ee1a,11,Disappeared,Bronze,Supporter: Segment-Specific Library,
4182,7356b6e7-0bc5-4d40-bd76-6746358ed8a0,0,Paranormal Activity 2,Bronze,Supporter: Broad Library,285000.0
4190,bc795c82-53e5-4adc-a6a8-670b503e38cb,0,Dune: Part Two - Behind the Scenes Exclusive,Bronze,NaN,
4200,0dbcc0a3-98b3-4382-b91e-81349203d7c2,0,Gemini,Bronze,Supporter: Broad Library,90000.0
4208,096e730b-3139-4440-b919-6d48f1bd640b,1,Otter Dynasty,Bronze,Supporter: New Content,
4209,885895fd-e93d-47b7-8fbe-29b637f78fd1,0,Taking On Taylor Swift,Bronze,Supporter: New Content,
4219,f36bf725-5e09-40b3-86a8-cf518daf8ad7,1,All Girls Garage,Bronze,Supporter: Segment-Specific Library,
4220,c7372527-c271-45f4-b4c8-85a75960cef6,1,HOP,Bronze,Supporter: New Content,6500000.0
4244,98b0a337-20d4-4d64-9a39-384853231f46,1,Design Defined,Bronze,Supporter: Segment-Specific Library,
4248,fd3c1def-e0dc-429f-9918-40e9d0adb95a,9,My 600-lb Life: Where Are They Now?,Bronze,Supporter: Segment-Specific Library,
4253,643397b4-50d4-492b-a239-6da3f1dc6513,0,Safe in Hell,Bronze,Supporter: Broad Library,5000.0
4258,ebc71cb6-50b0-4a3a-b6b3-350ab6fc5f25,0,"Boy Next Door, The",Bronze,Supporter: Broad Library,1942243.0
4260,7facab74-2617-4d55-839f-f56bef86bd05,1,Gangs of London,Bronze,Supporter: New Content,18000.0
4262,ca48b672-9876-4adc-bd69-ea2802f9dd1c,10,Roadkill,Bronze,Supporter: Segment-Specific Library,
4270,brugge_de_panne_cycling_men,0,BRUGGE DE PANNE: Cycling (Men),Bronze,News & Sports,
4286,b561fbac-cb4f-4d06-a4d5-9b3773c90092,0,Results,Bronze,Supporter: Broad Library,60000.0
4289,7673bb1d-48d9-4b84-ab15-ca2f0bd2156e,0,Every Secret Thing,Bronze,Supporter: Broad Library,125000.0
4290,33342cee-e115-426b-a85e-722e2121635c,0,Inland Empire,Bronze,Supporter: Broad Library,
4295,7b9ce40a-7857-4774-a54a-ed6798f40491,1,Bitchin' Rides Extra,Bronze,Supporter: Segment-Specific Library,
4298,b92e64fd-be10-4a99-85b8-99f5c21b6943,0,Welcome to Marwen,Bronze,Supporter: Broad Library,4317361.6
4304,de709eb8-350d-401f-8983-7a9c376de6f9,0,Nine,Bronze,Supporter: Broad Library,75000.0
4314,cfead8d6-4fc4-4142-bedd-ea4bf631378d,13,Halloween Wars,Bronze,Supporter: Segment-Specific Library,
4320,c24847d8-f5fe-4692-9ccf-ceaca55d1623,0,Ghostbusters II,Bronze,Supporter: Broad Library,749257.7284
4329,832db36e-45ac-471f-9dcc-b7685b45cdce,0,French Connection II,Bronze,Supporter: Broad Library,230000.0
4351,5903be29-491e-4500-ad4a-6e9be42daf82,1,Hot Rod Garage,Bronze,Supporter: Segment-Specific Library,
4353,1c3616b1-be1a-4ff5-aa0b-e3310fec3b57,3,Ride With Norman Reedus,Bronze,Supporter: Segment-Specific Library,30000.0
4364,3903ff2f-cabe-4ec3-8b02-ed14adaa8787,179,House Hunters International: Volume 8,Bronze,Supporter: New Content,
4366,f1d92292-213e-489c-a928-b16e900fd36c,3,Making Modern With Brooke and Brice,Bronze,Supporter: Segment-Specific Library,
4367,f818fb1b-fdfe-4b48-8df2-3f23f6623214,3,Gold Rush: Mine Rescue with Freddy & Juan,Bronze,Supporter: Segment-Specific Library,
4383,d0fad83b-123c-4859-b281-f20306fefa08,0,Crocodile Dundee in Los Angeles,Bronze,Supporter: Broad Library,250000.0
4384,d480d78a-b190-4fe9-a402-b57bd54a876b,5,Fixer to Fabulous,Bronze,Supporter: Segment-Specific Library,
4387,62dc67da-380f-43cb-8f1c-3750b01043b9,0,Species,Bronze,Supporter: Broad Library,270000.0
4393,fa5a5df4-27c9-4607-b395-d74b15ec7767,3,Married to Real Estate,Bronze,Supporter: New Content,
4399,b91cf6ba-d4d5-44d9-9e42-92c79f8186a6,12,Graveyard Carz,Bronze,Supporter: Segment-Specific Library,
4401,e695b86e-9757-4823-89b4-a3c2f67a30c5,0,Philomena,Bronze,Supporter: Broad Library,278182.0
4403,12147107-1c49-4e37-9191-90015eaae891,4,Save My Skin,Bronze,Supporter: Segment-Specific Library,
4444,305eaa2e-abf7-43e2-bf83-982583a589f1,0,World of Westeros Dragon Egg Yule Log,Bronze,Experimentation,
4453,893c4835-e237-4682-8ec6-6dd047570386,4,Who's Talking to Chris Wallace?,Bronze,Supporter: New Content,440000.0
4454,a8566b61-9912-4f53-9ab7-4ec19f1cc06b,3,Call Me Kat,Bronze,Supporter: New Content,13200000.0
4472,47e48a9f-fbf2-44f5-9062-4b3bec9f4701,36,The Pioneer Woman,Bronze,Supporter: Segment-Specific Library,
4482,7a900125-228c-4ce3-b80b-3547570d9b10,0,Teenage Mutant Ninja Turtles 2: The Secret of the Ooze,Bronze,Supporter: Broad Library,1615000.0
4505,f429e875-5171-44ab-9ec4-27ee2dc8d691,2,The Cleaning Lady,Bronze,Supporter: New Content,4045046.0
4507,9aabe565-ab76-45e8-861e-f868742452c6,0,All the Beauty and the Bloodshed,Bronze,Supporter: New Content,3200000.0
4511,76535dfa-0a08-42dc-8e5d-077e7bd1e1b5,0,For Your Eyes Only,Bronze,Supporter: Broad Library,252000.0
4513,6253c3ae-5d92-4a04-bda2-0fe665eeee52,0,Jaws Awakens: Phred vs. Slash,Bronze,NaN,
4520,tour_of_mouscron_cycling_women,0,TOUR OF MOUSCRON: Cycling (Women),Bronze,News & Sports,
4521,4_jours_de_dunkerque_cycling_men,0,4 JOURS DE DUNKERQUE: Cycling (Men),Bronze,NaN,
4526,3ae8157a-c5a5-49d5-ba08-8fcc2f11fea2,0,Tyrel,Bronze,Supporter: Broad Library,60000.0
4528,4f49b9b0-7659-431a-ac06-b1895e55769e,0,Air Jaws Strikes Back,Bronze,NaN,
4568,59719cfb-58d6-471d-bb13-7618e5b03c7b,202,House Hunters: Volume 8,Bronze,Supporter: New Content,
4586,d953ea91-212d-4a9e-8b89-ad3fc6b4d336,5,My Strange Addiction,Bronze,Supporter: Segment-Specific Library,
4608,748de54d-557b-4049-b13e-da5349dc29ae,7,Bitchin' Rides,Bronze,Supporter: Segment-Specific Library,
4609,bb4cda1b-c7ef-4763-ad57-89549ba91898,6,Iyanla: Fix My Life,Bronze,Supporter: Segment-Specific Library,
4623,3a226767-0f27-48cc-bd32-1b26204c4956,1,Candy Cruz,Bronze,Supporter: New Content,
4624,e4f8fb35-1174-4606-8914-861d12739f96,0,Flash of Genius,Bronze,Supporter: Broad Library,
4625,852e5155-4e5e-4a2f-9ee5-52890a3291bd,0,Sharkwrecked: Crash Landing,Bronze,NaN,
4627,8d33a4da-32b0-44ce-a5d8-06b34ea90751,2,Roadkill Garage,Bronze,Supporter: Segment-Specific Library,
4629,54e87128-4a20-49e1-a62a-47bd8b5b96bf,2,The Cube,Bronze,Supporter: New Content,510000.0
4631,3ed5443d-37c7-4d6a-ab94-75a5f5d3d33d,0,Zola,Bronze,NaN,
4636,ec307a2c-ee6e-4ce6-8ff3-8eb0a70e7088,0,El Carrito,Bronze,NaN,10000.0
4647,tour_of_mayenne_cycling_men,0,TOUR OF MAYENNE: Cycling (Men),Bronze,NaN,
4651,a345d34a-1c89-499b-b280-c763b79b5b7a,0,The Informant!,Bronze,Supporter: Broad Library,
4661,ea493759-6cd9-42e8-9ac1-1db272459677,0,MechaShark,Bronze,Supporter: New Content,
4673,15f665b0-ce61-4de1-85be-98c5ed882e6c,0,Mistress America,Bronze,Supporter: Broad Library,188287.0
4679,f908126e-5a4b-4184-b8d2-54d219feb892,1,Angie Tribeca,Bronze,Supporter: Segment-Specific Library,
4691,4f012750-ccd8-44bf-a16a-447b6876e4c4,0,Shark Week Sharktacular 2016,Bronze,NaN,
4699,8643e872-b65e-4ae0-9ca3-b2a862e35a48,0,Alien Sharks: Stranger Fins,Bronze,NaN,
4707,daef1d47-468f-4850-93a8-931efbbcff1a,0,School Life,Bronze,Buzz/Prestige/Brand Support,60000.0
4708,484cfae7-7e9d-42c9-91bf-cbaab2d2edc5,0,What's New In April,Bronze,NaN,
4723,2ab2a19a-69c4-4103-b241-08cd3fed45c0,0,Ghost Ship,Bronze,Supporter: Broad Library,420000.0
4728,da36cb5e-3528-4354-a31c-c84610de672b,3,Warrior,Silver,Supporter: New Content,57900000.0
4751,61a3db2e-4de1-4654-bc72-eeab6cb60168,0,Gaga Chromatica Ball,Bronze,NaN,
4776,grand_prix_samyn_cycling_men,0,GRAND PRIX SAMYN: Cycling (Men),Bronze,News & Sports,
4778,bielsko_biala_mountain_bike,0,Bielsko biala: Mountain Bike,Bronze,NaN,
4780,da918675-9340-4d56-aaa0-07a0ab91f3b8,2,Teenage Euthanasia,Bronze,Supporter: New Content,2837500.0
4784,cf3f9348-bb37-4eb1-a451-c226a26b2cda,0,Jaws vs The Blob,Bronze,Supporter: New Content,
4787,bielsko_biala_mountain_bike_men,0,Bielsko biala: Mountain Bike (Men),Bronze,NaN,
4789,993f572d-b79a-4483-ae7e-e42dec5eef3f,4,FantomWorks,Bronze,Supporter: Segment-Specific Library,
4798,618420b4-a019-4c46-afad-ebfa36df702d,0,Lemon,Bronze,Supporter: New Content,60000.0
4803,14cbb99a-679e-472a-84cb-c6b7604224d6,0,They Died With Their Boots On,Bronze,Supporter: Broad Library,15000.0
4806,5b13c166-5c0d-4f92-9893-6ee4f7a1c72c,0,The Family,Bronze,Supporter: Broad Library,275000.0
4808,8d33a4da-32b0-44ce-a5d8-06b34ea90751,1,Roadkill Garage,Bronze,Supporter: Segment-Specific Library,
4809,8f528865-81b0-44fc-b64f-0cdeeb2211e2,0,Air Jaws: Back from the Dead,Bronze,NaN,
4814,ed645022-5fda-4ffd-bb97-3ab1d8acdd69,0,USS Indianapolis: Men of Courage,Bronze,Supporter: Broad Library,125000.0
4832,26e4ba7c-154e-4ccd-a222-5926d75561cf,1,The History of Curb Your Enthusiasm,Bronze,Buzz/Prestige/Brand Support,
4859,c74e2028-3daf-4560-ba49-d55e4539ce36,2,Overhaulin',Bronze,Supporter: Segment-Specific Library,
4878,cbf81460-b77d-4313-9044-7165bb1028ea,1,Mission Unexplained,Bronze,Supporter: Segment-Specific Library,
